"SiteID","Socket_Type","Socket_Type_Other","Lamp_Type","Lamp_Type_Other","Lamp_Style","Lamp_Quantity","Lamp_Watts","Lamp_Is_Color","Lamp_Temp_Fixed"
"SITE_1095","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","3","Yes – Single Color","Fixed"
"SITE_1095","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","5.6","No","Fixed"
"SITE_1095","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","4","No","Fixed"
"SITE_1095","Medium Screw Base (Standard)",NA,"LED",NA,"Decorative","1","4.2","No","Fixed"
"SITE_1095","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","14","No","Fixed"
"SITE_1095","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9.5","No","Fixed"
"SITE_1096","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","3","13","Unknown","Fixed"
"SITE_1096","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","4","7","Unknown","Fixed"
"SITE_1096","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","2","40","Unknown","Fixed"
"SITE_1096","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","11","Unknown","Fixed"
"SITE_1096","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","4","7","Unknown","Fixed"
"SITE_1096","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","3","13","Unknown","Fixed"
"SITE_1096","Medium Screw Base (Standard)",NA,"LED",NA,"Bullet","1","10","Unknown","Fixed"
"SITE_1096","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","11","Unknown","Fixed"
"SITE_1096","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","2","40","Unknown","Fixed"
"SITE_1096","Medium Screw Base (Standard)",NA,"LED",NA,"Bullet","1","10","Unknown","Fixed"
"SITE_1099","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","13","No","Fixed"
"SITE_1099","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9","No","Fixed"
"SITE_1099","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","6","8.3","No","Fixed"
"SITE_1099","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","3","15.5","No","Fixed"
"SITE_1099","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Decorative","4","60","No","Fixed"
"SITE_1099","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9.5","No","Fixed"
"SITE_110","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","18","No","Fixed"
"SITE_110","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","7","No","Fixed"
"SITE_110","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","6","No","Fixed"
"SITE_110","Medium Screw Base (Standard)",NA,"LED",NA,"Unknown","2","9","No","Fixed"
"SITE_1101","Pin Base",NA,"LED",NA,"T-8","2","14","No","Fixed"
"SITE_1105","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8.8","No","Fixed"
"SITE_1105","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","6","6","No","Fixed"
"SITE_1105","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","2","23","No","Fixed"
"SITE_1105","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","17.5","No","Fixed"
"SITE_1105","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","11","8.8","No","Fixed"
"SITE_1107","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","2","24","No","Fixed"
"SITE_1107","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","100","No","Fixed"
"SITE_1107","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","60","No","Fixed"
"SITE_1107","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","28","No","Variable"
"SITE_1107","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","40","No","Fixed"
"SITE_1107","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","3","13","No","Fixed"
"SITE_1107","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","2","20","No","Fixed"
"SITE_1108","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9","No","Fixed"
"SITE_1109","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8","No","Fixed"
"SITE_1109","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","300","No","Fixed"
"SITE_1109","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8.7","Yes – Color Changing","Fixed"
"SITE_1109","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8.7","No","Fixed"
"SITE_1109","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","60","Yes – Single Color","Fixed"
"SITE_1109","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","13","No","Fixed"
"SITE_1111","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","18","8.3","No","Fixed"
"SITE_1111","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","53","No","Fixed"
"SITE_1111","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","75","No","Fixed"
"SITE_1111","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","72","No","Fixed"
"SITE_1111","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","11","No","Fixed"
"SITE_1111","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","7","60","No","Fixed"
"SITE_1111","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Decorative","3","60","No","Fixed"
"SITE_1111","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","30","No","Fixed"
"SITE_1111","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","3","100","No","Fixed"
"SITE_1111","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","2","65","No","Fixed"
"SITE_1111","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","10","8.8","No","Fixed"
"SITE_1111","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","8.8","No","Fixed"
"SITE_1111","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","5","9","No","Fixed"
"SITE_1115","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","6","9","Unknown","Fixed"
"SITE_1117","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","40","No","Fixed"
"SITE_1117","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","40","No","Fixed"
"SITE_1117","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Other","10","11","No","Fixed"
"SITE_1117","Pin Base",NA,"Halogen",NA,"Reflector / Flood","2","35","No","Fixed"
"SITE_1117","Pin Base",NA,"LED",NA,"Reflector / Flood","3","6","No","Fixed"
"SITE_1117","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","100","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","9","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"CFL",NA,"Standard A Lamp","1","20","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","60","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","1","25","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","40","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","100","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","3","60","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","60","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","7.5","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","40","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","4","40","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","5","100","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","150","No","Fixed"
"SITE_1118","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","2","40","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","57","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","60","No","Fixed"
"SITE_1118","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9","No","Fixed"
"SITE_112","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","6","9.5","No","Fixed"
"SITE_112","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","8","60","No","Fixed"
"SITE_112","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","6","13","No","Fixed"
"SITE_112","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","7.5","Unknown","Fixed"
"SITE_1120","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9","No","Fixed"
"SITE_1125","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","9","No","Fixed"
"SITE_1126","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","15","No","Fixed"
"SITE_1126","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","1","10","No","Fixed"
"SITE_1126","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","4","15","No","Fixed"
"SITE_1126","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","12","8.8","No","Fixed"
"SITE_1126","Pin Base",NA,"CFL",NA,"Circline","1","32","No","Fixed"
"SITE_1126","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","12","8.8","No","Fixed"
"SITE_1126","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","1","9.5","No","Fixed"
"SITE_1126","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","1","5.5","No","Fixed"
"SITE_1126","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","18","8.3","No","Fixed"
"SITE_1126","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","1","65","No","Fixed"
"SITE_1126","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","5","40","No","Fixed"
"SITE_1126","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","1","15","No","Fixed"
"SITE_1127","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","6","No","Fixed"
"SITE_1127","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","40","No","Fixed"
"SITE_1127","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","23","No","Fixed"
"SITE_1127","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","6.5","No","Fixed"
"SITE_1127","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8.8","No","Fixed"
"SITE_1127","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9","No","Fixed"
"SITE_1127","Medium Screw Base (Standard)",NA,"CFL",NA,"Reflector / Flood","2","15","No","Fixed"
"SITE_1128","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","8","3","No","Fixed"
"SITE_1128","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","10","5.5","No","Fixed"
"SITE_1129","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","15","No","Fixed"
"SITE_1132","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","23","No","Fixed"
"SITE_1132","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","4","14","No","Fixed"
"SITE_1132","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9","No","Fixed"
"SITE_1132","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","3","60","No","Fixed"
"SITE_1132","Medium Screw Base (Standard)",NA,"Halogen",NA,"Globe","1","40","No","Fixed"
"SITE_1132","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","1","65","No","Fixed"
"SITE_1132","Medium Screw Base (Standard)",NA,"CFL",NA,"Standard A Lamp","2","8","No","Fixed"
"SITE_1135","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","8.8","No","Fixed"
"SITE_1136","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","53","No","Fixed"
"SITE_1136","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","1","150","Unknown","Fixed"
"SITE_1136","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9","Unknown","Fixed"
"SITE_1136","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","11","Unknown","Fixed"
"SITE_1136","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","8","10","No","Fixed"
"SITE_1137","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9.5","No","Fixed"
"SITE_1137","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","17","No","Fixed"
"SITE_1139","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","2","14","No","Fixed"
"SITE_1139","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","4","9","No","Fixed"
"SITE_1139","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","11","No","Unknown"
"SITE_1139","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","4","40","No","Fixed"
"SITE_1139","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","38","Yes – Single Color","Unknown"
"SITE_1139","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","6","17.5","No","Unknown"
"SITE_1139","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","150","No","Fixed"
"SITE_1139","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","3","10","Unknown","Fixed"
"SITE_1139","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","1","60","No","Fixed"
"SITE_1139","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","2","28","No","Fixed"
"SITE_1139","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","8","23","No","Fixed"
"SITE_1139","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","4","13","No","Fixed"
"SITE_1139","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","5","No","Fixed"
"SITE_114","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","2","43","No","Fixed"
"SITE_114","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","1","40","No","Fixed"
"SITE_114","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","2","43","No","Fixed"
"SITE_114","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","2","10.5","No","Fixed"
"SITE_1140","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","25","Yes – Single Color","Fixed"
"SITE_1140","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","13","Yes – Single Color","Fixed"
"SITE_1140","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","3","29","No","Fixed"
"SITE_1140","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","2","60","No","Fixed"
"SITE_1140","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Decorative","4","60","No","Fixed"
"SITE_1140","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Globe","2","40","No","Fixed"
"SITE_1140","Medium Screw Base (Standard)",NA,"LED",NA,"Bullet","1","14","No","Fixed"
"SITE_1140","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Heat Lamp","1","250","Yes – Single Color","Fixed"
"SITE_1140","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","3","43","No","Fixed"
"SITE_1142","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","14","8.8","No","Fixed"
"SITE_1142","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","8","13","No","Fixed"
"SITE_1144","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","2","16","No","Fixed"
"SITE_1144","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","15","No","Fixed"
"SITE_1144","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","25","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","1","60","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","43","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"CFL",NA,"Standard A Lamp","1","14","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","25","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","43","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"CFL",NA,"Reflector / Flood","2","16","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","3","60","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","100","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","7","9","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","40","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Decorative","1","25","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","100","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","100","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","11","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","23","No","Fixed"
"SITE_1147","Medium Screw Base (Standard)",NA,"CFL",NA,"Globe","2","14","No","Fixed"
"SITE_1147","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","3","60","No","Fixed"
"SITE_1148","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","16","9.5","No","Fixed"
"SITE_1148","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9","No","Fixed"
"SITE_1148","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","75","Unknown","Fixed"
"SITE_1149","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","1","75","No","Fixed"
"SITE_115","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","9.5","Unknown","Fixed"
"SITE_115","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","3","72","Unknown","Fixed"
"SITE_1150","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","17.5","No","Fixed"
"SITE_1150","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","5","8.8","No","Fixed"
"SITE_1151","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","60","No","Fixed"
"SITE_1151","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","8.5","No","Fixed"
"SITE_1151","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","8","9.5","No","Fixed"
"SITE_1151","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","250","No","Fixed"
"SITE_1152","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","12","60","Yes – Single Color","Fixed"
"SITE_1152","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","30","9.5","Yes – Single Color","Fixed"
"SITE_1152","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","12","75","Yes – Single Color","Fixed"
"SITE_1154","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","6","8.5","Yes – Single Color","Fixed"
"SITE_1154","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","5.5","Yes – Single Color","Fixed"
"SITE_1154","Small Screw Base (Candelabra)",NA,"LED",NA,"Decorative","27","4.5","Yes – Single Color","Fixed"
"SITE_1154","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","2","9","Yes – Single Color","Fixed"
"SITE_1154","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","3","10","Yes – Single Color","Fixed"
"SITE_1154","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","11","13","Yes – Single Color","Fixed"
"SITE_1154","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","9","Yes – Single Color","Fixed"
"SITE_1155","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","14.5","Unknown","Fixed"
"SITE_1155","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","3","7.5","Unknown","Fixed"
"SITE_1155","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","1","4","Unknown","Fixed"
"SITE_1155","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","18.5","Unknown","Fixed"
"SITE_1155","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","200","Unknown","Fixed"
"SITE_1155","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Standard A Lamp","1","40","Unknown","Fixed"
"SITE_1155","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","150","Unknown","Fixed"
"SITE_1155","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","6","13","Unknown","Fixed"
"SITE_1155","Medium Screw Base (Standard)",NA,"Halogen",NA,"Reflector / Flood","1","50","Unknown","Fixed"
"SITE_1155","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","1","40","Unknown","Fixed"
