SiteID,RoomID,Mechanical_ID,System_Type,Known_to_be_Variable_Speed,Provides_Heating,Provides_Cooling,Primary_Heating_System_SelfReport,Primary_Heating_System_Prescribed,Primary_Cooling_System_SelfReport,Primary_Cooling_System_Prescribed,Central_System_Number,Mini_Split_System_Number,Fuel,Distribution_Type,Mini_Split_Has_Ducts,Ducted_Mini_Split_Rooms_Served,Mini_Split_is_Multihead,Control_Type,Zones_Served,Zones_Served_Other,Make,Model,Model_Missing,Year_of_Manufacture,Serial_Number,Energy_Star_Label_Present,Cooling_Capacity_BTUh,SEER,SEER_is_Estimated,EER,EER_is_Estimated,Ignition_Type,Fuel_Valve_Type,Venting_Type,Heating_Size_kW,Heating_Size_kW_is_Est,Heating_Size_BTUh,Heating_Size_BTUh_is_Est,Baseboard_Length,Baseboard_Length_is_Est,HSPF,HSPF_is_Est,Single_Stage_Input_Heating_Capacity_BTUh,Single_Stage_Input_Heating_Capacity_BTUh_is_Est,Single_Stage_Output_Heating_Capacity_BTUh,Single_Stage_Output_Heating_Capacity_BTUh_is_Est,COP_or_AFUE,COP_or_AFUE_is_Est,High_Input_Heating_Capacity_BTUh,High_Input_Heating_Capacity_BTUh_is_Est,High_Output_Heating_Capacity_BTUh,High_Output_Heating_Capacity_BTUh_is_Est,High_Heating_Efficiency,High_Heating_Efficiency_is_Est,Low_Input_Heating_Capacity_BTUh,Low_Input_Heating_Capacity_BTUh_is_Est,Low_Output_Heating_Capacity_BTUh,Low_Output_Heating_Capacity_BTUh_is_Est,Low_Heating_Efficiency,Low_Heating_Efficiency_is_Est,Heat_Pump_Compressor_Works_in_Heating_Mode,Lockout_HeatPump_Heating_Temp_Determined,Lockout_HeatPump_Heating_Temp,Desuperheater_Present,System_on_same_Tstat_as_Heat_Pump,System_is_Backup_for_Heatpump,Fan_Type,Filter_Type,Dehumidifer_or_Economizer_Part_of_System,Economizer,Humidifier_Present,Equipment_Use,Equipment_Use_Frequency,Days_of_Use_Per_Year,WiFi_Capable,Fireplace_Type
SITE_1618,ROOM_11679,MECH_74853,Unit Heater,No,Yes,No,No,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Programmable thermostat,NA,NA,Cadet,RM202,NA,2002,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,2,Measured or Known,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,Seldom (1-2x per month),NA,No,NA
SITE_1618,ROOM_10337,MECH_126347,Unit Heater,No,Yes,No,No,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Cadet,C102,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,1,Measured or Known,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1618,ROOM_41830,MECH_139168,Unit Heater,No,Yes,No,No,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Cadet,C102,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,1,Measured or Known,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1618,ROOM_21195,MECH_162022,Unit Heater,No,Yes,No,No,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Cadet,Unknown,Nameplate is inaccessible,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,1.5,Estimated,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1618,ROOM_13869,MECH_102207,Portable Heater,No,Yes,No,No,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Heat surge,X5A,NA,2009,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,1.5,Measured or Known,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1618,ROOM_13264,MECH_164474,Wall Heater,No,Yes,No,Yes,No,NA,No,NA,NA,Natural gas,NA,NA,NA,NA,Manual thermostat - Digital,NA,NA,Williams,5009622A,NA,Unknown,51204442,NA,NA,NA,NA,NA,NA,Unknown,Single Stage,Unknown,NA,NA,Unknown,Unknown,NA,NA,NA,NA,50000,Known or from Nameplate,38490,Known or from Nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,All the time (daily / almost daily),NA,No,NA
SITE_1618,ROOM_25587,MECH_24571,Unit Heater,No,Yes,No,No,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Unknown,NA,NA,Cadet,RM202,NA,2002,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,2,Measured or Known,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,Seldom (1-2x per month),NA,No,NA
SITE_1618,ROOM_30496,MECH_120598,Fireplace or Stove,No,Yes,No,No,Yes,NA,No,NA,NA,Natural gas,NA,NA,NA,NA,Unknown,NA,NA,Unknown,Unknown,Nameplate is inaccessible,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Standing pilot,Unknown,Unknown,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,All the time (daily / almost daily),NA,No,Factory Built Insert
SITE_1618,ROOM_30496,MECH_165990,Portable AC,No,No,Yes,NA,No,Yes,Yes,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Digital,NA,NA,Sharp,CV-10NH,NA,Unknown,8654946,No,10000,Unknown,Unknown,10,Known or from Nameplate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,No,NA
SITE_1618,ROOM_4477,MECH_106250,Portable AC,No,No,Yes,NA,No,Yes,Yes,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Digital,NA,NA,LG,LP1015WNR,NA,Unknown,603CYCV27523,No,10000,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA
SITE_1619,ROOM_27029,MECH_45140,Furnace,No,Yes,No,Yes,Yes,NA,No,Central System #1,NA,Natural gas,Ducts / Forced Air,NA,NA,NA,Programmable thermostat,Whole Home,NA,American Standard,ADD2B060A9V3VAB,NA,Unknown,20341M8HGG,NA,NA,NA,NA,NA,NA,Intermittent ignition,Single Stage,Atmospheric,NA,NA,Unknown,Unknown,NA,NA,NA,NA,60000,Estimated,48,Model number lookup,80,Model number lookup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,PSC,Electronic air cleaner,No,NA,No,NA,NA,NA,No,NA
SITE_1619,ROOM_1946,MECH_97284,Fireplace or Stove,No,Yes,No,No,No,NA,No,NA,NA,Natural gas,NA,NA,NA,NA,Unknown,NA,NA,Heat & Glo,Unknown,Nameplate is inaccessible,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Standing pilot,Modulating,Draft Assist,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,All the time (daily / almost daily),NA,No,Factory Built Insert
SITE_162,ROOM_29942,MECH_86780,Central Air Source Heat Pump,No,Yes,Yes,No,Yes,Yes,Yes,Central System #1,NA,Electric,Ducts / Forced Air,NA,NA,NA,Smart thermostat,Whole Home,NA,Rheem,Rp1436aj1na20152,NA,2015,W131513477,NA,36000,14,Known or from Nameplate,12,Known or from Nameplate,NA,NA,NA,NA,NA,26200,Measured or Known,NA,NA,9,Known or from Nameplate,NA,NA,NA,NA,3,Known or from Nameplate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Unknown,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_162,ROOM_36085,MECH_124655,Furnace,No,Yes,No,No,No,NA,No,Central System #1,NA,Electric,Ducts / Forced Air,NA,NA,NA,Smart thermostat,Whole Home,NA,Coleman,Eb15b,NA,Unknown,960545675,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,14,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Unknown,Disposable thin,No,NA,No,NA,NA,NA,No,NA
SITE_1620,ROOM_30821,MECH_62907,Central AC,No,No,Yes,NA,No,Yes,Yes,Central System #1,NA,Electric,Ducts / Forced Air,NA,NA,NA,Programmable thermostat,Whole Home,NA,Lennox,HS 29–0 36–2 P,NA,Unknown,5802J41046,NA,Unknown,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1620,ROOM_4373,MECH_62362,Fireplace or Stove,No,Yes,No,No,No,NA,No,NA,NA,Wood (cord),NA,NA,NA,NA,None,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,"Manual (matches, lighter, etc)",Unknown,Atmospheric,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Decorative,Seldom (1-2x per month),NA,No,Open Hearth
SITE_1620,ROOM_15236,MECH_119760,Furnace,No,Yes,No,Unknown,Yes,NA,No,Central System #1,NA,Natural gas,Ducts / Forced Air,NA,NA,NA,Programmable thermostat,Whole Home,NA,Lennox,GHR32V 3–7 5–5,NA,Unknown,5802L00955,NA,NA,NA,NA,NA,NA,Intermittent ignition,Single Stage,Condensing,NA,NA,Unknown,Unknown,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,ECM,Disposable thin,No,NA,No,NA,NA,NA,No,NA
SITE_1621,ROOM_20055,MECH_100747,Furnace,No,Yes,No,Yes,Yes,NA,No,Central System #1,NA,Natural gas,Ducts / Forced Air,NA,NA,NA,Smart thermostat,Whole Home,NA,RUUD,UGGD-07EMCKS,NA,Unknown,FK5D702F250704962,NA,NA,NA,NA,NA,NA,Intermittent ignition,Dual Stage,Condensing,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,75000,Known or from Nameplate,Unknown,Unknown,Unknown,Unknown,30000,Known or from Nameplate,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,No,Unknown,Other,No,NA,No,NA,NA,NA,No,NA
SITE_1621,ROOM_11960,MECH_77276,Window AC,No,No,Yes,NA,No,Yes,Yes,NA,NA,Electric,NA,NA,NA,NA,Unknown,NA,NA,Unknown,Unknown,Nameplate is inaccessible,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,No,NA
SITE_1622,ROOM_24509,MECH_36754,Boiler,No,Yes,No,Yes,Yes,NA,No,NA,NA,Natural gas,Radiators,NA,NA,NA,Programmable thermostat,Whole Home,NA,Knight,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Intermittent ignition,Unknown,Atmospheric,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1622,ROOM_13556,MECH_47061,Fireplace or Stove,No,Yes,No,No,No,NA,No,NA,NA,Wood (cord),NA,NA,NA,NA,None,NA,NA,Unknown,Unknown,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,"Manual (matches, lighter, etc)",Unknown,Atmospheric,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Decorative,Seldom (1-2x per month),NA,No,Open Hearth
SITE_1623,ROOM_7158,MECH_3799,Central AC,No,No,Yes,NA,No,Unknown,Yes,Central System #1,NA,Electric,Ducts / Forced Air,NA,NA,NA,Programmable thermostat,Whole Home,NA,Carrier,248CC 6308300,NA,Unknown,4421E07482,NA,Unknown,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1623,ROOM_44997,MECH_125572,Fireplace or Stove,No,Yes,No,No,No,NA,No,NA,NA,Natural gas,NA,NA,NA,NA,On/off,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Standing pilot,Single Stage,Draft Assist,NA,NA,Unknown,Unknown,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,For Heat,Seldom (1-2x per month),NA,No,Factory Built Insert
SITE_1623,ROOM_3889,MECH_52473,Furnace,No,Yes,No,Yes,Yes,NA,No,Central System #1,NA,Natural gas,Ducts / Forced Air,NA,NA,NA,Programmable thermostat,Whole Home,NA,Carrier,T8DNL05081281,NA,Unknown,A 040602436,NA,NA,NA,NA,NA,NA,Intermittent ignition,Single Stage,Condensing,NA,NA,Unknown,Unknown,NA,NA,NA,NA,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,ECM,Disposable thin,No,NA,No,NA,NA,NA,No,NA
SITE_1624,ROOM_425,MECH_147910,Central AC,No,No,Yes,NA,No,Yes,Yes,Central System #1,NA,Electric,Ducts / Forced Air,NA,NA,NA,Smart thermostat,Whole Home,NA,Lennox,HS29-048-1P,NA,Unknown,58P0F 19986,NA,48000,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1624,ROOM_45015,MECH_142655,Furnace,No,Yes,No,Yes,Yes,NA,No,Central System #1,NA,Natural gas,Ducts / Forced Air,NA,NA,NA,Smart thermostat,Whole Home,NA,Lennox,G2603/4 - 100 -5,NA,Unknown,5800A 57375,NA,NA,NA,NA,NA,NA,Intermittent ignition,Single Stage,Condensing,NA,NA,Unknown,Unknown,NA,NA,NA,NA,1e+05,Known or from Nameplate,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,PSC,Other,No,NA,No,NA,NA,NA,No,NA
SITE_1624,ROOM_41224,MECH_167388,Fireplace or Stove,No,Yes,No,No,No,NA,No,NA,NA,Natural gas,NA,NA,NA,NA,On/off,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Intermittent ignition,Single Stage,Draft Assist,NA,NA,Unknown,Unknown,NA,NA,NA,NA,22000,Estimated,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,A little (1-2x per week),NA,No,Factory Built Insert
SITE_1625,ROOM_36300,MECH_68348,Central AC,No,No,Yes,NA,No,Yes,Yes,Central System #1,NA,Electric,Ducts / Forced Air,NA,NA,NA,Programmable thermostat,Whole Home,NA,Lennox,XC17 - 036 - 230 - 08,NA,Unknown,5814D17134,NA,36000,17,Estimated,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1625,ROOM_13033,MECH_26192,Fireplace or Stove,No,Yes,No,No,No,NA,No,NA,NA,Natural gas,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Miles,"739ILN, IRN",NA,Unknown,739N218507,NA,NA,NA,NA,NA,NA,Standing pilot,Modulating,Draft Assist,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,26000,Known or from Nameplate,Unknown,Unknown,Unknown,Unknown,6500,Known or from Nameplate,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,A little (1-2x per week),NA,No,Factory Built Insert
SITE_1625,ROOM_14493,MECH_103382,Furnace,No,Yes,No,Yes,Yes,NA,No,Central System #1,NA,Natural gas,Ducts / Forced Air,NA,NA,NA,Smart/Wi-Fi thermostat,Whole Home,NA,Lennox,SLP98UH070XV36B -06,NA,2012,5914F17185,NA,NA,NA,NA,NA,NA,Intermittent ignition,Dual Stage,Atmospheric,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,66000,Known or from Nameplate,64000,Known or from Nameplate,0.97,Known or from Nameplate,23000,Known or from Nameplate,22000,Known or from Nameplate,0.956,Known or from Nameplate,NA,NA,NA,NA,NA,No,PSC,Disposable thick pleated,No,NA,No,NA,NA,NA,No,NA
SITE_1625,ROOM_34622,MECH_56326,Fireplace or Stove,No,Yes,No,No,No,NA,No,NA,NA,Wood (cord),NA,NA,NA,NA,None,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,"Manual (matches, lighter, etc)",Unknown,Draft Assist,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Decorative,Unknown,NA,No,Open Hearth
SITE_1627,ROOM_46617,MECH_52360,Central AC,No,No,Yes,NA,No,Yes,Yes,Central System #1,NA,Electric,Ducts / Forced Air,NA,NA,NA,Manual thermostat - Digital,Whole Home,NA,Unknown,Unknown,Nameplate is inaccessible,Unknown,Unknown,NA,Unknown,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1627,ROOM_1581,MECH_7091,Furnace,No,Yes,No,Yes,Yes,NA,No,Central System #1,NA,Natural gas,Ducts / Forced Air,NA,NA,NA,Manual thermostat - Digital,Whole Home,NA,Rheem,Unknown,Nameplate is inaccessible,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Intermittent ignition,Unknown,Condensing,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Unknown,Disposable thick pleated,No,NA,No,NA,NA,NA,No,NA
SITE_1627,ROOM_9650,MECH_22949,Portable Heater,No,Yes,No,No,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Unknown,NA,NA,Dimplex,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1627,ROOM_9650,MECH_4365,Unit Heater,No,Yes,No,No,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,Manual thermostat - Analog,NA,NA,Cadet,CST402,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,4,Measured or Known,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1628,ROOM_14330,MECH_174366,Central AC,No,No,Yes,NA,No,Yes,Yes,Central System #1,NA,Electric,Ducts / Forced Air,NA,NA,NA,Manual thermostat - Digital,Whole Home,NA,Bryant,123ANA024-E,NA,2021,0321E11877,NA,24000,13,Known or from Nameplate,11,Known or from Nameplate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1628,ROOM_328,MECH_106997,Furnace,No,Yes,No,Yes,Yes,NA,No,Central System #1,NA,Natural gas,Ducts / Forced Air,NA,NA,NA,Programmable thermostat,Whole Home,NA,Unknown,Unknown,Nameplate is inaccessible,Unknown,Unknown,NA,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,Unknown,Unknown,No,NA,No,NA,NA,NA,No,NA
SITE_1629,ROOM_8859,MECH_172738,Fireplace or Stove,No,Yes,No,Yes,No,NA,No,NA,NA,Wood (cord),NA,NA,NA,NA,None,NA,NA,Unknown,Unknown,No nameplate,Unknown,NA,NA,NA,NA,NA,NA,NA,"Manual (matches, lighter, etc)",Unknown,Atmospheric,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Decorative,Seldom (1-2x per month),NA,No,Unknown
SITE_1629,ROOM_44637,MECH_100730,Central AC,No,No,Yes,NA,No,Yes,Yes,Central System #1,NA,Electric,Ducts / Forced Air,NA,NA,NA,Programmable thermostat,Whole Home,NA,Daikin,DX17VSS301AA,NA,2018,E000491,NA,27800,14.25,Model number lookup,9.8,Model number lookup,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_1629,ROOM_21864,MECH_141269,Fireplace or Stove,No,Yes,No,No,No,NA,No,NA,NA,Wood (cord),NA,NA,NA,NA,None,NA,NA,Unknown,Unknown,No nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,NA,"Manual (matches, lighter, etc)",Unknown,Atmospheric,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Decorative,Seldom (1-2x per month),NA,No,Open Hearth
SITE_1629,ROOM_7533,MECH_17815,Furnace,No,Yes,No,Yes,Yes,NA,No,Central System #1,NA,Natural gas,Ducts / Forced Air,NA,NA,NA,Programmable thermostat,Whole Home,NA,Daikin,DM37MC55033MAA,NA,Unknown,2511253978,NA,NA,NA,NA,NA,NA,Intermittent ignition,Modulating,Draft Assist,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,50000,Known or from Nameplate,58200,Known or from Nameplate,Unknown,Unknown,30000,Unknown,29100,Known or from Nameplate,Unknown,Unknown,NA,NA,NA,NA,NA,No,ECM,Disposable thick pleated,No,NA,No,NA,NA,NA,No,NA
SITE_163,ROOM_11829,MECH_129834,Central AC,No,No,Yes,NA,No,Yes,Yes,Central System #1,NA,Electric,Ducts / Forced Air,NA,NA,NA,Programmable thermostat,Whole Home,NA,International Comfort Products,NAC024AKC3,NA,Unknown,E041421455,NA,24000,Unknown,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA
SITE_163,ROOM_42012,MECH_161403,Unit Heater,No,Yes,No,No,No,NA,No,NA,NA,Electric,NA,NA,NA,NA,On/off,NA,NA,DeLonghi,TCH6590ER,NA,Unknown,83616,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,2,Unknown,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,Seldom (1-2x per month),NA,No,NA
