"SiteID","Construction_Type","Framing_Type","Framing_Type_Other","Foundation_Type","Foundation_Type_Other","Total_Building_Levels","Area","Average_Height","Volume"
"SITE_1817","Frame","Wood",NA,">90% Crawlspace",NA,"1","1642","7.67013939838591","12594.3688921497"
"SITE_1818","Frame","Wood",NA,">90% Crawlspace",NA,"1","1450","7.7676399026764","11263.0778588808"
"SITE_1819","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","1986","8.60453400503778","17088.604534005"
"SITE_182","Frame","Wood",NA,">90% Slab",NA,"2","2600","10.3941892422458","27024.892029839"
"SITE_1820","Frame","Wood",NA,">90% Crawlspace",NA,"1","1296","8.66055976544488","11224.0854560166"
"SITE_1821","Frame","Wood",NA,">90% Conditioned Basement",NA,"2.5","3400","8.9861533041168","30552.9212339971"
"SITE_1822","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","4146","7.58900264618669","31464.00497109"
"SITE_1823","Solid masonry","Masonry",NA,">90% Conditioned Basement",NA,"1","2200","7.57650724034138","16668.315928751"
"SITE_1824","Frame","Wood",NA,">90% Unconditioned Basement",NA,"1","1400","9.98875416646539","13984.2558330515"
"SITE_1825","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2800","7.92433442606666","22188.1363929866"
"SITE_1826","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","2600","7.37839023705333","19183.8146163387"
"SITE_1827","Frame","Wood",NA,">90% Crawlspace",NA,"1.5","2100","7.86312731967081","16512.5673713087"
"SITE_1828","Frame","Wood",NA,">90% Crawlspace",NA,"1","1300","7.90914801279123","10281.8924166286"
"SITE_1829","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2976","7.60052818206287","22619.1718698191"
"SITE_183","Frame","Wood",NA,">90% Crawlspace",NA,"2","1395","8.59599957214675","11991.4194031447"
"SITE_1830","Frame","Wood",NA,"Mixed Crawlspace and Slab",NA,"1","1150","7.867802889233","9047.97332261795"
"SITE_1831","Frame","Wood",NA,">90% Crawlspace",NA,"1","2200","9.4497585607726","20789.4688336997"
"SITE_1832","Frame","Wood",NA,"Mixed Crawlspace and Slab",NA,"2","4200","10.5207571395787","44187.1799862307"
"SITE_1833","Frame","Wood",NA,">90% Crawlspace",NA,"2","3254","10.8088016905582","35171.8407010764"
"SITE_1834","Frame","Wood",NA,">90% Unconditioned Basement",NA,"1.5","3766","10.0922864257348","38007.5506793173"
"SITE_1835","Frame","Wood",NA,">90% Crawlspace",NA,"1","1842","9.359604743083","17240.3919367589"
"SITE_1836","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","2015","8.20190959911611","16526.847842219"
"SITE_1837","Frame","Wood",NA,">90% Crawlspace",NA,"1","1182","8.39644767948239","9924.60115714819"
"SITE_1838","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","3600","7.97734450089249","28718.440203213"
"SITE_1839","Frame","Unknown",NA,">90% Slab",NA,"2","2400","8.50811537886714","20419.4769092811"
"SITE_1840","Frame","Wood",NA,">90% Crawlspace",NA,"2","2333","9.05486223662885","21124.9935980551"
"SITE_1841","Frame","Wood",NA,">90% Crawlspace",NA,"1","2000","8","16000"
"SITE_1842","Frame","Wood",NA,"Mixed Crawlspace and Conditioned Basement",NA,"1","2450","8","19600"
"SITE_1843","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2853","8.86241265251583","25284.4632976277"
"SITE_1844","Frame","Wood",NA,">90% Slab",NA,"1","1560","7.64297901750521","11923.0472673081"
"SITE_1845","Unknown","Wood",NA,">90% Conditioned Basement",NA,"1","800","7.71858638743455","6174.86910994764"
"SITE_1846","Frame","Wood",NA,">90% Crawlspace",NA,"1","2600","11.2147985178323","29158.4761463641"
"SITE_1847","Frame","Wood",NA,">90% Slab",NA,"1","1400","8.00472800865348","11206.6192121149"
"SITE_1848","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","1950","7.94084415138402","15484.6460951988"
"SITE_1849","Frame","Masonry",NA,">90% Slab",NA,"1","1340","8.7218826405868","11687.3227383863"
"SITE_185","Frame","Wood",NA,">90% Crawlspace",NA,"1","2200","7.91355735555238","17409.8261822152"
"SITE_1850","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","1100","7.89127622005054","8680.40384205559"
"SITE_1851","Frame","Wood",NA,"Mixed Basement and Slab",NA,"1","2400","9.17490328965124","22019.767895163"
"SITE_1852","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2684","7.5","20130"
"SITE_1853","Frame","Wood",NA,"Mixed Basement and Slab",NA,"1.5","1910","8.35437836222355","15956.862671847"
"SITE_1854","Frame","Wood",NA,"Mixed Conditioned Basement and Slab",NA,"1.5","890","7.5","6675"
"SITE_1855","Frame","Wood",NA,"Mixed Crawlspace and Slab",NA,"1.5","2000","7.36257889038528","14725.1577807706"
"SITE_186","Frame","Wood",NA,"Mixed Crawlspace and Conditioned Basement",NA,"2","1800","7.27921289043767","13102.5832027878"
"SITE_1860","Frame","Wood",NA,">90% Crawlspace",NA,"1","1232","8.9405987688864","11014.817683268"
"SITE_1861","Unknown","Other","Wood and straw",">90% Unconditioned Basement",NA,"1","635","8.8078520649877","5592.98606126719"
"SITE_1862","Frame","Wood",NA,">90% Unconditioned Basement",NA,"2","1200","6.95545539948108","8346.54647937729"
"SITE_1863","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","934","7.77059850769963","7257.73900619146"
"SITE_1864","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1000","8.67220634040193","8672.20634040193"
"SITE_1865","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","1100","7.28727248386539","8015.99973225193"
"SITE_1866","Rigid frame (concrete or steel)","Other","Aluminum clad over with wood frame only on addition","Other","Crawlspace,  built on old railcar","1","734","7","5138"
"SITE_1867","Frame","Wood",NA,">90% Slab",NA,"2","2636","8.24022181146026","21721.2246950092"
"SITE_1868","Unknown","Unknown",NA,"Unknown",NA,"Unknown","2338","8.16766467065868","19096"
"SITE_1869","Solid masonry","Wood",NA,">90% Crawlspace",NA,"1","2200","8.75","19250"
"SITE_187","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","892","7.77606140495414","6936.24677321909"
"SITE_1870","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","2877","8.53374361932344","24551.5803927935"
"SITE_1871","Frame","Other","Mostly log cabin on main floor  walls,  rest is 24 o.c.","Mixed Crawlspace and Conditioned Basement",NA,"1","1800","7.43133303618878","13376.3994651398"
"SITE_1872","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","4300","9.37508028259473","40312.8452151574"
"SITE_1873","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","2500","8.12635557031364","20315.8889257841"
"SITE_1874","Frame","Wood",NA,">90% Crawlspace",NA,"1","1000","7.5","7500"
"SITE_1875","Frame","Wood",NA,">90% Slab",NA,"2","750","9.78223812918","7336.678596885"
"SITE_1876","Frame","Wood",NA,"Other","100%conditioned crawlspace","2","2022","10.8766953950524","21992.6780887959"
"SITE_1877","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","1738","7.53890378251581","13102.6147740125"
"SITE_1878","Frame","Wood",NA,"Mixed Crawlspace and Conditioned Basement",NA,"1","2400","9.61977821661856","23087.4677198845"
"SITE_1879","Frame","Wood",NA,">90% Crawlspace",NA,"2","2000","7.9810897837248","15962.1795674496"
"SITE_188","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","2358","7.64297135516318","18022.1264554748"
"SITE_1880","Frame","Wood",NA,">90% Conditioned Basement",NA,"2.5","2972","7.88460657973807","23433.0507549815"
"SITE_1882","Frame","Wood",NA,">90% Crawlspace",NA,"1","460","7.88512949039265","3627.15956558062"
"SITE_1883","Frame","Wood",NA,">90% Crawlspace",NA,"2","730","8.51183431952663","6213.63905325444"
"SITE_1884","Frame","Wood",NA,">90% Crawlspace",NA,"1","912","7.8","7113.6"
"SITE_1885","Frame","Wood",NA,">90% Crawlspace",NA,"2","1810","8.72322740110829","15789.041596006"
"SITE_1886","Frame","Steel",NA,"Mixed Crawlspace and Slab",NA,"1","1600","7.19613543971595","11513.8167035455"
"SITE_1887","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2576","7.84851407343906","20217.772253179"
"SITE_1888","Frame","Wood",NA,">90% Crawlspace",NA,"1","1410","7.75","10927.5"
"SITE_1889","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","2300","8.89423558732865","20456.7418508559"
"SITE_189","Frame","Wood",NA,">90% Crawlspace",NA,"3+","4600","9.60905577406315","44201.6565606905"
"SITE_1890","Frame","Wood",NA,">90% Slab",NA,"1","2000","9.90179115875377","19803.5823175075"
"SITE_1891","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","3600","9.62182321504095","34638.5635741474"
"SITE_1892","Frame","Wood",NA,">90% Crawlspace",NA,"2","1537","8.716586687658","13397.3937389304"
"SITE_1893","Frame","Wood",NA,">90% Crawlspace",NA,"1","1855","9.77854756670227","18139.2057362327"
"SITE_1894","Frame","Wood",NA,">90% Slab",NA,"2","1684","8.78894971660103","14800.5913227561"
"SITE_1895","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2400","7.62949428028797","18310.7862726911"
"SITE_1896","Frame","Wood",NA,">90% Crawlspace",NA,"1","872","7.7","6714.4"
"SITE_1897","Frame","Wood",NA,">90% Crawlspace",NA,"1","2117","9.11609304606332","19298.768978516"
"SITE_1898","Frame","Wood",NA,">90% Slab",NA,"2","820","7.47694603120471","6131.09574558786"
"SITE_1899","Frame","Wood",NA,">90% Crawlspace",NA,"2","1940","9.06863939893374","17593.1604339315"
"SITE_19","Frame","Wood",NA,"Other","Conditioned basement (~68%)  and garage (~32%)","1","1450","7.054453461577","10228.9575192866"
"SITE_190","Frame","Wood",NA,">90% Crawlspace",NA,"1","1135","7.5","8512.5"
"SITE_1900","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","1000","9","9000"
"SITE_1901","Frame","Wood",NA,">90% Crawlspace",NA,"1","1104","7.955651122161","8783.03883886574"
"SITE_1902","Frame","Wood",NA,"Other","Mixed crawlspace and breezeway (open air below,  average of a couple feet off the ground)","2","2500","10.2231475399581","25557.8688498952"
"SITE_1903","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","1100","9.43830113497752","10382.1312484753"
"SITE_1904","Frame","Wood",NA,">90% Slab",NA,"1","900","8","7200"
"SITE_1905","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","3000","7.89181579516828","23675.4473855048"
"SITE_1906","Frame","Wood",NA,">90% Crawlspace",NA,"1","1950","8.33604492117198","16255.2875962854"
"SITE_1907","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","4400","8.23214843665163","36221.4531212672"
"SITE_1908","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1200","7.84785325713955","9417.42390856746"
"SITE_1909","Frame","Wood",NA,">90% Crawlspace",NA,"1","1412","8","11296"
"SITE_191","Frame","Wood",NA,">90% Crawlspace",NA,"2","2400","9.49676239582709","22792.229749985"
"SITE_1910","Frame","Wood",NA,">90% Crawlspace",NA,"2","1500","8.4185450719866","12627.8176079799"
"SITE_1911","Frame","Wood",NA,">90% Crawlspace",NA,"1","2100","8.96062877731288","18817.320432357"
"SITE_1912","Frame","Wood",NA,">90% Crawlspace",NA,"1","1760","8.95980067836355","15769.2491939199"
"SITE_1914","Frame","Wood",NA,">90% Crawlspace",NA,"1","1300","8.38984284781845","10906.795702164"
"SITE_1915","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","7100","11.3408844045029","80520.2792719703"
"SITE_1916","Frame","Wood",NA,">90% Unconditioned Basement",NA,"2","1800","7.55842443116817","13605.1639761027"
"SITE_1917","Frame","Wood",NA,"Mixed Conditioned Basement and Slab",NA,"2","1200","8.26082240044504","9912.98688053405"
"SITE_1918","Frame","Wood",NA,"Mixed Crawlspace and Garage",NA,"1","1344","8.88492063492063","11941.3333333333"
"SITE_1919","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","800","8","6400"
"SITE_192","Frame","Wood",NA,">90% Crawlspace",NA,"2","1726","8.39844701021801","14495.7195396363"
"SITE_1920","Frame","Wood",NA,">90% Crawlspace",NA,"1","2305","8.50104603622244","19594.9111134927"
"SITE_1921","Frame","Wood",NA,">90% Crawlspace",NA,"1","1300","8","10400"
"SITE_1922","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","900","8.5","7650"
"SITE_1924","Frame","Wood",NA,">90% Unconditioned Basement",NA,"1","1600","8.75646479813146","14010.3436770103"
"SITE_1925","Frame","Wood",NA,">90% Crawlspace",NA,"1","985","7.75","7633.75"
"SITE_1926","Frame","Wood",NA,">90% Crawlspace",NA,"1","1650","9.16568583004109","15123.3816195678"
"SITE_1928","Frame","Wood",NA,">90% Crawlspace",NA,"2","2300","8.36687281440228","19243.8074731252"
"SITE_1929","Frame","Wood",NA,">90% Crawlspace",NA,"1","1600","7.99022518362141","12784.3602937943"
"SITE_193","Frame","Wood",NA,">90% Conditioned Basement",NA,"2.5","2200","9.24312575818843","20334.8766680146"
"SITE_1930","Frame","Wood",NA,">90% Slab",NA,"1","1000","7.8","7800"
"SITE_1931","Frame","Wood",NA,">90% Slab",NA,"2.5","2200","10.0283285617517","22062.3228358537"
"SITE_1932","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2200","7.53387895668752","16574.5337047125"
"SITE_1933","Frame","Wood",NA,">90% Conditioned Basement",NA,"1.5","1850","7.66022589699368","14171.4179094383"
"SITE_1934","Unknown","Unknown",NA,"Unknown",NA,"Unknown","620","7.8","4836"
"SITE_1935","Frame","Wood",NA,">90% Crawlspace",NA,"1","3300","10.8603166002245","35839.0447807408"
"SITE_1936","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","3300","8.37904090016074","27650.8349705304"
"SITE_1937","Frame","Wood",NA,">90% Crawlspace",NA,"1","2390","8.64819085944237","20669.1761540673"
"SITE_1938","Frame","Wood",NA,">90% Slab",NA,"1","2291","9.95225316980649","22800.6120120267"
"SITE_1939","Frame","Wood",NA,">90% Crawlspace",NA,"1","1180","7.99756509007575","9437.12680628939"
"SITE_194","Frame","Wood",NA,">90% Crawlspace",NA,"1.5","2600","7.87823633725617","20483.414476866"
"SITE_1940","Frame","Wood",NA,">90% Crawlspace",NA,"2","2595","7.12264442280087","18483.2622771682"
"SITE_1942","Frame","Wood",NA,">90% Crawlspace",NA,"1","1947","8.6253649154541","16793.5854903891"
"SITE_1943","Frame","Wood",NA,">90% Slab",NA,"2","900","7.40118116275502","6661.06304647952"
"SITE_1944","Frame","Wood",NA,">90% Crawlspace",NA,"1","2070","9.15953637391632","18960.2402940068"
"SITE_1945","Frame","Wood",NA,">90% Crawlspace",NA,"1","1080","8.47809646549124","9156.34418273054"
"SITE_1946","Frame","Wood",NA,">90% Crawlspace",NA,"1","1519","7.79061135371179","11833.9386462882"
"SITE_1947","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","4666","8.27541693477779","38613.0954176732"
"SITE_1948","Frame","Wood",NA,">90% Crawlspace",NA,"1","2100","7.95396122285963","16703.3185680052"
"SITE_1949","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","2000","9.56404227150774","19128.0845430155"
"SITE_195","Frame","Wood",NA,">90% Crawlspace",NA,"1","832","8.4209722575719","7006.24891829982"
"SITE_1950","Frame","Wood",NA,">90% Crawlspace",NA,"1","1300","8","10400"
"SITE_1951","Frame","Wood",NA,">90% Crawlspace",NA,"2","2300","9","20700"
"SITE_1952","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","3736","9.5656652360515","35737.3253218884"
"SITE_1953","Frame","Wood",NA,">90% Crawlspace",NA,"1","864","7.5","6480"
"SITE_1954","Frame","Wood",NA,">90% Crawlspace",NA,"2","2216","8.71015684984096","19301.7075792476"
"SITE_1955","Frame","Wood",NA,">90% Crawlspace",NA,"1","1220","7.6","9272"
"SITE_1956","Frame","Wood",NA,"Other","Slab with unconditioned “garage” on first floor. All living space is above this “garage” on a slab","Unknown","896","8","7168"
"SITE_1957","Frame","Wood",NA,">90% Crawlspace",NA,"1","1430","9","12870"
"SITE_1958","Frame","Wood",NA,">90% Crawlspace",NA,"1","1178","8","9424"
"SITE_1959","Frame","Wood",NA,">90% Crawlspace",NA,"2","1152","8.22462963351005","9474.77333780358"
"SITE_196","Frame","Wood",NA,">90% Crawlspace",NA,"1","1448","8.16801948051948","11827.2922077922"
"SITE_1967","Frame","Wood",NA,">90% Unconditioned Basement",NA,"1","500","8","4000"
"SITE_1968","Frame","Unknown",NA,">90% Conditioned Basement",NA,"1","3800","8.03632119007547","30538.0205222868"
"SITE_1969","Frame","Wood",NA,"Mixed Conditioned Basement and Slab",NA,"1","975","8.00826974131408","7808.06299778123"
"SITE_197","Frame","Wood",NA,">90% Crawlspace",NA,"1","1900","9.50391734061774","18057.4429471737"
"SITE_1970","Unknown","Unknown",NA,"Unknown",NA,"Unknown","600","7.31899500690534","4391.39700414321"
"SITE_1971","Frame","Wood",NA,">90% Crawlspace",NA,"1","924","7.1495130415314","6606.15005037501"
"SITE_1972","Frame","Wood",NA,">90% Crawlspace",NA,"1","1100","7.96956469048427","8766.5211595327"
"SITE_1973","Frame","Wood",NA,">90% Crawlspace",NA,"1","1033","8.62256721965195","8907.11193790046"
"SITE_1974","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2600","7.48477998350613","19460.4279571159"
"SITE_1975","Frame","Wood",NA,">90% Slab",NA,"2","800","6.8032191683136","5442.57533465088"
"SITE_1976","Frame","Wood",NA,"Mixed Basement and Slab",NA,"2","900","8.41407280342185","7572.66552307967"
"SITE_1978","Frame","Wood",NA,">90% Crawlspace",NA,"1","1700","7.93586020563543","13490.9623495802"
"SITE_1979","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","600","6.78950605975877","4073.70363585526"
"SITE_198","Frame","Wood",NA,">90% Crawlspace",NA,"2","2360","8.56829759507167","20221.1823243691"
"SITE_1980","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","2200","7.76212265124923","17076.6698327483"
"SITE_1981","Frame","Other","SIP",">90% Conditioned Basement",NA,"1","4600","9.56195173996931","43984.9780038588"
"SITE_1982","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1200","7.55199928209807","9062.39913851768"
"SITE_1983","Frame","Wood",NA,">90% Crawlspace",NA,"1.5","1020","7.8015874257116","7957.61917422584"
"SITE_1984","Frame","Wood",NA,">90% Slab",NA,"1","1800","7.67914883335634","13822.4679000414"
"SITE_1985","Frame","Wood",NA,">90% Crawlspace",NA,"1","1000","8.51682421059068","8516.82421059068"
"SITE_1986","Frame","Wood",NA,">90% Unconditioned Basement",NA,"2","1200","7.72702723127692","9272.43267753231"
"SITE_1987","Frame","Wood",NA,">90% Unconditioned Basement",NA,"1.5","1100","7.21642330854894","7938.06563940383"
"SITE_1988","Frame","Wood",NA,">90% Crawlspace",NA,"1","960","8.24803261422051","7918.11130965169"
"SITE_1989","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","3400","9.2198349821281","31347.4389392355"
"SITE_199","Frame over concrete slab","Wood",NA,">90% Slab",NA,"3+","2200","9.05757575757576","19926.6666666667"
"SITE_1990","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1600","7.34635888105526","11754.1742096884"
"SITE_1991","Frame","Wood",NA,">90% Crawlspace",NA,"2","2250","7.54744405821324","16981.7491309798"
"SITE_1992","Unknown","Unknown",NA,"Unknown",NA,"Unknown","1100","8.17319475947053","8990.51423541758"
"SITE_1994","Unknown","Unknown",NA,"Unknown",NA,"Unknown","1100","8.14266639021356","8956.93302923492"
"SITE_1995","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","1500","11.9106145251397","17865.9217877095"
"SITE_1996","Frame","Wood",NA,">90% Conditioned Basement",NA,"2","5512","7.83065436811742","43162.5668770632"
"SITE_1997","Frame","Wood",NA,">90% Slab",NA,"3+","5000","11.823736333202","59118.6816660101"
"SITE_1998","Unknown","Unknown",NA,"Unknown",NA,"Unknown","900","7.6","6840"
"SITE_1999","Unknown","Wood",NA,">90% Unconditioned Basement",NA,"1","1300","7.76528752302928","10094.8737799381"
"SITE_2","Frame","Wood",NA,">90% Crawlspace",NA,"1","1024","8","8192"
"SITE_20","Frame over concrete slab","Wood",NA,"Mixed Crawlspace and Conditioned Basement",NA,"1","2800","7.7179073474028","21610.1405727279"
"SITE_200","Frame","Wood",NA,">90% Crawlspace",NA,"2","2000","8.81584821623744","17631.6964324749"
"SITE_2000","Frame","Wood",NA,">90% Slab",NA,"1","1250","7.75","9687.5"
"SITE_2002","Frame","Wood",NA,">90% Conditioned Basement",NA,"1","1200","7.54080609270693","9048.96731124831"
"SITE_2007","Frame","Wood",NA,">90% Crawlspace",NA,"2","2800","10.8314334400799","30328.0136322238"
"SITE_2008","Unknown","Unknown",NA,"Unknown",NA,"Unknown","1950","9","17550"
