"SiteID","RoomID","ApplianceID","Application","Application_Other","Smart_Power_Strip","Power_Strip_Device_Qty","Wifi_Enabled","Room_Type"
"SITE_746","ROOM_8270","APPL_110288","Home Office",NA,"No","4","No","Bedroom"
"SITE_746","ROOM_8797","APPL_143936","Entertainment Center",NA,"No","1","No","Bedroom"
"SITE_748","ROOM_9382","APPL_63888","Home Office",NA,"No","3","No","Office"
"SITE_749","ROOM_42691","APPL_55621","Home Office",NA,"No","2","No","Bedroom"
"SITE_749","ROOM_42691","APPL_3492","Other","General","No","3","No","Bedroom"
"SITE_75","ROOM_28971","APPL_139918","Other","phone charging","No","1","No","Bedroom"
"SITE_75","ROOM_28971","APPL_87953","Other","other power strip pkugged in to this one","No","1","No","Bedroom"
"SITE_75","ROOM_4639","APPL_138772","Home Office",NA,"No","5","No","Kitchen"
"SITE_751","ROOM_15756","APPL_149362","Other","Tool","No","1","No","Garage"
"SITE_751","ROOM_20344","APPL_173113","Home Office",NA,"No","1","No","Kitchen"
"SITE_751","ROOM_16797","APPL_4376","Home Office",NA,"No","4","No","Office"
"SITE_751","ROOM_16797","APPL_3871","Home Office",NA,"No","3","No","Office"
"SITE_751","ROOM_16797","APPL_35159","Home Office",NA,"No","3","No","Office"
"SITE_753","ROOM_31589","APPL_88034","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_753","ROOM_31538","APPL_66925","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_753","ROOM_31538","APPL_80348","Home Office",NA,"No","5","No","Living Room"
"SITE_753","ROOM_21919","APPL_99082","Other","Kitchen","No","2","No","Kitchen"
"SITE_753","ROOM_11609","APPL_27329","Entertainment Center",NA,"No","3","No","Dining Room"
"SITE_754","ROOM_1760","APPL_150300","Other","Chargers","No","3","No","Bedroom"
"SITE_754","ROOM_1760","APPL_75899","Other","Sewing equipment","No","3","No","Bedroom"
"SITE_754","ROOM_11478","APPL_11230","Other","Bathroom appliances: toothbrushes,  hair dryer","No","2","No","Bathroom"
"SITE_754","ROOM_14732","APPL_72220","Entertainment Center",NA,"No","5","No","Family Room"
"SITE_754","ROOM_14732","APPL_65979","Home Office",NA,"No","4","No","Family Room"
"SITE_758","ROOM_29547","APPL_24400","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_759","ROOM_41725","APPL_59908","Entertainment Center",NA,"No","3","No","Garage"
"SITE_759","ROOM_41725","APPL_140243","Entertainment Center",NA,"No","3","No","Garage"
"SITE_759","ROOM_14627","APPL_64345","Entertainment Center",NA,"No","4","No","Kitchen"
"SITE_759","ROOM_29182","APPL_164859","Home Office",NA,"No","4","No","Living Room"
"SITE_759","ROOM_29182","APPL_37595","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_759","ROOM_19932","APPL_122799","Home Office",NA,"No","3","No","Bedroom"
"SITE_759","ROOM_5431","APPL_37491","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_759","ROOM_41725","APPL_79725","Entertainment Center",NA,"No","Unknown","No","Garage"
"SITE_76","ROOM_8447","APPL_162214","Other","bathroom","No","3","No","Bathroom"
"SITE_76","ROOM_30915","APPL_109618","Home Office",NA,"No","2","No","Bedroom"
"SITE_760","ROOM_32532","APPL_54911","Home Office",NA,"No","5","No","Living Room"
"SITE_761","ROOM_28181","APPL_14091","Home Office",NA,"No","5","No","Office"
"SITE_762","ROOM_3267","APPL_2937","Other","Nothing","No","1","No","Kitchen"
"SITE_762","ROOM_21852","APPL_44680","Other","Charger","No","1","No","Living Room"
"SITE_762","ROOM_31313","APPL_72488","Home Office",NA,"No","3","No","Living Room"
"SITE_763","ROOM_12299","APPL_158234","Other","Tools","No","3","No","Garage"
"SITE_763","ROOM_12299","APPL_43212","Other","Tools","No","3","No","Garage"
"SITE_763","ROOM_16988","APPL_134617","Entertainment Center",NA,"No","4","No","Other"
"SITE_763","ROOM_38494","APPL_146595","Home Office",NA,"No","4","No","Office"
"SITE_765","ROOM_13310","APPL_145684","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_765","ROOM_43611","APPL_33120","Other","Shop","No","3","No","Garage"
"SITE_768","ROOM_7145","APPL_100488","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_768","ROOM_27736","APPL_148845","Home Office",NA,"No","2","No","Dining Room"
"SITE_768","ROOM_27736","APPL_145908","Home Office",NA,"No","3","No","Dining Room"
"SITE_768","ROOM_38701","APPL_50259","Home Office",NA,"No","4","No","Bedroom"
"SITE_769","ROOM_28668","APPL_135980","Home Office",NA,"No","5","No","Office"
"SITE_769","ROOM_28668","APPL_24038","Home Office",NA,"No","4","No","Office"
"SITE_769","ROOM_28668","APPL_163409","Home Office",NA,"No","4","No","Office"
"SITE_769","ROOM_7740","APPL_83873","Home Office",NA,"No","2","No","Office"
"SITE_77","ROOM_40667","APPL_69843","Home Office",NA,"No","2","No","Family Room"
"SITE_77","ROOM_20665","APPL_102845","Home Office",NA,"No","3","No","Basement"
"SITE_77","ROOM_17209","APPL_124611","Other","Food purposes","No","5","No","Basement"
"SITE_77","ROOM_17209","APPL_104210","Home Office",NA,"No","4","No","Basement"
"SITE_77","ROOM_40667","APPL_146295","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_770","ROOM_28830","APPL_86315","Other","By bedside","No","3","No","Bedroom"
"SITE_770","ROOM_28830","APPL_65965","Other","Tv","No","1","No","Bedroom"
"SITE_770","ROOM_5666","APPL_168745","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_772","ROOM_17327","APPL_51186","Entertainment Center",NA,"No","2","No","Kitchen"
"SITE_772","ROOM_21831","APPL_5129","Home Office",NA,"No","2","No","Other"
"SITE_772","ROOM_30400","APPL_144065","Home Office",NA,"No","3","No","Office"
"SITE_772","ROOM_30400","APPL_77762","Home Office",NA,"No","1","No","Office"
"SITE_772","ROOM_30400","APPL_107648","Home Office",NA,"No","2","No","Office"
"SITE_772","ROOM_9868","APPL_106995","Other","Tools","No","3","No","Mechanical"
"SITE_772","ROOM_9868","APPL_41108","Other","Wiring for extension cords","No","4","No","Mechanical"
"SITE_772","ROOM_26686","APPL_739","Other","Extension cords","No","2","No","Outside"
"SITE_774","ROOM_8479","APPL_101873","Other","Lamp,  chair massage thing","No","3","No","Family Room"
"SITE_774","ROOM_8479","APPL_118512","Other","Grow lights","No","4","No","Family Room"
"SITE_774","ROOM_37867","APPL_79374","Other","Electronics","No","2","No","Bedroom"
"SITE_775","ROOM_641","APPL_69273","Home Office",NA,"No","3","No","Bedroom"
"SITE_775","ROOM_641","APPL_166404","Home Office",NA,"No","2","No","Bedroom"
"SITE_776","ROOM_20463","APPL_4780","Entertainment Center",NA,"No","0","No","Bedroom"
"SITE_776","ROOM_20463","APPL_125116","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_776","ROOM_5852","APPL_117600","Home Office",NA,"No","5","No","Office"
"SITE_777","ROOM_33401","APPL_71622","Other","General use","No","2","No","Living Room"
"SITE_778","ROOM_4963","APPL_897","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_778","ROOM_5632","APPL_48871","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_779","ROOM_19865","APPL_96334","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_78","ROOM_23700","APPL_11666","Entertainment Center",NA,"No","5","No","Family Room"
"SITE_78","ROOM_23700","APPL_38636","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_780","ROOM_41348","APPL_172268","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_780","ROOM_33781","APPL_54715","Home Office",NA,"No","3","No","Bedroom"
"SITE_780","ROOM_33781","APPL_35589","Home Office",NA,"No","3","No","Bedroom"
"SITE_782","ROOM_40422","APPL_98392","Home Office",NA,"No","6","No","Hallway"
"SITE_783","ROOM_34899","APPL_171630","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_783","ROOM_34899","APPL_171734","Entertainment Center",NA,"No","1","No","Bedroom"
"SITE_784","ROOM_34313","APPL_145792","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_784","ROOM_22345","APPL_67617","Home Office",NA,"No","2","No","Bedroom"
"SITE_785","ROOM_44302","APPL_148567","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_786","ROOM_22234","APPL_160882","Other","Bedroom","No","2","No","Bedroom"
"SITE_786","ROOM_21581","APPL_36456","Other","Bedroom","No","3","No","Bedroom"
"SITE_787","ROOM_36213","APPL_159476","Home Office",NA,"No","5","No","Living Room"
"SITE_788","ROOM_13284","APPL_155867","Home Office",NA,"No","3","No","Bedroom"
"SITE_788","ROOM_27283","APPL_31374","Other","Lights and air cleaner","No","4","No","Bedroom"
"SITE_789","ROOM_43851","APPL_145470","Other","Charging","No","2","No","Dining Room"
"SITE_789","ROOM_42535","APPL_16301","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_790","ROOM_15517","APPL_172747","Other","Lamp","No","1","No","Other"
"SITE_790","ROOM_5783","APPL_2352","Home Office",NA,"Yes","4","No","Other"
"SITE_790","ROOM_11637","APPL_124356","Other","Audio equipment","Unknown","3","No","Family Room"
"SITE_791","ROOM_5928","APPL_85271","Home Office",NA,"No","3","No","Bedroom"
"SITE_792","ROOM_41559","APPL_3972","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_792","ROOM_37898","APPL_42324","Home Office",NA,"No","3","No","Bedroom"
"SITE_795","ROOM_6415","APPL_163302","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_795","ROOM_17432","APPL_15035","Other","General use","No","2","No","Bedroom"
"SITE_796","ROOM_15254","APPL_92403","Other","BED","No","2","No","Bedroom"
"SITE_796","ROOM_6950","APPL_94653","Home Office",NA,"No","2","No","Bedroom"
"SITE_796","ROOM_41164","APPL_62480","Entertainment Center",NA,"No","4","No","Basement"
"SITE_796","ROOM_2319","APPL_32826","Other","BEDROOM","No","6","No","Bedroom"
"SITE_798","ROOM_42199","APPL_123190","Other","SEWING MACHINE","No","1","No","Bedroom"
"SITE_8","ROOM_36958","APPL_32521","Home Office",NA,"No","5","No","Office"
"SITE_80","ROOM_23216","APPL_55639","Home Office",NA,"No","6","No","Office"
"SITE_800","ROOM_46473","APPL_13749","Home Office",NA,"No","0","No","Office"
"SITE_800","ROOM_41662","APPL_33485","Other","Charger","No","1","No","Bedroom"
"SITE_804","ROOM_13946","APPL_104831","Home Office",NA,"No","2","No","Entry/Entryway"
"SITE_805","ROOM_7978","APPL_73562","Home Office",NA,"No","4","No","Living Room"
"SITE_807","ROOM_30561","APPL_169907","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_807","ROOM_30561","APPL_86989","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_807","ROOM_30561","APPL_143745","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_807","ROOM_36470","APPL_154993","Entertainment Center",NA,"No","1","No","Bedroom"
"SITE_807","ROOM_21806","APPL_87302","Other","Sewing","No","2","No","Bedroom"
"SITE_807","ROOM_21884","APPL_92585","Home Office",NA,"No","3","No","Bedroom"
"SITE_81","ROOM_20356","APPL_61787","Home Office",NA,"No","5","No","Living Room"
"SITE_81","ROOM_20356","APPL_59447","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_81","ROOM_42763","APPL_9313","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_810","ROOM_13180","APPL_82892","Other","Hair dryer","No","1","No","Bedroom"
"SITE_810","ROOM_5561","APPL_39836","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_810","ROOM_12355","APPL_15269","Home Office",NA,"Unknown","2","No","Bedroom"
"SITE_813","ROOM_29417","APPL_84444","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_813","ROOM_31366","APPL_74434","Home Office",NA,"No","4","No","Office"
"SITE_813","ROOM_31366","APPL_173990","Home Office",NA,"No","4","No","Office"
"SITE_815","ROOM_9578","APPL_16354","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_815","ROOM_43857","APPL_173489","Other","Bedside","No","4","No","Bedroom"
"SITE_815","ROOM_42580","APPL_69271","Home Office",NA,"No","Unknown","No","Bedroom"
"SITE_817","ROOM_32107","APPL_32793","Other","Misc","No","3","No","Living Room"
"SITE_817","ROOM_13441","APPL_87217","Home Office",NA,"No","6","No","Bedroom"
"SITE_817","ROOM_13441","APPL_86482","Home Office",NA,"No","3","No","Bedroom"
"SITE_819","ROOM_18328","APPL_49180","Home Office",NA,"No","5","No","Bedroom"
"SITE_82","ROOM_7314","APPL_104216","Other","nothing plugged in","No","0","No","Family Room"
"SITE_820","ROOM_26637","APPL_22842","Home Office",NA,"No","5","No","Office"
"SITE_820","ROOM_26637","APPL_130545","Home Office",NA,"No","3","No","Office"
"SITE_821","ROOM_25310","APPL_51820","Other","Misc","No","6","No","Living Room"
"SITE_823","ROOM_19646","APPL_108949","Other","Extension cord","No","Unknown","No","Living Room"
"SITE_826","ROOM_13004","APPL_56236","Other","Charger","No","1","No","Basement"
"SITE_826","ROOM_1777","APPL_48667","Other","Miscellaneous","No","3","No","Bedroom"
"SITE_826","ROOM_1777","APPL_109886","Other","Miscellaneous","Unknown","Unknown","Unknown","Bedroom"
"SITE_827","ROOM_18497","APPL_129112","Other","Kitchen appliances","No","2","No","Kitchen"
"SITE_827","ROOM_27523","APPL_94027","Other","Lamps fans etc","No","3","No","Bedroom"
"SITE_828","ROOM_39075","APPL_39993","Entertainment Center",NA,"No","4","No","Basement"
"SITE_828","ROOM_29150","APPL_165962","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_829","ROOM_37576","APPL_109794","Home Office",NA,"No","4","No","Living Room"
"SITE_83","ROOM_43492","APPL_71494","Home Office",NA,"No","3","No","Bedroom"
"SITE_83","ROOM_18042","APPL_160178","Other","Charging station","No","Unknown","No","Bedroom"
"SITE_831","ROOM_42783","APPL_158484","Home Office",NA,"No","5","No","Bedroom"
"SITE_831","ROOM_42783","APPL_73017","Home Office",NA,"No","6","No","Bedroom"
"SITE_833","ROOM_21891","APPL_126098","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_833","ROOM_29837","APPL_169658","Home Office",NA,"No","3","No","Office"
"SITE_833","ROOM_29837","APPL_158502","Home Office",NA,"No","5","No","Office"
"SITE_833","ROOM_20441","APPL_161801","Entertainment Center",NA,"No","3","No","Family Room"
"SITE_833","ROOM_13851","APPL_94761","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_834","ROOM_1883","APPL_106548","Home Office",NA,"No","6","No","Bedroom"
"SITE_834","ROOM_21746","APPL_34511","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_834","ROOM_45080","APPL_31262","Other","Bedside","No","5","No","Bedroom"
"SITE_834","ROOM_44306","APPL_68914","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_834","ROOM_1883","APPL_143413","Home Office",NA,"No","Unknown","No","Bedroom"
"SITE_836","ROOM_9845","APPL_103325","Other","Internet","No","3","No","Living Room"
"SITE_836","ROOM_9845","APPL_146323","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_837","ROOM_13872","APPL_138116","Other","Living room","Yes","2","No","Living Room"
"SITE_837","ROOM_13872","APPL_117431","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_838","ROOM_29470","APPL_2435","Other","3D printing station","No","2","No","Living Room"
"SITE_838","ROOM_29470","APPL_41229","Home Office",NA,"No","2","No","Living Room"
"SITE_838","ROOM_29470","APPL_20044","Entertainment Center",NA,"No","Unknown","No","Living Room"
"SITE_838","ROOM_29470","APPL_41776","Home Office",NA,"No","Unknown","No","Living Room"
"SITE_838","ROOM_29470","APPL_74643","Home Office",NA,"No","Unknown","No","Living Room"
"SITE_84","ROOM_5462","APPL_107861","Home Office",NA,"No","4","No","Bedroom"
"SITE_84","ROOM_5943","APPL_133996","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_840","ROOM_9294","APPL_165536","Home Office",NA,"No","3","No","Family Room"
"SITE_840","ROOM_9294","APPL_17078","Home Office",NA,"No","3","No","Family Room"
"SITE_840","ROOM_9294","APPL_84383","Entertainment Center",NA,"No","3","No","Family Room"
"SITE_840","ROOM_43653","APPL_44479","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_840","ROOM_19475","APPL_169364","Home Office",NA,"No","4","No","Office"
"SITE_840","ROOM_19475","APPL_975","Home Office",NA,"No","4","No","Office"
"SITE_841","ROOM_17295","APPL_28337","Home Office",NA,"No","2","No","Bedroom"
"SITE_842","ROOM_25915","APPL_136647","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_842","ROOM_25915","APPL_67951","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_842","ROOM_25915","APPL_56776","Entertainment Center",NA,"No","3","No","Family Room"
"SITE_842","ROOM_25915","APPL_29477","Entertainment Center",NA,"No","2","No","Family Room"
"SITE_843","ROOM_15583","APPL_112985","Home Office",NA,"No","Unknown","No","Office"
"SITE_845","ROOM_26135","APPL_41373","Home Office",NA,"No","4","No","Bedroom"
"SITE_845","ROOM_26545","APPL_103636","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_847","ROOM_2847","APPL_53894","Home Office",NA,"No","4","No","Office"
"SITE_847","ROOM_39202","APPL_119378","Entertainment Center",NA,"No","1","No","Bedroom"
"SITE_847","ROOM_39202","APPL_104978","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_848","ROOM_18427","APPL_70021","Home Office",NA,"No","3","No","Bedroom"
"SITE_848","ROOM_18427","APPL_134001","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_85","ROOM_40235","APPL_149492","Other","Bedside table","No","2","No","Bedroom"
"SITE_851","ROOM_29936","APPL_41465","Home Office",NA,"No","Unknown","No","Bedroom"
"SITE_852","ROOM_994","APPL_108474","Home Office",NA,"No","2","No","Bedroom"
"SITE_853","ROOM_5343","APPL_5777","Other","Fans and random stuff","No","3","No","Living Room"
"SITE_853","ROOM_5343","APPL_54387","Other","Lamps","No","2","No","Living Room"
"SITE_853","ROOM_45345","APPL_127356","Home Office",NA,"No","3","No","Bedroom"
"SITE_855","ROOM_32619","APPL_138937","Home Office",NA,"No","Unknown","No","Family Room"
"SITE_856","ROOM_33275","APPL_159248","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_856","ROOM_10523","APPL_155922","Entertainment Center",NA,"No","3","No","Basement"
"SITE_856","ROOM_10523","APPL_69660","Entertainment Center",NA,"No","1","No","Basement"
"SITE_859","ROOM_45244","APPL_34834","Other","General use","No","2","No","Living Room"
"SITE_859","ROOM_45244","APPL_82004","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_86","ROOM_24595","APPL_52774","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_860","ROOM_697","APPL_132308","Home Office",NA,"No","5","No","Bedroom"
"SITE_860","ROOM_697","APPL_13637","Home Office",NA,"No","3","No","Bedroom"
"SITE_862","ROOM_20267","APPL_95807","Entertainment Center",NA,"No","3","No","Family Room"
"SITE_865","ROOM_8816","APPL_150734","Home Office",NA,"No","4","No","Office"
"SITE_865","ROOM_8816","APPL_123352","Home Office",NA,"Unknown","2","No","Office"
"SITE_865","ROOM_28870","APPL_168824","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_865","ROOM_28870","APPL_37786","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_865","ROOM_28870","APPL_121458","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_865","ROOM_28870","APPL_108131","Other","LVIING ROOM","No","1","No","Living Room"
"SITE_865","ROOM_10390","APPL_15335","Other","BED","No","1","No","Bedroom"
"SITE_865","ROOM_30370","APPL_27818","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_866","ROOM_28624","APPL_13759","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_866","ROOM_10570","APPL_3435","Home Office",NA,"No","4","No","Office"
"SITE_866","ROOM_8191","APPL_26197","Other","Random gadgets","No","4","No","Bedroom"
"SITE_866","ROOM_11747","APPL_4003","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_866","ROOM_11747","APPL_20217","Other","Random gadgets","No","3","No","Bedroom"
"SITE_867","ROOM_8497","APPL_144164","Other","KITCHEN CHARGERS","No","3","No","Kitchen"
"SITE_867","ROOM_26913","APPL_113924","Home Office",NA,"No","5","No","Bedroom"
"SITE_867","ROOM_26913","APPL_79597","Home Office",NA,"No","2","No","Bedroom"
"SITE_868","ROOM_46527","APPL_153228","Home Office",NA,"No","5","No","Bedroom"
"SITE_87","ROOM_36810","APPL_10756","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_87","ROOM_16668","APPL_142985","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_870","ROOM_1952","APPL_21164","Entertainment Center",NA,"No","1","No","Dining Room"
"SITE_870","ROOM_37484","APPL_108520","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_870","ROOM_20558","APPL_57669","Home Office",NA,"No","2","No","Bedroom"
"SITE_870","ROOM_20558","APPL_44448","Home Office",NA,"No","4","No","Bedroom"
"SITE_870","ROOM_16246","APPL_86234","Home Office",NA,"No","4","No","Office"
"SITE_870","ROOM_12911","APPL_68829","Home Office",NA,"No","3","No","Bedroom"
"SITE_871","ROOM_42487","APPL_143690","Home Office",NA,"No","5","No","Bedroom"
"SITE_873","ROOM_2689","APPL_56715","Other","Kitchen","No","3","No","Kitchen"
"SITE_874","ROOM_5277","APPL_70469","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_874","ROOM_33687","APPL_16198","Home Office",NA,"No","4","No","Office"
"SITE_875","ROOM_36224","APPL_144021","Entertainment Center",NA,"No","1","No","Living Room"
"SITE_875","ROOM_8886","APPL_85078","Home Office",NA,"No","6","No","Bedroom"
"SITE_875","ROOM_8886","APPL_63676","Home Office",NA,"No","1","No","Bedroom"
"SITE_876","ROOM_29327","APPL_26007","Other","Extension cords","No","2","No","Garage"
"SITE_877","ROOM_34189","APPL_57163","Home Office",NA,"No","3","No","Office"
"SITE_877","ROOM_27219","APPL_166082","Other","Lights","No","2","No","Living Room"
"SITE_877","ROOM_27219","APPL_42276","Home Office",NA,"No","6","No","Living Room"
"SITE_877","ROOM_27219","APPL_69573","Home Office",NA,"No","5","No","Living Room"
"SITE_878","ROOM_40668","APPL_130328","Home Office",NA,"No","4","No","Bedroom"
"SITE_879","ROOM_2125","APPL_24900","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_879","ROOM_9078","APPL_22951","Home Office",NA,"No","2","No","Bedroom"
"SITE_879","ROOM_32421","APPL_78444","Entertainment Center",NA,"No","3","No","Family Room"
"SITE_879","ROOM_32421","APPL_158719","Other","Extension cord","No","1","No","Family Room"
"SITE_879","ROOM_4837","APPL_54669","Other","Hobby use","No","4","No","Mechanical"
"SITE_88","ROOM_36418","APPL_78675","Home Office",NA,"No","3","No","Office"
"SITE_88","ROOM_19064","APPL_39864","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_880","ROOM_33592","APPL_108789","Home Office",NA,"No","4","No","Office"
"SITE_880","ROOM_33592","APPL_108312","Home Office",NA,"No","4","No","Office"
"SITE_880","ROOM_10733","APPL_94146","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_881","ROOM_1210","APPL_56546","Entertainment Center",NA,"No","Unknown","No","Living Room"
"SITE_882","ROOM_24825","APPL_71516","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_882","ROOM_37726","APPL_58031","Home Office",NA,"No","5","No","Office"
"SITE_883","ROOM_5261","APPL_29960","Home Office",NA,"No","2","No","Bedroom"
"SITE_883","ROOM_5261","APPL_11065","Home Office",NA,"No","4","No","Bedroom"
"SITE_884","ROOM_26796","APPL_38186","Other","General use","No","4","No","Kitchen"
"SITE_884","ROOM_26777","APPL_1961","Home Office",NA,"No","2","Unknown","Closet"
"SITE_884","ROOM_16204","APPL_23646","Home Office",NA,"No","6","No","Bedroom"
"SITE_884","ROOM_21757","APPL_172452","Other","General use","No","3","No","Family Room"
"SITE_884","ROOM_24615","APPL_158140","Home Office",NA,"No","Unknown","No","Office"
"SITE_885","ROOM_7250","APPL_139694","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_885","ROOM_231","APPL_33299","Other","Misc","No","5","No","Kitchen"
"SITE_886","ROOM_13476","APPL_119468","Home Office",NA,"No","2","No","Bedroom"
"SITE_886","ROOM_1763","APPL_48951","Other","Lamp","No","1","No","Bedroom"
"SITE_886","ROOM_19325","APPL_4330","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_886","ROOM_27395","APPL_30395","Home Office",NA,"No","4","No","Office"
"SITE_886","ROOM_17687","APPL_126708","Home Office",NA,"No","6","No","Bedroom"
"SITE_887","ROOM_33058","APPL_42353","Other","Washer dryer plugged in","No","2","No","Laundry"
"SITE_887","ROOM_26956","APPL_100916","Home Office",NA,"No","2","No","Office"
"SITE_887","ROOM_26956","APPL_169713","Home Office",NA,"No","2","No","Office"
"SITE_887","ROOM_18733","APPL_8882","Home Office",NA,"No","5","No","Office"
"SITE_887","ROOM_34233","APPL_38143","Home Office",NA,"No","4","No","Office"
"SITE_887","ROOM_26091","APPL_4169","Other","Chargers","No","2","No","Mechanical"
"SITE_887","ROOM_32054","APPL_2091","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_887","ROOM_10741","APPL_56243","Other","Power tools and fridge","No","4","No","Garage"
"SITE_887","ROOM_10741","APPL_173163","Other","Power tools","No","4","No","Garage"
"SITE_887","ROOM_10741","APPL_100664","Other","Tool chargers and extension cord","No","3","No","Garage"
"SITE_888","ROOM_33083","APPL_135608","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_888","ROOM_12387","APPL_120634","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_888","ROOM_22211","APPL_90689","Other","Chargers by bed","Unknown","4","No","Bedroom"
"SITE_888","ROOM_20002","APPL_167745","Home Office",NA,"No","5","No","Office"
"SITE_888","ROOM_20002","APPL_91260","Home Office",NA,"No","6","No","Office"
"SITE_889","ROOM_39868","APPL_75390","Entertainment Center",NA,"No","1","No","Bedroom"
"SITE_89","ROOM_6961","APPL_110949","Other","bedroom","No","3","No","Bedroom"
"SITE_89","ROOM_21543","APPL_145019","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_890","ROOM_30074","APPL_154789","Other","Bed room lamps","No","3","No","Bedroom"
"SITE_890","ROOM_17528","APPL_165391","Other","Bedroom","No","6","No","Bedroom"
"SITE_892","ROOM_34008","APPL_136159","Other","Extension cord","No","1","No","Kitchen"
"SITE_892","ROOM_13775","APPL_414","Home Office",NA,"No","4","No","Living Room"
"SITE_892","ROOM_13775","APPL_172282","Other","General use","No","2","No","Living Room"
"SITE_893","ROOM_25399","APPL_128896","Home Office",NA,"No","6","No","Living Room"
"SITE_893","ROOM_33863","APPL_36563","Home Office",NA,"No","5","No","Bedroom"
"SITE_896","ROOM_22626","APPL_9480","Other","Lamps","No","2","No","Living Room"
"SITE_896","ROOM_7963","APPL_131462","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_896","ROOM_475","APPL_61781","Home Office",NA,"No","2","No","Office"
"SITE_897","ROOM_10290","APPL_106393","Other","Bedside","No","2","No","Bedroom"
"SITE_897","ROOM_31131","APPL_91140","Home Office",NA,"No","5","No","Bedroom"
"SITE_897","ROOM_2971","APPL_2748","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_897","ROOM_31131","APPL_111412","Home Office",NA,"No","Unknown","No","Bedroom"
"SITE_9","ROOM_37411","APPL_26138","Home Office",NA,"No","4","No","Bedroom"
"SITE_9","ROOM_13200","APPL_13561","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_9","ROOM_17216","APPL_129046","Home Office",NA,"No","2","No","Bedroom"
"SITE_90","ROOM_23285","APPL_105876","Home Office",NA,"No","4","No","Family Room"
