"SiteID","Interior_or_Exterior","Door_Type","Door_Construction","Door_Mechanism","Door_Window_Type","Door_Window_Type_Other","Door_Height_Inches","Door_Width_Inches","Door_Dimensions_Are_Estimated","Door_Area","Door_U_Value","Door_UA"
"SITE_1855","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1855","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1855","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_186","Exterior","Wood Hollow","Single","Hinge","None",NA,"80","35","Measured or Known","2800","0.45","8.75"
"SITE_186","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"79","70","Measured or Known","5530","0.4","15.3611111111111"
"SITE_186","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","31","Measured or Known","2480","0.4","6.88888888888889"
"SITE_1860","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1860","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1861","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1861","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"76","36","Measured or Known","2736","1.22666666666666","23.3066666666665"
"SITE_1862","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1862","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1863","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1863","Exterior","Fiberglass","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_1864","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"78","30","Measured or Known","2340","0.4","6.5"
"SITE_1864","Exterior","Unknown","Single","Unknown","> 80% window (glass French door)",NA,"78","35","Measured or Known","2730","Unknown","Unknown"
"SITE_1865","Exterior","Metal","Single","Unknown","Half window",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1865","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"84","36","Measured or Known","3024","0.4","8.4"
"SITE_1866","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1867","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"80","72","Measured or Known","5760","1.22666666666666","49.0666666666664"
"SITE_1867","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1867","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1868","Exterior","Wood Solid Core","Single","Hinge","None",NA,"76","36","Unknown","2736","0.4","7.6"
"SITE_1868","Exterior","Fiberglass","Single","Unknown","Half window",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1868","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1868","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"78","36","Measured or Known","2808","0.853333333333333","16.64"
"SITE_1869","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1869","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1869","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_187","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_187","Exterior","Wood Hollow","Single","Hinge","None",NA,"78","31","Measured or Known","2418","0.45","7.55625"
"SITE_1870","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1870","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"78","35","Measured or Known","2730","1.22666666666666","23.2555555555554"
"SITE_1870","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"78","35","Measured or Known","2730","1.22666666666666","23.2555555555554"
"SITE_1870","Exterior","Metal","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","1.22666666666666","20.4444444444443"
"SITE_1870","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"79","35","Unknown","2765","1.22666666666666","23.5537037037036"
"SITE_1871","Exterior","Metal","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","1.22666666666666","20.4444444444443"
"SITE_1871","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"72","34","Measured or Known","2448","0.4","6.8"
"SITE_1872","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1872","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1872","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1873","Exterior","Metal","Single","Hinge","None",NA,"80","35","Measured or Known","2800","1.22666666666666","23.8518518518517"
"SITE_1873","Exterior","Metal","Single","Hinge","None",NA,"80","35","Measured or Known","2800","1.22666666666666","23.8518518518517"
"SITE_1873","Exterior","Metal","Single","Hinge","None",NA,"80","35","Measured or Known","2800","1.22666666666666","23.8518518518517"
"SITE_1874","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1874","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1874","Exterior","Wood Hollow","Single","Unknown","None",NA,"80","36","Measured or Known","2880","0.45","9"
"SITE_1875","Exterior","Metal","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1875","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1875","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"80","58","Measured or Known","4640","0.853333333333333","27.4962962962963"
"SITE_1876","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"74","34","Measured or Known","2516","0.4","6.98888888888889"
"SITE_1876","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1877","Exterior","Metal","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1877","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1878","Exterior","Metal","Single","Hinge","None",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1878","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"78","58","Measured or Known","4524","0.853","26.7984166666667"
"SITE_1878","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1879","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1879","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"81","37","Measured or Known","2997","0.4","8.325"
"SITE_188","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_188","Exterior","Unknown","Single","Unknown","> 80% window (glass French door)",NA,"79","32","Measured or Known","2528","Unknown","Unknown"
"SITE_188","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_188","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1880","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1880","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1880","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1882","Exterior","Metal","Single","Hinge","None",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1882","Exterior","Wood Hollow","Single","Hinge","None",NA,"74","30","Measured or Known","2220","0.45","6.9375"
"SITE_1883","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"78","36","Measured or Known","2808","0.853333333333333","16.64"
"SITE_1884","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1884","Exterior","Metal","Single","Hinge","None",NA,"80","30","Measured or Known","2400","1.22666666666666","20.4444444444443"
"SITE_1885","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","40","Measured or Known","3200","0.4","8.88888888888889"
"SITE_1885","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","24","Measured or Known","1920","0.4","5.33333333333333"
"SITE_1885","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"76","55","Measured or Known","4180","0.853","24.7606944444444"
"SITE_1886","Exterior","Metal","Single","Hinge","None",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1886","Exterior","Wood Solid Core","Single","Hinge","None",NA,"76","30","Measured or Known","2280","0.4","6.33333333333333"
"SITE_1886","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1887","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"78","36","Measured or Known","2808","0.4","7.8"
"SITE_1887","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","41","Measured or Known","3280","0.4","9.11111111111111"
"SITE_1888","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1888","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","58","Measured or Known","4640","0.853","27.4855555555556"
"SITE_1888","Exterior","Metal","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1889","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.853","33.1722222222222"
"SITE_1889","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1889","Exterior","Metal","Single","Hinge","None",NA,"80","30","Measured or Known","2400","1.22666666666666","20.4444444444443"
"SITE_189","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"78","57","Measured or Known","4446","0.4","12.35"
"SITE_189","Exterior","Wood Solid Core","Double","Hinge","Half window",NA,"80","73","Measured or Known","5840","0.4","16.2222222222222"
"SITE_189","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_189","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.4","15.5555555555556"
"SITE_189","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"75","70","Measured or Known","5250","0.4","14.5833333333333"
"SITE_189","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"75","70","Measured or Known","5250","0.4","14.5833333333333"
"SITE_1890","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1890","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1890","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","1.22666666666666","46.5111111111109"
"SITE_1890","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"84","42","Measured or Known","3528","0.4","9.8"
"SITE_1890","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1891","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"96","42","Measured or Known","4032","0.4","11.2"
"SITE_1891","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"96","42","Measured or Known","4032","0.4","11.2"
"SITE_1891","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"96","34","Measured or Known","3264","0.4","9.06666666666667"
"SITE_1891","Exterior","Wood Solid Core","Single","Hinge","None",NA,"96","42","Measured or Known","4032","0.4","11.2"
"SITE_1891","Exterior","Wood Solid Core","Single","Hinge","None",NA,"96","32","Measured or Known","3072","0.4","8.53333333333333"
"SITE_1891","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"95","30","Measured or Known","2850","0.4","7.91666666666667"
"SITE_1891","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"94","72","Measured or Known","6768","0.4","18.8"
"SITE_1891","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"84","40","Measured or Known","3360","0.4","9.33333333333333"
"SITE_1891","Exterior","Wood Solid Core","Single","Hinge","None",NA,"96","36","Measured or Known","3456","0.4","9.6"
"SITE_1892","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1892","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"80","57","Measured or Known","4560","0.853333333333333","27.0222222222222"
"SITE_1893","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1893","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1893","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.853333333333333","33.1851851851852"
"SITE_1894","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"80","58","Measured or Known","4640","0.853333333333333","27.4962962962963"
"SITE_1894","Exterior","Metal","Single","Hinge","None",NA,"80","35","Measured or Known","2800","1.22666666666666","23.8518518518517"
"SITE_1894","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"80","58","Measured or Known","4640","0.853333333333333","27.4962962962963"
"SITE_1894","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1895","Exterior","Metal","Single","Hinge","Half window",NA,"80","33","Measured or Known","2640","1.22666666666666","22.4888888888888"
"SITE_1895","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1895","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1896","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1896","Exterior","Wood Solid Core","Single","Unknown","None",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1897","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1897","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"96","36","Measured or Known","3456","0.853333333333333","20.48"
"SITE_1897","Exterior","Fiberglass","Single","Hinge","> 80% window (glass French door)",NA,"80","64","Measured or Known","5120","0.853333333333333","30.3407407407407"
"SITE_1897","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1898","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1898","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1899","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","0.853333333333333","32.3555555555555"
"SITE_1899","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1899","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_19","Exterior","Wood Solid Core","Single","Hinge","None",NA,"75","30","Measured or Known","2250","0.4","6.25"
"SITE_19","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_19","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_190","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_190","Exterior","Unknown","Single","Hinge","None",NA,"80","32","Measured or Known","2560","Unknown","Unknown"
"SITE_190","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","0.853","32.3429166666667"
"SITE_1900","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"81","34","Measured or Known","2754","0.4","7.65"
"SITE_1900","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","34","Measured or Known","2720","0.4","7.55555555555556"
"SITE_1901","Exterior","Metal","Single","Hinge","None",NA,"80","35","Measured or Known","2800","1.22666666666666","23.8518518518517"
"SITE_1901","Exterior","Metal","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","1.22666666666666","20.4444444444443"
"SITE_1901","Exterior","Metal","Single","Unknown","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1902","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"78","72","Measured or Known","5616","0.4","15.6"
"SITE_1902","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1902","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","31","Measured or Known","2480","0.4","6.88888888888889"
"SITE_1902","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1903","Exterior","Metal","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","1.22666666666666","20.4444444444443"
"SITE_1903","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"76","36","Measured or Known","2736","0.853333333333333","16.2133333333333"
"SITE_1904","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1905","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1905","Exterior","Unknown","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","Unknown","Unknown"
"SITE_1905","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1905","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","34","Measured or Known","2720","0.4","7.55555555555556"
"SITE_1906","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1906","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1906","Exterior","Metal","Single","Hinge","None",NA,"80","35","Measured or Known","2800","1.22666666666666","23.8518518518517"
"SITE_1906","Exterior","Fiberglass","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1907","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1907","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"90","48","Measured or Known","4320","0.853","25.59"
"SITE_1907","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1908","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"84","32","Measured or Known","2688","0.4","7.46666666666667"
"SITE_1908","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"82","36","Measured or Known","2952","0.4","8.2"
"SITE_1909","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1909","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1909","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_191","Exterior","Fiberglass","Single","Hinge","> 80% window (glass French door)",NA,"81","36","Measured or Known","2916","0.853333333333333","17.28"
"SITE_191","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_191","Exterior","Wood Solid Core","Double","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_191","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1910","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1910","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1910","Exterior","Fiberglass","Single","Hinge","> 80% window (glass French door)",NA,"78","32","Measured or Known","2496","0.853333333333333","14.7911111111111"
"SITE_1911","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"80","74","Unknown","5920","0.4","16.4444444444444"
"SITE_1911","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1911","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"80","72","Measured or Known","5760","0.4","16"
"SITE_1911","Exterior","Metal","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1912","Exterior","Metal","Single","Hinge","None",NA,"80","35","Measured or Known","2800","1.22666666666666","23.8518518518517"
"SITE_1912","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.853333333333333","33.1851851851852"
"SITE_1914","Exterior","Fiberglass","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_1914","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1915","Exterior","Wood Solid Core","Single","Hinge","None",NA,"97","41","Measured or Known","3977","0.4","11.0472222222222"
"SITE_1915","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"77","70","Measured or Known","5390","0.4","14.9722222222222"
"SITE_1915","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"93","69","Measured or Known","6417","0.4","17.825"
"SITE_1915","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"92","36","Measured or Known","3312","0.4","9.2"
"SITE_1915","Exterior","Unknown","Single","Slider","> 80% window (glass French door)",NA,"94","69","Measured or Known","6486","Unknown","Unknown"
"SITE_1915","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"94","69","Measured or Known","6486","0.4","18.0166666666667"
"SITE_1915","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"94","114","Measured or Known","10716","0.4","29.7666666666667"
"SITE_1915","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"94","70","Measured or Known","6580","0.4","18.2777777777778"
"SITE_1915","Exterior","Wood Solid Core","Single","Hinge","None",NA,"96","36","Measured or Known","3456","0.4","9.6"
"SITE_1915","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"94","69","Measured or Known","6486","0.4","18.0166666666667"
"SITE_1915","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"79","153","Measured or Known","12087","0.4","33.575"
"SITE_1915","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"79","153","Measured or Known","12087","0.4","33.575"
"SITE_1915","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"79","69","Measured or Known","5451","0.4","15.1416666666667"
"SITE_1915","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"80","69","Measured or Known","5520","0.4","15.3333333333333"
"SITE_1916","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1916","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"80","62","Measured or Known","4960","0.4","13.7777777777778"
"SITE_1916","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1916","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"77","68","Measured or Known","5236","0.853333333333333","31.0281481481481"
"SITE_1917","Exterior","Wood Solid Core","Single","Hinge","None",NA,"78","28.5","Measured or Known","2223","0.4","6.175"
"SITE_1917","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"79","30","Measured or Known","2370","0.4","6.58333333333333"
"SITE_1917","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"81","34","Measured or Known","2754","0.4","7.65"
"SITE_1917","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"77","72","Measured or Known","5544","0.853333333333333","32.8533333333333"
"SITE_1917","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"76","72","Measured or Known","5472","0.853333333333333","32.4266666666667"
"SITE_1917","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"78","36","Measured or Known","2808","0.4","7.8"
"SITE_1917","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"78","29","Measured or Known","2262","0.4","6.28333333333333"
"SITE_1917","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","0.853333333333333","32.3555555555555"
"SITE_1918","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"96","Unknown","Measured or Known","Unknown","0.853333333333333","Unknown"
"SITE_1918","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"80","Unknown","Measured or Known","Unknown","0.853333333333333","Unknown"
"SITE_1918","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1918","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1918","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1919","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
