"SiteID","Wall_Type","Wall_Sub_Type","Wall_Area","Wall_Area_is_Estimated","Wall_Framing_Spacing","Wall_Framing_Spacing_Other","Wall_Framing_Size","Wall_Framing_Material","Wall_Thickness","Furred_Wall","Furred_Wall_Insulated","Furred_Wall_Insulation_Type","Furred_Wall_Insulation_Thickness","Furred_Wall_Insulation_Condition","Furred_Wall_Insulation_Source","Furred_Wall_Insulation_Source_Other","Wall_Cavity_Insulated","Wall_Cavity_Insulation_Type","Wall_Cavity_Depth","Wall_Cavity_Insulation_Thickness","Wall_Cavity_Insulation_Condition","Wall_Cavity_Insulation_Source","Wall_Cavity_Source_Other","Wall_Exterior_Insulated","Wall_Exterior_Insulation_Type","Wall_Exterior_Insulation_Thickness","Wall_Exterior_Insulation_Condition","Basement_Wall_Area_Sq_Ft_Is_Estimated","Basement_Walls_-_Depth_Below_Grade","Wall_Exterior_Insulation_Source","Wall_Exterior_Insulation_Source_Other","Basement_Walls_-_Height_Above_Grade","Basement_Walls_-_Percent_Below_Grade","Wall_Insulation_R-Value","Wall_Insulation_U-Value","Basement_Walls_-_Additional_U-Value_from_Soil","Wall_U-Value_for_Heat_Loss_without_Soil","Wall_U-Value_for_Heat_Loss_including_Soil","Wall_U-Value_for_Heat_Loss","Wall_Heat_Loss_Rate_UA"
"SITE_1902","Framed",NA,"960","Measured or Known","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5","0.9","Unknown",NA,"Yes","Rigid Insulation Sheathing","1","1",NA,NA,NA,NA,NA,NA,"23.25","0.043010752688172",NA,NA,"Unknown","0.0496100665168675","47.6256638561928"
"SITE_1903","Framed",NA,"1760","Estimated","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"6","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","0.0555555555555556",NA,NA,"Unknown","0.0890023725923165","156.644175762477"
"SITE_1904","Framed",NA,"494","Measured or Known","24 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.066361070416133","32.7823687855697"
"SITE_1904","Adiabatic (Framed)","Wall to other living space","494","Measured or Known","24 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown","6","6",NA,"Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","0.0555555555555556",NA,NA,"Unknown","0","0"
"SITE_1905","Framed",NA,"2057","Measured or Known","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"4",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown","0.290884018658707","598.34842638096"
"SITE_1906","Framed",NA,"1600","Measured or Known","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","1","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.066361070416133","106.177712665813"
"SITE_1907","Framed",NA,"2618","Measured or Known","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.114282633283548","299.191933936329"
"SITE_1908","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3","0.75","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.23","0.0977517106549365",NA,NA,"Unknown","0.1493458501182","Unknown"
"SITE_1909","Framed",NA,"1304","Estimated","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"4","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.114057259367733","148.730666215524"
"SITE_191","Framed",NA,"841","Unknown","16 inches on center",NA,"2x8","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Closed-cell spray foam",NA,"7.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.1318181818182","0.0231847402255243",NA,NA,"Unknown","0.0410305481171176","34.5066909664959"
"SITE_191","Framed",NA,"841","Unknown","16 inches on center",NA,"2x8","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Closed-cell spray foam",NA,"7.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.1318181818182","0.0231847402255243",NA,NA,"Unknown","0.0410305481171176","34.5066909664959"
"SITE_191","Framed",NA,"624","Unknown","16 inches on center",NA,"2x8","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Closed-cell spray foam",NA,"7.5","1","IR Camera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.1318181818182","0.0231847402255243",NA,NA,"Unknown","0.0410305481171176","25.6030620250814"
"SITE_191","Framed",NA,"624","Unknown","16 inches on center",NA,"2x8","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Closed-cell spray foam",NA,"7.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.1318181818182","0.0231847402255243",NA,NA,"Unknown","0.0410305481171176","25.6030620250814"
"SITE_1910","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","0.9","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.0877626947997896","Unknown"
"SITE_1911","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"4",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown","0.290884018658707","Unknown"
"SITE_1912","Framed",NA,"1764","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","1","IR Camera",NA,"Yes","Expanded polystyrene foam board (white)","1",NA,NA,NA,"Other","IR camera for the fiberglass and visual for the exterior foam",NA,NA,"24.61","0.0406338886631451",NA,NA,"Unknown","0.0635886117002364","112.170311039217"
"SITE_1914","Framed",NA,"1184","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","0.9","Visual inspection",NA,"Yes","Expanded polystyrene foam board (white)","1","0.9",NA,NA,"Visual inspection",NA,NA,NA,"17.79","0.0562113546936481",NA,NA,"Unknown","0.0689032328691648","81.5814277170912"
"SITE_1915","Framed",NA,"3510","Estimated","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"6","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","0.0555555555555556",NA,NA,"Unknown","0.0890023725923165","312.398327799031"
"SITE_1916","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"4",NA,NA,NA,"Yes","Unknown","4","0.75",NA,NA,"Other","Home Owner",NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.118386694779894","Unknown"
"SITE_1917","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","0.9","Visual inspection",NA,"Yes","Expanded polystyrene foam board (white)","2","0.9",NA,NA,"Visual inspection",NA,NA,NA,"27.055","0.0369617445943448",NA,NA,"Unknown","0.0474874705634539","Unknown"
"SITE_1918","Framed",NA,"216","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Blown fiberglass",NA,"5.5","1","Other","New home,  Customer verbally verified walls have interior bib and fiberglass dense pack.","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.5375","0.0643604183427192",NA,NA,"Unknown","0.0730473812709892","15.7782343545337"
"SITE_1918","Framed",NA,"452.6","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Blown fiberglass",NA,"5.5","1","Other","Customer verified verbally wall have bib w/fiberglass densepack","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.5375","0.0643604183427192",NA,NA,"Unknown","0.0730473812709892","33.0612447632497"
"SITE_1918","Framed",NA,"216","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Blown fiberglass",NA,"5.5","1","Other","Customer verbally verified home has bib and interior fiberglass dense pack","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.5375","0.0643604183427192",NA,NA,"Unknown","0.0730473812709892","15.7782343545337"
"SITE_1918","Framed",NA,"560","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Blown fiberglass",NA,"5.5","1","Other","customer verbally verified bib w/fiberglass dense pack","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.5375","0.0643604183427192",NA,NA,"Unknown","0.0730473812709892","40.9065335117539"
"SITE_1919","Framed",NA,"915","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.64","0.0733137829912023",NA,NA,"Unknown","0.108984136713704","99.7204850930395"
"SITE_192","Framed",NA,"2608","Measured or Known","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.066361070416133","173.069671645275"
"SITE_1920","Framed",NA,"1926","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Cellulose batts",NA,"5.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.75","0.0727272727272727",NA,NA,"Unknown","0.0779298161759956","150.092825954968"
"SITE_1921","Framed",NA,"1116","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","1","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.64","0.0733137829912023",NA,NA,"Unknown","0.0887730387198152","99.0707112113138"
"SITE_1922","Framed",NA,"969","Unknown","24 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Blown cellulose",NA,"4","0.75","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.668","0.0731635937957272",NA,NA,"Unknown","0.13923620671259","134.919884304499"
"SITE_1924","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","1","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.066361070416133","Unknown"
"SITE_1925","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"4",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown","0.290884018658707","Unknown"
"SITE_1926","Framed",NA,"1692","Estimated","24 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"6","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","0.0555555555555556",NA,NA,"Unknown","0.0890023725923165","150.5920144262"
"SITE_1928","Framed",NA,"3550","Measured or Known","24 inches on center",NA,"2x8","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"7.5","0.9","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.575","0.0391006842619746",NA,NA,"Unknown","0.074092344469931","263.027822868255"
"SITE_1929","Framed",NA,"1768","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.066361070416133","117.326372495723"
"SITE_193","Framed",NA,"798","Unknown","Other","12 inches","2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","1","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.46","0.0488758553274682",NA,NA,"Unknown","0.0635886117002364","50.7437121367886"
"SITE_193","Framed",NA,"798","Measured or Known","Other","12 inches","2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","0.9","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.46","0.0488758553274682",NA,NA,"Unknown","0.0852674819554826","68.0434506004751"
"SITE_193","Framed",NA,"806","Unknown","Other","12 inches","2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","0.9","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.46","0.0488758553274682",NA,NA,"Unknown","0.0852674819554826","68.725590456119"
"SITE_193","Framed",NA,"806","Unknown","Other","12 inches","2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","0.9","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.46","0.0488758553274682",NA,NA,"Unknown","0.0852674819554826","68.725590456119"
"SITE_1930","Framed",NA,"983.2","Measured or Known","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"4","0.9","Unknown",NA,"Yes","Extruded polystyrene foam board (pink or blue)","2","1",NA,NA,"Visual inspection",NA,NA,NA,"22.7","0.0440528634361234",NA,NA,"Unknown","0.0456005217748035","44.8344330089868"
"SITE_1931","Framed",NA,"2663","Measured or Known","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.066361070416133","176.719530518162"
"SITE_1932","Framed",NA,"1056","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","0.75","IR Camera",NA,"Yes","Expanded polystyrene foam board (white)","0.5","1",NA,NA,"IR Camera",NA,NA,NA,"15.715","0.0636334712058543",NA,NA,"Unknown","0.0898830557881625","94.9165069122996"
"SITE_1932","Masonry (Basement)","Poured Concrete","Unknown","Unknown",NA,NA,NA,NA,NA,"Yes","Yes","Fiberglass batts","4","0.9","IR Camera",NA,"Yes","Fiberglass batts",NA,NA,"1","IR Camera",NA,"No",NA,NA,NA,NA,"7",NA,NA,"1","0.875","13.64","0.0733137829912023","0.05","0.0842457546992908","0.0542807193374113","0.0842457546992908","Unknown"
"SITE_1933","Masonry (Basement)","Poured Concrete","Unknown","Unknown",NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,"Estimated","4.9",NA,NA,"2.7","0.644736842105263","0",NA,"0.28","0.709219858156028","0.432486002239642","0.709219858156028","Unknown"
"SITE_1933","Framed",NA,"802","Estimated","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"4","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.114057259367733","91.4739220129221"
"SITE_1933","Knee Wall",NA,"26","Unknown","24 inches on center",NA,NA,"Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts","49",NA,"0.9","Visual inspection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown",NA,"Unknown"
"SITE_1933","Knee Wall",NA,"64","Unknown","24 inches on center",NA,NA,"Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts","48",NA,"0.9","Visual inspection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown",NA,"Unknown"
"SITE_1935","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","1","Other","HOME OWNER","Yes","Closed-cell spray foam","6","1",NA,NA,"Other","HOME OWNER",NA,NA,"48.1454545454545","0.0207703927492447",NA,NA,"Unknown","0.0203979805581578","Unknown"
"SITE_1936","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"4","0.75","Other","Home Owner","Yes","Closed-cell spray foam","9",NA,NA,NA,"Other","Home Owner",NA,NA,"65.3981818181818","0.0152909449803998",NA,NA,"Unknown","0.139300783704538","Unknown"
"SITE_1937","Framed",NA,"1705","Measured or Known","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Blown cellulose",NA,"5.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.7935","0.0532098863968925",NA,NA,"Unknown","0.0662934897924861","113.030400096189"
"SITE_1938","Framed",NA,"1827","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","1","Visual inspection",NA,"Yes","Unknown","2","1",NA,NA,"Visual inspection",NA,NA,NA,"26.46","0.0377928949357521",NA,NA,"Unknown","0.0419191133742587","76.5862201347707"
"SITE_1939","Framed",NA,"1180","Measured or Known","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"6","1","IR Camera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","0.0555555555555556",NA,NA,"Unknown","0.0677384901856074","79.9314184190168"
"SITE_194","Framed",NA,"2248","Measured or Known","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.066361070416133","149.179686295467"
"SITE_1940","Framed",NA,"1788","Estimated","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"4","0.9","IR Camera",NA,"Yes","Expanded polystyrene foam board (white)","1","0.9",NA,NA,"Visual inspection",NA,NA,NA,"16.15","0.0619195046439628",NA,NA,"Unknown","0.0719848982983477","128.708998157446"
"SITE_1942","Framed",NA,"1260","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","1","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.46","0.0488758553274682",NA,NA,"Unknown","0.0635886117002364","80.1216507422979"
"SITE_1942","Framed",NA,"704","Estimated","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","0.9","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.46","0.0488758553274682",NA,NA,"Unknown","0.0852674819554826","60.0283072966597"
"SITE_1943","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"6","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","0.0555555555555556",NA,NA,"Unknown","0.0890023725923165","Unknown"
"SITE_1944","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"4",NA,NA,NA,"Yes","Extruded polystyrene foam board (pink or blue)","1",NA,NA,NA,"Visual inspection",NA,NA,NA,"5.35","0.186915887850467",NA,NA,"Unknown","0.290884018658707","Unknown"
"SITE_1945","Framed",NA,"1056","Estimated","24 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.46","0.0488758553274682",NA,NA,"Unknown","0.0852674819554826","90.0424609449896"
"SITE_1946","Framed",NA,"815","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.0946602571307528","77.1481095615635"
"SITE_1946","Framed",NA,"365","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"4","0.9","Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.114057259367733","41.6308996692227"
"SITE_1947","Framed",NA,"2560","Estimated","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Mixed",NA,"5.5","0.75","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.6726282051282","0.0483731429829485",NA,NA,"Unknown","0.117548244338523","300.923505506619"
"SITE_1948","Framed","Brick","Unknown","Unknown","16 inches on center",NA,"2x6","Wood",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","Blown fiberglass",NA,"5.5","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.5375","0.0643604183427192",NA,NA,"Unknown","0.0937803745691601","Unknown"
"SITE_1948","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Blown mineral wool",NA,"5.5","1","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.8565","0.0630656197773784",NA,NA,"Unknown","0.0722778739697491","Unknown"
"SITE_1949","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","1","Visual inspection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.066361070416133","Unknown"
"SITE_195","Framed",NA,"910","Measured or Known","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"4",NA,"Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.290884018658707","264.704456979423"
"SITE_1950","Framed",NA,"Unknown","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"4",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"Unknown","0.290884018658707","Unknown"
"SITE_1951","Framed",NA,"1800","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"5.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.755","0.0533191149026926",NA,NA,"Unknown","0.066361070416133","119.449926749039"
"SITE_1952","Framed",NA,"2781","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Blown fiberglass",NA,"6","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.95","0.0589970501474926",NA,NA,"Unknown","0.069834948532338","194.210991868432"
"SITE_1952","Framed",NA,"990","Measured or Known","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.46","0.0488758553274682",NA,NA,"Unknown","0.0635886117002364","62.952725583234"
"SITE_1953","Framed",NA,"825","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Blown cellulose",NA,"6","0.75","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.502","0.0487757291971515",NA,NA,"Unknown","0.117738512844024","97.13427309632"
"SITE_1954","Framed",NA,"2835","Unknown","16 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","1","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.46","0.0488758553274682",NA,NA,"Unknown","0.0635886117002364","180.27371417017"
"SITE_1955","Framed",NA,"1200","Unknown","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.23","0.0977517106549365",NA,NA,"Unknown","0.121038216410099","145.245859692119"
"SITE_1956","Framed",NA,"960","Measured or Known","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"4",NA,"Unknown",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.290884018658707","279.248657912359"
"SITE_1957","Framed",NA,"1480","Measured or Known","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"3.5","1","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.935","0.0837871805613741",NA,NA,"Unknown","0.0946602571307528","140.097180553514"
"SITE_1958","Framed",NA,"1200","Estimated","16 inches on center",NA,"2x4","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Unknown",NA,"4","0.9","IR Camera",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","0.0833333333333333",NA,NA,"Unknown","0.114057259367733","136.86871124128"
"SITE_1959","Framed",NA,"1440","Measured or Known","24 inches on center",NA,"2x6","Wood",NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Fiberglass batts",NA,"6","0.9","Visual inspection",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.46","0.0488758553274682",NA,NA,"Unknown","0.0852674819554826","122.785174015895"
