HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,DOLLARKR,DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,DOLELSPH,DOLNGSPH,DOLFOSPH,DOLLPSPH,DOLKRSPH,DOLELWTH,DOLNGWTH,DOLFOWTH,DOLLPWTH,DOLKRWTH,DOLELAPL,DOLNGAPL,DOLFOAPL,DOLLPAPL,DOLKRAPL,DOLELCOL,DOLNGCOL,DOLELRFG,DOLELFZZ,DOLELCOK,DOLELDWH,DOLELCDR,DOLELLGT
7209,  8833,9,4,8,0,3358, 1294,5,   0,1108,   0,   0,   0, 144,   0,   0,   0,   0,259,  0,  0,   0,  0, 293,  0, 0,  0,0, 217,  0, 195,  0, 87, 16,  0,   37
7210, 13055,9,3,6,0,2170, 2653,2,   0, 707, 379,   0,   0,  37, 299,   0,   0,   0,  0, 80,  0,   0,  0, 268,  0, 0,  0,0, 314,  0,  88,  0, 21, 14, 66,   39
7211, 43142,9,2,3,0, 417, 8041,2,   0, 682, 756,   0,   0,  25, 756,   0,   0,   0,197,  0,  0,   0,  0, 307,  0, 0,  0,0,   0,  0, 153, 57, 20,  0, 44,   64
7212,  3815,9,3,6,0,1767, 4346,2,   0, 986, 415,   0,   0,   0, 258,   0,   0,   0,  0,116,  0,   0,  0, 481, 41, 0,  0,0, 308,  0, 197,  0, 30, 10,  0,  111
7213,  8539,9,1,1,0, 914, 5521,2,   0,1018,   0, 673,   0,   0,   0, 510,   0,   0,  0,  0,163,   0,  0, 846,  0, 0,  0,0,   0,  0, 172,  0, 45, 17,106,  132
7214, 16558,9,2,3,0, 798, 6665,5,   0,1064,   0,   0,   0, 284,   0,   0,   0,   0,341,  0,  0,   0,  0, 295,  0, 0,  0,0,  59,  0,  85,  0, 79,  0,  0,   60
7215,  8956,9,3,5,0,2034, 2463,2,   0, 913,   0,   0,   0, 206,   0,   0,   0,   0,174,  0,  0,   0,  0, 249,  0, 0,  0,0, 180,  0, 104, 87, 20,  0,  0,   25
7216,  9417,9,3,7,3,2688, 2671,2,   0, 815, 466,   0,   0,   0, 309,   0,   0,   0,  0,157,  0,   0,  0, 457,  0, 0,  0,0, 247,  0, 111,  0, 83,  0, 72,   39
7217, 16482,9,3,5,0,1682, 4258,5,   0, 464, 445,   0,   0,  45, 173,   0,   0,   0,  0,217,  0,   0,  0, 276, 55, 0,  0,0,  41,  0, 102,  0,  0,  0,  0,  114
7218, 16277,9,2,4,0, 386, 8861,2,   0, 435,   0, 677,   0,   0,   0, 677,   0,   0, 78,  0,  0,   0,  0, 288,  0, 0,  0,0,   0,  0,  69,  0, 16,  0, 63,   80
7219, 25347,9,4,9,2, 806, 2064,2,   0,1496, 269,   0,   0,   0, 164,   0,   0,   0,  0,104,  0,   0,  0,1264,  1, 0,  0,0,   0,  0, 232,  0, 42, 14,195,  109
7220, 14298,9,3,5,4,4842,   66,3,   0, 471,   0,   0,   0,   0,   0,   0,   0,   0,134,  0,  0,   0,  0, 157,  0, 0,  0,0, 107,  0,  73,  0, 24,  0,  0,   23
7221,  4401,9,3,7,3,2185, 3327,3,   0, 865, 452,   0,   0,   0, 294,   0,   0,   0,  0,153,  0,   0,  0, 318,  5, 0,  0,0, 378,  0, 169,  0, 30, 14,  0,   58
7222, 13938,9,1,1,0, 868, 5657,2,   0, 551,1201,   0,   0,  37,1042,   0,   0,   0,  0,117,  0,   0,  0, 281, 42, 0,  0,0,  93,  0, 140,  0,  0, 14,  0,  106
7223,  9348,9,1,1,0, 239, 8037,2,  78, 812,   0, 644, 117,   0,   0, 644,   0,  78,293,  0,  0,   0,  0, 427,  0, 0,117,0,   0,  0,  92,  0,  0,  0, 55,  120
7224,  5675,9,1,1,0, 314, 7187,2,   0, 924,   0,1143,   0,   0,   0, 893,   0,   0,  0,  0,250,   0,  0, 812,  0, 0,  0,0,   0,  0, 112, 74, 38, 30,101,  113
7225,  4872,9,3,7,0,2633, 1592,1,   0,2141,   0,   0,   0, 322,   0,   0,   0,   0,349,  0,  0,   0,  0, 686,  0, 0,  0,0, 648,  0, 136,  0, 93,  0,203,   93
7226, 23008,9,3,5,4,3036, 1200,2,   0,1197,   0, 177,   0,  31,   0, 177,   0,   0,269,  0,  0,   0,  0, 418,  0, 0,  0,0, 334,  0, 145,  0, 34,  0, 70,   49
7227,  8242,9,2,3,0, 733, 6412,2,   0,1042, 529,   0,   0,   0, 379,   0,   0,   0,  0,120,  0,   0,  0, 675, 30, 0,  0,0, 293,  0,  74,  0,  0, 51, 82,  173
7228, 12759,9,1,1,0, 892, 6059,4,   0, 292, 607,   0,   0,   0, 369,   0,   0,   0,  0,192,  0,   0,  0, 203, 46, 0,  0,0,   0,  0,  89,  0,  0,  0,  0,   33
7229, 14692,9,3,6,0,1449, 4529,2,   0,1239, 460,   0,   0,   0, 308,   0,   0,   0,  0,152,  0,   0,  0, 673,  0, 0,  0,0, 284,  0, 282,  0, 28, 26, 86,  132
7230, 22417,9,4,9,2, 145, 6950,2,   0, 281,   0,   0,  90,   0,   0,   0,   0,   0, 67,  0,  0,   0,  0, 171,  0, 0, 90,0,   0,  0,  43, 46,  0,  0, 39,   10
7231, 17834,9,1,1,0, 804, 6414,2,   0,1037, 829,   0,   0,   0, 547,   0,   0,   0,  0,229,  0,   0,  0, 786, 53, 0,  0,0,  94,  0, 157,148,  0, 40,100,  135
7232, 13111,9,3,5,0,2875, 2392,3,   0, 563, 245,   0,   0,   0, 151,   0,   0,   0,  0, 73,  0,   0,  0, 311, 21, 0,  0,0, 134,  0, 118,135,  0,  0,  0,   44
7233,  7971,9,3,5,0,2294, 2514,3,   0, 354, 308,   0,   0,   0, 259,   0,   0,   0,140,  0,  0,   0,  0, 125, 49, 0,  0,0,   0,  0,  89,  0,  0,  0,  0,   81
7234,  4065,9,2,3,0, 627, 6591,2,   0, 608,   0,1232,   0,   0,   0,1232,   0,   0,125,  0,  0,   0,  0, 351,  0, 0,  0,0,  27,  0, 105, 59, 16,  0, 46,   70
7235,  3742,9,4,8,0,  31, 9692,2,   7, 919,   0,   0,   0, 385,   0,   0,   0,   7,162,  0,  0,   0,  0, 311,  0, 0,  0,0,   0,  0,  61, 56, 17, 12, 30,   50
7236, 21095,9,4,9,2,1165,  859,2,   0,1265, 507,   0,   0,   0, 317,   0,   0,   0,  0,190,  0,   0,  0,1043,  0, 0,  0,0,   0,  0, 222,  0, 48, 93,257,  190
7237, 16146,9,3,7,3,1369, 5099,2,   0,1173,1280,   0,   0,  22,1280,   0,   0,   0,211,  0,  0,   0,  0, 510,  0, 0,  0,0, 346,  0,  84,112, 37, 41, 66,   40
7238, 11188,9,4,8,0,3857, 1089,3,   0, 993,   0,   0,   0, 312,   0,   0,   0,   0, 74,  0,  0,   0,  0, 254,  0, 0,  0,0, 132,  0, 221,  0, 22, 10, 51,   30
7239, 23256,9,1,2,0, 976, 5712,2,   0, 829, 690,   0,   0,   0, 597,   0,   0,   0,  0, 89,  0,   0,  0, 398,  4, 0,  0,0, 232,  0, 199,  0, 40,  0,  0,  151
7240,  7181,9,3,5,0,2001, 3160,2,   0, 705,   0,   0,   0, 249,   0,   0,   0,   0, 61,  0,  0,   0,  0, 202,  0, 0,  0,0, 112,  0,  81, 30,  8, 19, 18,   52
7241, 17925,1,1,2,1, 730, 6637,2,   0, 584, 739,   0,   0,   0, 547,   0,   0,   0,  0,155,  0,   0,  0, 481, 37, 0,  0,0,   0,  0, 103,  0,  0,  0, 70,  124
7242,  8091,9,2,4,0, 572, 7685,2,   0, 550, 636,   0,   0,   0, 540,   0,   0,   0,  0, 92,  0,   0,  0, 394,  4, 0,  0,0,  39,  0, 117, 78, 60,  0,  0,   87
7243,  7955,9,1,1,0, 876, 5808,4,   0, 519,   0,1309,   0,   0,   0,1082,   0,   0,  0,  0,227,   0,  0, 362,  0, 0,  0,0,  20,  0, 137,  0, 31,  0, 70,   43
7244, 21082,9,4,9,2, 865,  830,5,   0, 179,  89,   0,   0,   0,  26,   0,   0,   0,  0, 48,  0,   0,  0,  73, 15, 0,  0,0,   0,  0, 106,  0,  0,  0,  0,   14
7245, 11449,9,4,8,0,2074, 2679,1,   0,1082,   0,   0,   0, 298,   0,   0,   0,   0,125,  0,  0,   0,  0, 606,  0, 0,  0,0,   0,  0,  53,  0, 17, 20, 49,   84
7246, 11844,9,3,6,0,1946, 2817,2,   0, 973, 388,   0,   0,  26, 258,   0,   0,   0,  0,130,  0,   0,  0, 511,  0, 0,  0,0, 318,  0, 118, 90, 29, 23, 78,   73
7247, 18140,9,1,2,1, 694, 5702,2,   0,1232, 157,1572,   0,   0,   0,1383,   0,   0,  0,  0,189,   0,  0, 828,157, 0,  0,0,   0,  0, 404,  0,  0,  0,119,  226
7248,  7817,9,2,3,0, 719, 6762,2,   0, 839, 670,   0,   0,  21, 569,   0,   0,   0,275,  0,  0,   0,  0, 318,101, 0,  0,0, 149,  0,  76,  0,  0,  8,  0,   62
7249, 23952,9,2,3,0, 834, 5907,2,   0,1007, 516,   0,   0,   0, 365,   0,   0,   0,  0,121,  0,   0,  0, 747, 30, 0,  0,0,   0,  0, 260,133,  0,  0,104,   79
7250, 21292,9,2,3,0,1047, 5689,5,   0, 327, 461,   0,   0,  28, 259,   0,   0,   0,  0,163,  0,   0,  0, 170, 39, 0,  0,0,  57,  0,  72,  0,  0, 10, 51,   20
7251, 13130,9,4,9,2, 167, 6436,2,   0,1653,   0, 585, 329,   0,   0, 585,   0,   0,383,  0,  0,   0,  0,1160,  0, 0,329,0,   0,  0, 110,172, 32, 11, 65,  100
7252,  8350,9,3,7,0,2142, 3683,2,   0, 444, 499,   0,   0,   0, 315,   0,   0,   0,  0,141,  0,   0,  0, 357, 43, 0,  0,0,   0,  0,  87,  0,  0,  0, 60,   58
7253,  7125,9,3,6,0,1711, 2989,5,   0, 817,   0,   0,   0, 114,   0,   0,   0,   0,246,  0,  0,   0,  0, 300,  0, 0,  0,0,  89,  0,  68,  0, 68,  0,  0,   98
7254, 14054,9,2,4,0, 360, 8969,2,   0, 525, 603,   0,   0,   0, 427,   0,   0,   0,  0,176,  0,   0,  0, 447,  0, 0,  0,0,  34,  0,  44, 55, 57,  0,123,   49
7255, 13722,9,4,8,0,  66, 8546,2,   0, 418, 741,   0,   0,  21, 558,   0,   0,   0,  0,121,  0,   0,  0, 265, 62, 0,  0,0,   0,  0, 132, 52,  0, 39,  0,   53
7256,  9572,9,3,7,3,2455, 2899,4,   0, 271, 244,   0,   0,   0, 129,   0,   0,   0,  0, 90,  0,   0,  0,  90, 25, 0,  0,0, 110,  0,  71,  0,  0,  0,  0,   20
7257,  7955,9,1,1,0, 877, 5800,4,   0, 684, 198, 730,   0,   0,   0, 730,   0,   0,  0,159,  0,   0,  0, 351, 39, 0,  0,0, 152,  0, 181,  0,  0,  0,  0,   89
7258, 21516,9,4,9,0, 252, 4590,2,   0, 509,   0, 812,   0,   0,   0, 812,   0,   0,138,  0,  0,   0,  0, 308,  0, 0,  0,0,   0,  0,  63, 74, 17,  0, 39,   76
7259,  9417,9,3,7,3,1628, 3943,2,   0, 560,1271,   0,   0,   0, 898,   0,   0,   0,  0,299,  0,   0,  0, 435, 74, 0,  0,0,   0,  0, 125, 71,  0,  0, 52,  122
7260, 20066,9,3,5,4,2402, 1468,2,   0, 801,   0,   0, 193,   0,   0,   0, 193,   0,175,  0,  0,   0,  0, 465,  0, 0,  0,0,  53,  0, 108,185, 53,  0,  0,   62
7261,  4387,9,4,9,2,1250, 1234,5,   0, 268, 235,   0,   0,  56,   8,   0,   0,   0,  0,174,  0,   0,  0, 123, 53, 0,  0,0,  47,  0,  42,  0,  0,  0,  0,   32
7262, 19899,9,1,2,0, 914, 5993,2,   0,1084, 870,   0,   0,  43, 634,   0,   0,   0,  0,231,  0,   0,  0, 620,  5, 0,  0,0, 301,  0, 120,143, 48, 16,  0,  138
7263, 17851,9,3,7,3,3584, 1529,2,   0, 314, 290,   0,   0,   0, 140,   0,   0,   0,  0,116,  0,   0,  0, 142, 34, 0,  0,0,  92,  0,  80,  0,  0,  0,  0,   48
7264, 10840,9,4,8,0,4426,  850,2,   0,1258, 279,   0,   0,  35, 135,   0,   0,   0,  0,144,  0,   0,  0, 773,  0, 0,  0,0, 303,  0, 147,  0, 82, 13, 78,  118
7265,  4467,9,2,4,0,1157, 5580,2, 119,1641,   0,   0,   0, 688,   0,   0,   0, 119,227,  0,  0,   0,  0, 600,  0, 0,  0,0,  21,  0, 105,118, 21, 19, 48,  113
7266, 25347,9,4,9,2,1717,  756,2,   0, 429, 443,   0,   0, 130,   0,   0,   0,   0,  0,314,  0,   0,  0, 198,129, 0,  0,0,   0,  0, 101,  0,  0,  0,  0,   21
7267, 11629,9,1,1,0, 904, 5539,5,   0, 418, 273,   0,   0,   0, 175,   0,   0,   0,  0, 98,  0,   0,  0, 154,  0, 0,  0,0, 114,  0, 150,  0, 35,  0,  0,   51
7268,  3804,9,1,2,1, 776, 6542,2,   0,1183, 851,   0,   0,  52, 491,   0,   0,   0,  0,275,  0,   0,  0, 902, 85, 0,  0,0,  78,  0, 151,  0,  0, 98,  0,  235
7269,  5009,9,3,5,4,2763, 1343,1,   0,1462,   0,   0,   0, 228,   0,   0,   0,   0,204,  0,  0,   0,  0, 479,  0, 0,  0,0, 467,  0,  84,  0, 27, 45, 55,   38
7270,  7774,9,2,3,0, 705, 6460,2,   0, 865,   0, 838,   0,  30,   0, 838,   0,   0,261,  0,  0,   0,  0, 444,  0, 0,  0,0,  48,  0,  82, 52, 24, 27, 68,   79
7271,  7072,9,4,9,2,1091, 3058,5,   0,1303,   0,   0,   0, 297,   0,   0,   0,   0,358,  0,  0,   0,  0, 392,  0, 0,  0,0, 102,  0, 154,  0, 96,  0,  0,   74
7272,  7817,9,2,3,0, 729, 6672,2,   0, 986, 688,   0,   0,   0, 446,   0,   0,   0,  0,194,  0,   0,  0, 621, 48, 0,  0,0, 183,  0, 182,  0,  0, 32, 81,  128
7273, 10853,9,1,2,1, 977, 5360,2,   0,1635, 383,1121,   0,   0,   0,1121,   0,   0,  0,282,  0,   0,  0, 868,101, 0,  0,0, 523,  0, 244,  0,  0,  0,  0,  238
7274, 15519,9,3,7,3,2869, 2463,2,   0,1338,   0,   0,   0, 382,   0,   0,   0,   0,183,  0,  0,   0,  0, 405,  0, 0,  0,0, 269,  0,  99,108, 20, 23, 47,   45
7275, 29992,9,2,3,0, 471, 7769,3,   0, 337, 542,   0,   0,   0, 444,   0,   0,   0,  0, 73,  0,   0,  0, 255, 25, 0,  0,0,  22,  0,  60, 91,  0,  0,  0,   35
7276, 20073,9,3,5,0, 815, 5868,2,   0, 832,1299,   0,   0,  29,1061,   0,   0,   0,  0,238,  0,   0,  0, 586,  0, 0,  0,0, 117,  0, 100,  0, 36, 54, 65,  108
7277,  7065,9,2,3,0, 593, 6648,2,   0,2057,   0,   0,   0, 630,   0,   0,   0,   0,513,  0,  0,   0,  0, 819,  0, 0,  0,0,   0,  0,  95, 60, 88, 53, 84,  114
7278,  9417,9,3,7,3,2661, 1687,2,   0, 405, 483,   0,   0,   0, 230,   0,   0,   0,  0,199,  0,   0,  0, 266, 54, 0,  0,0,   0,  0, 139,  0,  0,  0,  0,   70
7279,  3865,9,3,6,0,1656, 3030,2,   0,2234,   0,   0,   0, 369,   0,   0,   0,   0,446,  0,  0,   0,  0, 926,  0, 0,  0,0, 383,  0, 110, 76, 98, 37, 93,  182
7280, 13568,9,1,2,1, 656, 7087,2, 449,1288,   0,   0,   0,   0,   0,   0,   0, 449,525,  0,  0,   0,  0, 675,  0, 0,  0,0,   0,  0,  88,  0, 99,  0,  0,  139
7281, 13009,9,4,9,2, 272, 2057,5,   0, 326, 176,   0,   0,   0,  73,   0,   0,   0,  0,103,  0,   0,  0, 243,  0, 0,  0,0,   0,  0,  83,  0, 35,  0,  0,   73
7282, 24186,9,4,9,2, 814, 2059,2,   0, 397, 211,   0,   0,   0, 130,   0,   0,   0,  0, 78,  0,   0,  0, 228,  3, 0,  0,0,  26,  0, 143,  0, 21,  0,  0,   55
7283,  6735,9,1,1,0, 878, 5624,3,   0, 385, 712,   0,   0,   0, 455,   0,   0,   0,  0,207,  0,   0,  0, 243, 50, 0,  0,0,   0,  0, 142,  0,  0,  0,  0,   93
7284,  9713,9,1,2,0, 715, 6173,2,   0,1392, 663,   0,   0, 541, 426,   0,   0,   0,  0,191,  0,   0,  0, 553, 46, 0,  0,0, 209,  0,  89, 69,  0, 22, 56,  104
7285, 16853,9,3,7,0,1931, 3865,2,   0,1115, 707,   0,   0,   0, 517,   0,   0,   0,  0,190,  0,   0,  0, 506,  0, 0,  0,0, 414,  0, 195,  0, 36, 14, 83,   71
7286, 17392,9,2,3,0,1084, 5965,5,  81, 643,   0,   0,   0,   0,   0,   0,   0,  81,198,  0,  0,   0,  0, 270,  0, 0,  0,0,  89,  0,  86,  0, 44,  0,  0,   18
7287,  5139,9,4,9,2,1682, 2082,5,   0, 740, 151,   0,   0,   0,  61,   0,   0,   0,  0, 90,  0,   0,  0, 454,  0, 0,  0,0, 193,  0,  93,  0, 92, 40,  0,  148
7288, 13646,9,2,4,0, 532, 7995,2,   0, 867, 961,   0,   0,   0, 771,   0,   0,   0,  0,171,  0,   0,  0, 486, 19, 0,  0,0, 130,  0, 251,  0, 31, 15,  0,  155
7289, 18522,9,2,3,0, 831, 6231,3,   0, 586, 692,   0,   0,   0, 522,   0,   0,   0,  0,158,  0,   0,  0, 495, 12, 0,  0,0,   0,  0,  91,  0, 79, 56,  0,   84
7290,  3685,9,4,8,0,4098,  911,1,   0,1299,   0,   0,   0, 216,   0,   0,   0,   0,145,  0,  0,   0,  0, 256,  0, 0,  0,0, 543,  0, 139,  0, 28,  0,  0,   89
7291, 12645,9,1,1,0, 667, 6362,2,   0,1902,   0,   0,   0, 750,   0,   0,   0,   0,387,  0,  0,   0,  0, 534,  0, 0,  0,0, 133,  0,  98,  0, 29, 14,111,  139
7292, 25802,9,4,9,0, 245, 4626,2,   0, 120, 487,   0,   0,   0, 367,   0,   0,   0,  0,120,  0,   0,  0,  89,  0, 0,  0,0,   0,  0,  31,  0,  8,  0, 24,    7
7293, 11060,9,3,6,0,1862, 3160,2,   0, 616, 591,   0,   0,  22, 591,   0,   0,   0,173,  0,  0,   0,  0, 227,  0, 0,  0,0, 121,  0,  73,  0, 17,  0, 65,   22
7294,  6323,9,1,1,0, 904, 5629,4,   0, 562,1391,   0,   0,   0, 951,   0,   0,   0,  0,354,  0,   0,  0, 388, 86, 0,  0,0,   0,  0, 174,  0,  0,  0,101,   72
7295, 18283,9,3,5,0,1235, 4851,3,   0,1652,   0,   0,   0, 401,   0,   0,   0,   0,316,  0,  0,   0,  0, 663,  0, 0,  0,0, 187,  0,  85,200, 68, 11, 86,   63
7296, 18938,9,2,4,0,1612, 4831,5,   0, 201, 311,   0,   0,   0, 178,   0,   0,   0,  0,106,  0,   0,  0,  89, 27, 0,  0,0,  64,  0,  48,  0,  0,  0,  0,   24
7297, 12315,9,1,2,0,1046, 5319,2,   0,1269,   0,   0,   0, 715,   0,   0,   0,   0,206,  0,  0,   0,  0, 189,  0, 0,  0,0,   0,  0, 159,  0, 28,  0,  0,   31
7298, 19686,9,3,7,3,3258, 1014,2,   0,1445, 378,   0,   0,   0, 211,   0,   0,   0,  0,128,  0,   0,  0, 743, 39, 0,  0,0, 475,  0, 227,255,  0, 34,  0,  108
7299, 18574,9,2,3,0, 836, 6238,2,   0,1548,   0,   0, 776,  38,   0,   0, 716,   0,501,  0,  0,   0,  0, 867,  0, 0, 60,0,   0,  0, 142,111,  0,  0,115,  157
7300, 19533,9,2,3,0, 737, 6405,2,  39, 713,   0,   0,   0, 476,   0,   0,   0,  39, 36,  0,  0,   0,  0, 149,  0, 0,  0,0,   0,  0,  52,  0,  8,  0, 25,   49
7301, 15573,9,3,6,0,2061, 2733,1,   0,1364, 305,   0,   0,   0, 172,   0,   0,   0,  0,103,  0,   0,  0, 652, 30, 0,  0,0, 473,  0, 239,203,  0,  0,105,  138
7302, 10890,9,4,8,0,2188, 2636,2,   0,1009,   0,   0, 465,  39,   0,   0, 465,   0,244,  0,  0,   0,  0, 586,  0, 0,  0,0,   0,  0, 140,  0, 66,  0, 88,  126
7303,  9616,9,4,9,2, 228, 2464,3,   0, 583, 294,   0,   0,  34, 158,   0,   0,   0,  0,136,  0,   0,  0, 490,  0, 0,  0,0,   0,  0,  59,  0, 82,  0, 62,   93
7304, 10645,9,3,5,4,3523,  191,2,   0,1379,   0,   0,   0, 125,   0,   0,   0,   0,228,  0,  0,   0,  0, 572,  0, 0,  0,0, 383,  0,  71,  0, 84,  0, 80,  159
7305, 10379,9,2,3,0,1054, 5695,2,   0, 123, 449,   0,   0,   0, 338,   0,   0,   0,  0, 89,  0,   0,  0,  56, 22, 0,  0,0,   0,  0,  67,  0,  0,  0,  0,   28
7306,  5492,9,2,3,0, 435, 8024,5,   0, 274, 473,   0,   0,   0, 255,   0,   0,   0,  0,218,  0,   0,  0, 171,  0, 0,  0,0,  44,  0,  59,  0, 34,  0,  0,   22
7307,  4165,9,3,6,0,1956, 3154,2,   0,1155,   0,   0,  90, 334,   0,   0,  90,   0,208,  0,  0,   0,  0, 305,  0, 0,  0,0, 220,  0,  88,  0, 24,  0, 45,   68
7308,  4778,9,3,5,0,2212, 2863,2,   0, 763, 591,   0,   0,   0, 386,   0,   0,   0,  0,161,  0,   0,  0, 408, 44, 0,  0,0, 282,  0,  73,  0,  0, 10, 62,  138
7309, 26021,9,2,3,0, 520, 7486,2,   0, 788, 540,   0,   0,   0, 540,   0,   0,   0,287,  0,  0,   0,  0, 373,  0, 0,  0,0,  52,  0,  76,  0, 23,  0, 71,   56
7310,  7852,9,4,9,0,  88, 6131,5,   0, 255,   0,   0,   0, 108,   0,   0,   0,   0, 59,  0,  0,   0,  0,  51,  0, 0,  0,0,   0,  0,  37,  0,  8,  0,  0,   16
7311, 19711,9,1,2,0, 861, 5721,5,   0, 306, 227,   0,   0,   0, 143,   0,   0,   0,  0, 84,  0,   0,  0, 203,  0, 0,  0,0,  36,  0,  67,  0, 31,  0,  0,   54
7312, 11445,9,4,8,0,  29,10031,2,   0, 920,   0,   0,2095,   0,   0,   0,2095,   0,204,  0,  0,   0,  0, 608,  0, 0,  0,0,   0,  0, 108, 84, 65, 73, 70,  110
7313, 11630,9,3,5,0,2327, 2593,2,  28, 610, 421,   0,   0,   0, 377,   0,   0,  28,121,  0,  0,   0,  0, 249, 44, 0,  0,0,  81,  0, 159, 98,  0,  0,  0,   24
7314, 31624,9,4,9,0, 294, 6321,2,   0,1181,   0,   0,   0, 795,   0,   0,   0,   0,  0,  0,  0,   0,  0, 245,  0, 0,  0,0,   0,  0, 141,  0,108,  0,  0,   31
7315, 16508,9,3,6,0,1605, 3663,1,   0, 466,   0,   0, 349,   0,   0,   0, 349,   0,196,  0,  0,   0,  0, 155,  0, 0,  0,0,   0,  0, 115,  0, 23,  0,  0,   47
7316, 18283,9,3,5,0,1208, 4870,3,   0,1677,   0,   0,   0, 442,   0,   0,   0,   0,349,  0,  0,   0,  0, 514,  0, 0,  0,0, 268,  0, 104,  0, 31, 12, 96,   94
7317, 11371,9,1,2,1, 327, 8564,4,   0,1273,   0, 951,   0,   0,   0, 806,   0,   0,  0,  0,145,   0,  0,1056,  0, 0,  0,0,   0,  0, 217,223,131,  0,140,  108
7318,  3719,9,2,4,0, 593, 6777,2,   0, 572,   0,   0, 962,   0,   0,   0, 686,   0,  0,  0,  0, 188,  0, 446,  0, 0, 88,0,  41,  0,  85, 74,  0, 22,  0,   88
7319, 26402,9,2,3,0, 982, 5550,2,   0, 459,1255,   0,   0,   0,1144,   0,   0,   0,  0,111,  0,   0,  0, 298,  0, 0,  0,0, 101,  0,  60, 56, 20,  0, 38,   97
7320, 10312,9,1,1,0, 303, 8408,3,   0,1043,   0, 366,   0,   0,   0, 366,   0,   0,382,  0,  0,   0,  0, 539,  0, 0,  0,0,  17,  0, 105,  0, 38,  0, 92,  110
7321, 18597,9,4,9,2, 773,  953,5,   0, 288,  88,   0,   0,   0,  13,   0,   0,   0,  0, 58,  0,   0,  0, 212, 17, 0,  0,0,   0,  0,  76,  0,  0,  0,  0,   76
7322,  3298,9,2,4,0,1153, 5592,3,   0,1244,   0,   0,   0, 476,   0,   0,   0,   0,199,  0,  0,   0,  0, 367,  0, 0,  0,0,  83,  0, 119, 62, 29, 27, 54,   31
7323, 18140,9,1,2,1, 971, 5369,2,   0, 672,   0,1047,   0,   0,   0, 818,   0,   0,  0,  0,229,   0,  0, 424,  0, 0,  0,0, 145,  0, 103,  0, 24, 27, 55,   96
7324, 11148,9,1,2,1, 295, 8742,2,   0,1089,   0,1419,   0,  42,   0,1119,   0,   0,  0,  0,300,   0,  0, 910,  0, 0,  0,0,  34,  0, 103,119, 41, 38,127,  169
7325, 14582,9,4,8,0,3475, 1234,2,   0, 805, 215,   0,   0,  31, 125,   0,   0,   0,  0, 70,  0,   0,  0, 459, 20, 0,  0,0,  47,  0, 268,171,  0, 12, 57,   88
7326, 21095,9,4,9,2, 278, 5071,2,   0, 547, 513,   0,   0,   0, 358,   0,   0,   0,  0,155,  0,   0,  0, 357,  0, 0,  0,0, 135,  0,  55,  0, 64, 12,  0,   83
7327, 18259,9,3,5,0,1303, 4505,2,   0,1577,   0,   0,   0, 451,   0,   0,   0,   0,339,  0,  0,   0,  0, 686,  0, 0,  0,0,   0,  0, 101, 87, 65, 28, 71,   77
7328,  3908,9,2,4,0, 585, 7134,2,   0,2445,   0, 370,   0,   0,   0, 370,   0,   0,745,  0,  0,   0,  0,1381,  0, 0,  0,0,   0,  0, 319,190,127, 55,139,  248
7329, 11048,9,2,3,0,1045, 5695,2,   0, 478,1048,   0,   0,   0, 743,   0,   0,   0,  0,221,  0,   0,  0, 380, 84, 0,  0,0,   0,  0,  98,101,  0,  0,  0,  115
7330, 18140,9,1,2,1, 882, 5454,2,   0,1984,   0,2208,   0,  77,   0,1776,   0,   0,  0,  0,432,   0,  0,1523,  0, 0,  0,0,  98,  0, 286,224, 85, 28,172,  136
7331, 21699,9,3,7,3,2955, 1300,2,   0,1828, 539,   0,   0,   0, 371,   0,   0,   0,  0,160,  0,   0,  0, 554,  8, 0,  0,0, 754,  0, 520,  0, 35, 23,  0,  216
7332, 23573,9,2,3,0, 654, 6768,2,   0, 452, 138,1386,   0,   0,   0,1386,   0,   0,  0,138,  0,   0,  0, 312,  0, 0,  0,0,   0,  0, 140,  0, 22,  0, 49,  115
7333, 11148,9,1,2,1, 342, 8483,2,   0,2175,   0,1431,   0,  68,   0,1431,   0,   0,635,  0,  0,   0,  0,1308,  0, 0,  0,0,   0,  0, 164,191,114, 61,122,  283
7334, 22619,9,2,3,0,1082, 5546,2,   0, 787, 555,   0,   0,   0, 447,   0,   0,   0,  0,108,  0,   0,  0, 363,  0, 0,  0,0, 235,  0, 189,  0, 26,  0,  0,  104
7335, 23506,9,3,7,3,2846, 1403,5,   0, 205,   0,   0,   0,  26,   0,   0,   0,   0, 32,  0,  0,   0,  0,  36,  0, 0,  0,0,  65,  0,  46,  0,  6,  4,  0,    6
7336, 21099,9,1,2,0,1147, 4767,2,   0,1599,1421,   0,   0,   0,1412,   0,   0,   0,372,  0,  0,   0,  0, 691,  9, 0,  0,0, 454,  0,  82,104, 37, 35,  0,  151
7337,  8993,9,4,9,2, 767,  961,2,   0, 263, 214,   0,   0,   0,   0,   0,   0,   0,  0,165,  0,   0,  0, 217, 49, 0,  0,0,   0,  0,  46,  0,  0,  0,  0,   40
