HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,FUELH2O,ZFUELH2O,WHEATOTH,ZWHEATOT,WHEATSIZ,ZWHEATSI,WHEATAGE,ZWHEATAG,WHEATNEW,ZWHEATNE,WHEATSEL,ZWHEATSE,WHTSAME,ZWHTSAME,WHPRICE,ZWHPRICE,WHAVAIL,ZWHAVAIL,WHEFFICT,ZWHEFFIC,WHREBATE,ZWHREBAT,SHOWERS,ZSHOWERS,UAUXH2OF,ZUAUXH2O,FAUXH2O,ZFAUXH2O,CENACHP,ZCENACHP,COOLMAIN,ZCOOLMAI,COOLUNIT,ZCOOLUNI,AIRCOND,ZAIRCOND,ACHOUSE,ZACHOUSE,ACROOMS,ZACROOMS,USECENAC,ZUSECENA,FUELCOOL,ZFUELCOO,ACOTHERS,ZACOTHER,AGECENAC,ZAGECENA,ACNEW,ZACNEW,ACSELECT,ZACSELEC,ACREPLAC,ZACREPLA,ACWORK,ZACWORK,ACPRICE,ZACPRICE,ACREPUTE,ZACREPUT,ACEFFICT,ZACEFFIC,ACREBATE,ZACREBAT,NUMBERAC,ZNUMBERA,WWHTPUMP,ZWWHTPUM,WWACAGE,ZWWACAGE,USEWWAC,ZUSEWWAC,LGT12,ZLGT12,FLRLGT12,ZFLLGT12,LGT4,ZLGT4,FLRLGT4,ZFLRLGT4,LGT1,ZLGT1,FLRLGT1,ZFLRLGT1,OUTLGTNO,OUTLGTEV,OUTLGTNT,OUTLGTTI,GASLIGHT,OUTLGTHI,OUTLGTLW,OUTLGTDK
7591, 16286,9,3,6,0,1189, 4662,2, 5,0,0,0,2,0,2,0,1,0,9,0,1,0,2,0,1,0,2,0,3,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,1,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,3,0,3,0, 0,0,99,0, 0,0,99,0, 3,0, 0,0,1,0,0,0,0,0,0,0
7592, 19943,9,3,5,0,1699, 3104,2, 2,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,1,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,3,0,2,0, 3,0, 1,0, 2,0, 0,0, 2,0, 0,0,0,0,0,1,0,0,0,0
7593, 21095,9,4,9,2,1438,  841,2, 1,0,0,0,3,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 2,0, 0,0, 5,0, 0,0, 4,0, 0,0,1,0,0,0,0,0,0,0
7594,  7239,9,4,8,0, 424, 6346,2, 1,0,0,0,2,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 5,0, 0,0, 7,0, 0,0,0,1,0,0,0,0,1,0
7595,  7546,9,3,5,0,2144, 3118,5, 1,0,0,0,1,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 0,0,99,0, 3,0, 0,0,1,0,0,0,0,0,0,0
7596, 22935,9,3,5,4,3483,  203,5, 5,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 2,0, 0,0,1,0,0,0,0,0,0,0
7597, 16074,9,4,8,0,3308, 1300,1, 1,0,0,0,2,0,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,0,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,5,0,0,0, 0,0,99,0, 1,0, 0,0, 0,0,99,0,1,0,0,0,0,0,0,0
7598, 13292,9,4,8,0, 607, 6104,2, 1,0,0,0,2,0,2,0,1,0,9,0,1,0,2,0,1,0,2,0,3,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,0,0
7599, 11648,9,1,1,0, 750, 6242,2, 3,0,0,0,1,1,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,4,0,2,0, 2,0, 1,0, 2,0, 0,0, 2,0, 0,0,0,1,1,0,0,0,0,0
7600, 21002,9,3,7,3,2521, 2904,2, 5,0,0,0,3,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 3,0, 1,0,1,0,0,0,0,0,1,0
7601,  4874,9,4,9,2,1623, 2079,2, 5,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,2,0, 2,0,1,0, 5,0,0,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 2,0, 1,0,0,0,0,0,0,0,1,0
7602, 23573,9,2,3,0, 838, 6205,2, 1,0,0,0,3,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 3,0, 1,0, 2,0, 0,0,0,0,0,0,1,0,1,0
7603, 16528,9,2,4,0,1336, 5194,2, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 3,0, 0,0, 2,0, 0,0, 3,0, 0,0,0,1,0,0,0,0,0,0
7604,  3340,9,2,4,0,1091, 5664,3, 5,0,0,0,1,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,1,0,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 2,0, 0,0, 2,0, 0,0, 2,0, 0,0,1,0,0,0,0,0,1,0
7605,  7227,9,4,8,0,4484,  839,3, 5,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 1,0, 0,0, 0,0,99,0,1,1,0,0,0,0,1,0
7606, 29265,9,3,5,0,1270, 4874,3, 5,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 2,0, 1,0, 3,0, 0,0,1,0,0,0,0,0,1,0
7607, 16528,9,2,4,0,1221, 5520,2, 2,0,0,0,3,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 2,0, 0,0, 0,0,99,0, 1,0, 0,0,0,0,1,0,0,0,1,0
7608, 29265,9,3,5,0,1270, 4874,2, 1,0,0,0,2,0,2,0,0,1,9,1,9,0,9,0,9,0,9,0,9,0,2,1,0,1,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 3,0, 0,0,10,0, 2,0, 3,0, 0,0,0,1,0,0,0,0,0,0
7609, 11239,9,3,6,0,1189, 4662,2, 5,0,0,0,3,0,2,0,1,0,9,0,1,0,2,0,3,0,1,0,3,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 1,0, 2,0, 0,0, 1,0, 0,0,0,8,8,8,8,8,8,8
7610,  3869,9,2,3,0, 532, 7420,2, 5,0,0,0,3,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 4,0, 0,0,0,0,0,1,0,0,0,0
7611, 28233,9,2,3,0,1083, 5665,2, 1,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,1,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 4,0, 2,0, 2,0, 0,0,0,0,0,0,0,0,0,0
7612, 11781,9,3,5,0,1653, 3326,2, 5,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 1,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,3,0,1,0, 0,0,99,0, 0,0,99,0, 1,0, 0,0,1,0,0,0,0,0,1,0
7613,  6234,9,4,8,0, 261, 7754,2, 5,0,0,0,3,0,1,0,1,0,9,0,1,0,2,0,1,0,2,0,3,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 6,0, 0,0,1,0,0,0,0,0,1,0
7614, 21631,9,1,2,1, 663, 6773,2, 1,0,0,0,2,0,1,0,1,0,9,0,1,0,1,0,1,0,1,0,3,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 1,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,1,0,1,0, 0,0,99,0, 1,0, 0,0, 2,0, 0,0,0,8,8,8,8,8,8,8
7615,  3685,9,4,8,0,4484,  839,1, 5,0,0,0,1,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,1,0,1,0,0,0,1,0,0,1,99,0,0,1, 5,0,0,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 3,0, 0,0,0,1,0,0,0,0,0,0
7616, 20473,9,1,2,0, 838, 5882,3, 5,0,0,0,2,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,1,0
7617, 13505,9,1,2,1, 913, 5569,4, 3,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,5,0,2,0, 0,0,99,0, 4,0, 0,0, 2,0, 0,0,0,1,0,0,0,0,0,0
7618, 20523,9,4,9,2, 599, 2606,2, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 0,0,99,0,0,1,0,1,0,1,0,0
7619,  6583,9,3,6,0,1991, 2784,2, 1,0,0,0,2,0,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 2,0, 0,0, 4,0, 0,0,1,0,0,0,0,0,1,0
7620, 10873,9,3,7,0,2351, 2099,2, 5,0,0,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 1,0, 0,0, 0,0,99,0,0,1,0,0,0,0,0,0
7621,  4672,9,3,5,0, 882, 5499,2, 5,0,0,0,3,0,1,0,2,0,1,0,9,0,2,0,1,0,1,0,3,0,3,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,1,0,1,0,9,0,4,0,9,0,2,0,1,0,1,0,3,0,99,0,9,0,9,0,9,0, 0,0,99,0, 9,0, 1,0, 9,0, 0,0,0,0,1,0,0,1,0,0
7622, 12216,9,3,6,0,1410, 4216,2, 5,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 4,0, 0,0, 2,0, 0,0,0,1,0,0,0,0,0,0
7623,  5361,9,4,9,2, 722,  948,5, 1,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 1,0, 4,0, 0,0,0,0,0,0,0,0,0,0
7624, 19692,9,2,4,0, 305, 8308,5, 5,0,0,0,2,1,4,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 1,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,4,0,1,0, 0,0,99,0, 1,0, 0,0, 2,0, 0,0,0,0,0,0,0,0,0,0
7625, 23517,9,4,9,2, 742,  995,2, 1,0,0,0,2,0,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 1,0, 1,0,0,0,0,1,0,0,0,0
7626, 13152,9,2,4,0,1574, 4889,4, 1,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 3,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,4,0,2,0, 0,0,99,0, 3,0, 0,0, 3,0, 0,0,0,0,0,0,0,0,0,0
7627,  4853,9,3,7,3,2536, 2661,3, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 0,0,99,0,0,0,0,1,0,0,0,0
7628, 13894,9,2,3,0, 730, 6660,5, 1,0,0,0,6,1,6,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 4,0, 2,0,0,0,0,0,0,0,0,0
7629, 23952,9,2,3,0,1055, 5656,2, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,2,0, 3,1,1,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 2,0, 0,0, 3,0, 0,0, 7,0, 2,0,0,0,1,1,0,1,0,0
7630,  8242,9,2,3,0, 755, 6375,2, 1,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,1,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 6,0, 1,0, 4,0, 0,0,0,1,0,0,0,0,0,0
7631,  5318,9,3,5,0,1753, 3000,2, 1,0,0,0,2,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 2,0, 2,0, 2,0, 1,0, 1,0, 1,0,0,0,0,1,0,0,0,0
7632, 10380,9,3,7,3,1599, 3957,2, 1,0,0,0,1,0,2,0,1,0,9,0,1,0,1,0,1,0,1,0,3,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,1,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,1,2,0,1,0, 0,0,99,0, 1,0, 0,0, 0,0,99,0,1,0,0,0,0,0,1,0
7633, 23573,9,2,3,0, 730, 6660,2, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 4,0, 1,0, 5,0, 0,0, 3,0, 0,0,1,0,0,0,0,0,1,0
7634,  7418,9,2,4,0,1336, 5194,2, 1,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 8,0, 1,0,0,0,1,1,0,1,0,0
7635, 15068,9,1,2,1,1242, 4825,5, 1,1,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 0,0,99,0,0,0,0,0,0,0,0,0
7636, 18140,9,1,2,1, 894, 5483,2, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 4,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,0,0
7637,  5942,9,3,5,4,3483,  203,5, 5,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 1,0, 2,0, 0,0, 0,0,99,0,0,0,0,0,0,0,0,0
7638, 21898,9,2,3,0, 387, 8417,5, 1,0,0,0,2,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,0,0
7639, 15098,9,2,4,0,1167, 5548,2, 1,0,0,0,3,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 4,0, 0,0, 3,0, 0,0,1,0,0,0,0,0,1,0
7640,  4616,9,2,3,0,1083, 5665,4, 1,0,0,0,1,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,3,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 3,0, 0,0,0,0,1,1,0,0,1,0
7641, 22855,9,3,7,3,3004, 1254,5, 5,1,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 2,0, 3,0, 2,0,0,0,1,0,0,0,1,0
7642,  8538,9,2,4,0, 238, 9083,1, 5,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 1,0, 0,0,8,0,0,1,0,0,0,0
7643, 23931,9,3,5,0,1653, 3650,5, 1,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 2,0, 0,0,1,0,0,0,0,0,0,0
7644,  5492,9,2,3,0, 427, 8055,5, 1,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,1,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,2,0,2,0, 0,0,99,0, 1,0, 0,0, 2,0, 0,0,0,0,0,0,0,0,0,0
7645, 19690,9,2,4,0, 422, 8714,2, 1,0,0,0,2,0,1,0,1,0,9,0,1,0,1,0,1,0,1,0,3,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 1,0, 2,0, 0,0,1,0,0,0,0,0,1,0
7646,  7342,9,1,2,1,1108, 4909,5, 3,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 3,0, 0,0,1,0,0,0,0,0,0,0
7647,  6061,9,4,8,0,3308, 1300,5, 1,0,0,0,1,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,0,0
7648, 20537,9,3,7,0,1769, 4334,2, 1,0,0,0,1,0,1,0,1,0,9,0,1,0,1,0,1,0,2,0,3,0,1,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 1,0, 0,0, 3,0, 0,0,1,0,0,0,0,0,1,0
7649, 10284,9,4,9,2, 599, 2606,2, 1,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,3,0,1,0, 2,0, 0,0, 3,0, 0,0, 7,0, 0,0,0,1,0,0,0,0,0,0
7650, 14180,9,2,4,0,1091, 5664,2, 2,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,2,0,0,1,9,1,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 2,0, 1,0,1,0,1,0,0,0,0,0
7651,  6405,9,4,8,0,1350, 3230,1, 2,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,1,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,4,0,2,0, 0,0,99,0, 2,0, 0,0, 4,0, 1,0,0,1,0,0,0,0,0,0
