HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,ADQINSUL,ZADQINSU,HINATTIC,ZHINATTI,WALLINS,ZWALLINS,WATERINS,ZWATERIN,PIPEINS,ZPIPEINS,DUCTS,ZDUCTS,STRIP,ZSTRIP,CAULKADD,ZCAULKAD,SETBACK,ZSETBACK,EQPTUNUP,ZEQPTUNU,TREESHAD,ZTREESHA,KLOWE,ZKLOWE,ULOWE,ZULOWE,KINSTWH,ZKINSTWH,UINSTWH,ZUINSTWH,KGRUNDHP,ZKGRUNDH,UGRUNDHP,ZUGRUNDH,KWATERHP,ZKWATERH,UWATERHP,ZUWATERH,KHTSTORE,ZKHTSTOR,UHTSTORE,ZUHTSTOR,KHPWHTR,ZKHPWHTR,UHPWHTR,ZUHPWHTR,KCOMBO,ZKCOMBO,UCOMBO,ZUCOMBO,KHALOGEN,ZKHALOGE,UHALOGEN,ZUHALOGE,KCFLUOR,ZKCFLUOR,UCFLUOR,ZUCFLUOR,DOOR1SUM,ZDOOR1SU,DOOR1GLS,ZDOOR1GL,WINDOWS,ZWINDOWS,WINDOWGL,ZWINDOWG,STRMPLAC,ZSTRMPLA,WFRAME,ZWFRAME,ORIGWIND,ZORIGWIN,WINDREP,ZWINDREP,WINDAGE,ZWINDAGE,WINDFAN,ZWINDFAN,PORTFAN,ZPORTFAN,ATTICEXH,ZATTICEX,ATTICFAN,ZATTICFA,CFAN,ZCFAN,NUMCFAN,ZNUMCFAN,HBUSNESS,ZHBUSNES,OTHWORK,ZOTHWORK,ATHOME,ZATHOME,DSMPROG,ZDSMPROG,DSMPARTI,ZDSMPART,ELPROG,ZELPROG,NGPROG,ZNGPROG,ENGAUPGM,ZENGAUPG,LDCNTPGM,ZLDCNTPG,LOADAC,ZLOADAC,LOADWH,ZLOADWH,LOADOTH,ZLOADOTH,CONSEPGM,ZCONSEPG,CONCFLOR,ZCONCFLO,CONSHOWR,ZCONSHOW,CONWH,ZCONWH,CONINS,ZCONINS,CONCAULK,ZCONCAUL,CONWIND,ZCONWIND,CONMAINH,ZCONMAIN,CONOTH,ZCONOTH,REBATPGM,ZREBATPG,MONAC,ZMONAC,MONWH,ZMONWH,MONFURN,ZMONFURN,MONFRIG,ZMONFRIG,MONCFLOR,ZMONCFLO,MONOTH,ZMONOTH,MONIMPOR,ZMONIMPO,FUELPGM,ZFUELPGM,TOU,ZTOU
4336,  4229,9,3,6,0,1201, 4569,2,1,0,1,0,1,0,0,0,6,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0, 9,0,2,0,0,0,2,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4337, 13505,9,1,2,1, 880, 5504,4,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,1,0,1,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,1,0,0,0,9,0,1,0,3,0,14,0,3,0,0,0,2,0,1,0,9,0,3,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4338,  5683,9,1,2,1, 871, 5931,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,2,0,14,0,2,0,0,0,1,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4339, 13012,9,3,6,0,1631, 4006,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,13,0,3,0,0,0,2,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,1,0,9,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0
4340,  4174,9,2,4,0, 506, 8089,3,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,1,0,0,0,9,0,0,0,9,0,29,0,2,0,0,0,2,0,0,0,9,0,9,0,0,1,0,1,0,1,0,1,1,1,4,1,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4341, 11996,9,2,4,0, 324, 9120,4,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,1,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0, 8,0,1,0,1,0,1,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,6,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4342, 15098,9,2,4,0, 597, 6624,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,9,0,35,0,1,0,1,0,2,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0
4343, 15625,9,1,2,0, 546, 6385,2,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,2,0, 9,0,2,0,0,0,2,0,2,0,2,0,3,0,1,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4344, 20874,9,3,5,4,3227,  537,2,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,1,0, 7,0,1,0,0,0,1,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4345, 22317,9,4,9,0, 146, 7081,4,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0, 6,0,1,0,2,0,1,0,2,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,9,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4346,  7072,9,4,9,2,1223, 2848,5,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,1,0, 3,0,1,0,0,0,1,0,0,1,9,0,9,0,0,1,0,1,0,1,0,1,0,1,9,0,0,0,0,0,0,0,6,0,0,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4347,  5023,9,1,2,0, 942, 5841,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,2,0,2,0,18,0,2,0,0,0,1,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4348, 18140,9,1,2,1,1082, 5023,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,1,0,1,0,1,0,0,0,0,0,9,0,18,0,2,0,0,0,2,0,1,0,9,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4349, 23573,9,2,3,0, 948, 5957,2,2,0,1,0,1,0,0,0,0,0,6,0,1,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,21,0,1,0,1,0,2,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4350,  7817,1,2,3,0, 637, 6836,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,2,0,19,0,2,0,0,0,1,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4351,  7188,9,1,1,0, 682, 6267,4,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,16,0,1,0,1,0,2,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4352, 23568,9,3,5,0, 815, 5868,2,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0, 8,0,1,0,2,0,2,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4353, 22924,9,2,3,0, 805, 6308,2,1,0,1,0,6,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,18,0,1,0,1,0,2,0,2,0,1,0,2,1,1,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4354,  4102,9,3,6,0,2534, 1629,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,11,0,1,0,1,0,1,0,0,0,9,0,9,0,0,0,1,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4355,  7817,9,2,3,0, 616, 6919,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,2,0,2,0,18,0,2,0,0,0,1,0,0,0,9,0,9,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4356,  4291,9,2,3,0, 891, 5976,2,1,0,1,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,26,0,1,0,1,0,1,0,0,0,9,0,9,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,6,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4357, 26284,9,3,7,0,1700, 4512,3,3,0,1,0,1,0,0,0,6,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,1,0, 4,0,1,0,0,0,1,0,0,1,9,0,9,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,9,0,9,0,1,0,0,0,9,0,9,0,9,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0
4358, 10950,9,4,9,2,1170,  990,5,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0, 3,0,1,0,0,0,1,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4359,  4338,9,1,1,0, 705, 5783,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,2,0,14,0,2,0,0,0,1,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4360, 16286,9,3,6,0,1222, 4403,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0, 8,0,2,0,0,0,2,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4361,  7554,9,1,1,0, 759, 5680,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,15,0,2,0,0,0,2,0,2,0,2,0,3,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4362,  3873,9,4,8,0, 384, 6238,2,1,0,1,0,1,0,0,0,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,17,0,2,0,0,0,1,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4363, 18587,9,3,5,4,4309,   80,2,1,0,1,0,1,0,0,0,6,0,6,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,1,0,0,0,9,0,0,0,9,0,19,0,1,0,0,0,1,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0,9,0,9,0,0,1,0,0,9,0,9,0,9,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,1,0
4364, 17519,9,3,7,0,2562, 2033,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,16,0,1,0,0,0,1,0,0,0,9,0,9,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4365, 15209,9,4,9,0,  79, 5090,2,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,2,0,2,0,20,0,2,0,0,0,1,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4366, 23786,9,2,3,0, 712, 6823,4,2,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,2,0, 5,0,1,0,0,0,1,0,0,0,9,0,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4367, 15098,9,2,4,0,1159, 5573,2,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,1,0,2,0,2,0,15,0,2,0,1,0,2,0,0,0,9,0,9,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,1,0,6,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4368,  7477,9,4,9,0, 126, 4666,3,1,0,1,0,1,0,6,0,6,0,6,0,1,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,1,0,0,0,9,0, 7,0,2,1,0,0,2,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9,0,9,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0
4369, 29265,9,3,5,0,1785, 4153,3,2,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,13,0,2,0,1,0,1,0,1,1,9,0,2,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,0,6,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4370,  5924,9,3,6,0,1427, 4202,2,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,2,0,10,0,1,0,0,0,1,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4371,  5502,9,3,7,3,2633, 2522,3,1,0,1,0,1,0,0,0,6,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0, 7,0,2,0,0,0,1,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,9,0,9,0,9,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0
4372, 28134,9,1,2,0,1496, 4507,4,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0, 6,0,1,0,0,0,1,0,0,0,9,0,9,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4373,  4074,9,3,6,0,1258, 4126,2,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,9,0,0,0,9,0,1,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,1,0,1,0,0,0,0,0,9,0,20,0,2,0,1,0,2,0,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
4374,  7232,9,3,5,0,1398, 4428,2,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,9,0,1,0,0,0,0,0,9,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,2,0,20,0,2,0,0,0,1,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
