"PK_WaterDetail_ID","CK_SiteID","CK_RoomID","Room Name","Room Type","Fixture Type","Rated GPM","Rated GPM_Notes","Measured GPM","Measured GPM_Notes","Primary Shower","Secondary Shower Usage","Notes"
"Water_00000939","SITE_00929","Room_00002578","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",1.8000,,"N/A","N/A","N/A"
"Water_00000940","SITE_00929","Room_00002568","Bathroom_1","Bathroom","Bathroom Faucet",1.5000,,1.6000,,"N/A","N/A","N/A"
"Water_00000941","SITE_00929","Room_00002568","Bathroom_1","Bathroom","Bathroom Faucet",1.5000,,1.3000,,"N/A","N/A","N/A"
"Water_00000942","SITE_00929","Room_00002568","Bathroom_1","Bathroom","Shower",,"Unknown",3.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00000943","SITE_00929","Room_00002569","Bathroom_2","Bathroom","Bathroom Faucet",2.0000,,3.1000,,"N/A","N/A","N/A"
"Water_00000944","SITE_00929","Room_00002569","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.5000,,"Secondary","Daily / Almost Daily","N/A"
"Water_00000945","SITE_00930","Room_00002585","Bathroom_1","Bathroom","Bathroom Faucet",1.5000,,1.8000,,"N/A","N/A","N/A"
"Water_00000946","SITE_00930","Room_00002585","Bathroom_1","Bathroom","Shower",,"Unknown",2.1000,,"Primary","Daily / Almost Daily","N/A"
"Water_00000947","SITE_00930","Room_00002593","Living Room_1","Living Room","Kitchen Faucet",1.5000,,1.4000,,"N/A","N/A","N/A"
"Water_00000948","SITE_00930","Room_00002587","Bathroom_6","Bathroom","Bathroom Faucet",1.5000,,1.4000,,"N/A","N/A","N/A"
"Water_00000949","SITE_00930","Room_00002587","Bathroom_6","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.1000,,"Primary","Daily / Almost Daily","N/A"
"Water_00000950","SITE_00932","Room_00002604","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.0000,,"N/A","N/A","N/A"
"Water_00000951","SITE_00932","Room_00002596","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,2.2000,,"N/A","N/A","N/A"
"Water_00000952","SITE_00932","Room_00002596","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,2.2000,,"N/A","N/A","N/A"
"Water_00000953","SITE_00932","Room_00002596","Bathroom_1","Bathroom","Shower",,"Unknown",1.9000,,"Primary","Daily / Almost Daily","N/A"
"Water_00000954","SITE_00932","Room_00002597","Bathroom_2","Bathroom","Bathroom Faucet",2.2000,,2.2500,,"N/A","N/A","N/A"
"Water_00000955","SITE_00932","Room_00002597","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.3000,,"Secondary","A few times per year","N/A"
"Water_00000956","SITE_00933","Room_00002610","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.0000,,"N/A","N/A","N/A"
"Water_00000957","SITE_00933","Room_00002610","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,2.5000,,"Secondary","A few times per year","N/A"
"Water_00000958","SITE_00933","Room_00002617","Kitchen_1","Kitchen","Kitchen Faucet",2.0000,,2.5000,,"N/A","N/A","N/A"
"Water_00000959","SITE_00933","Room_00002611","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",1.5000,,"N/A","N/A","N/A"
"Water_00000960","SITE_00933","Room_00002612","Bathroom_3","Bathroom","Shower",2.5000,,3.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00000961","SITE_00933","Room_00002612","Bathroom_3","Bathroom","Bathtub",,"N/A",,"N/A","N/A","N/A","N/A"
"Water_00000962","SITE_00933","Room_00002612","Bathroom_3","Bathroom","Bathroom Faucet",2.0000,,2.7000,,"N/A","N/A","N/A"
"Water_00000963","SITE_00933","Room_00002612","Bathroom_3","Bathroom","Bathroom Faucet",2.0000,,2.4000,,"N/A","N/A","N/A"
"Water_00000964","SITE_00934","Room_00002633","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",3.0000,,"N/A","N/A","N/A"
"Water_00000965","SITE_00934","Room_00002624","Bathroom_1","Bathroom","Bathroom Faucet",1.5000,,2.0000,,"N/A","N/A","N/A"
"Water_00000966","SITE_00934","Room_00002624","Bathroom_1","Bathroom","Shower",,"Unknown",1.5000,,"Primary","Daily / Almost Daily","N/A"
"Water_00000967","SITE_00934","Room_00002625","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",3.5000,,"N/A","N/A","N/A"
"Water_00000968","SITE_00934","Room_00002625","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.0000,,"Secondary","A few times per year","N/A"
"Water_00000969","SITE_00935","Room_00002643","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00000970","SITE_00935","Room_00002639","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",3.5000,,"N/A","N/A","N/A"
"Water_00000971","SITE_00935","Room_00002639","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00000972","SITE_00936","Room_00002647","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,5.0000,,"N/A","N/A","N/A"
"Water_00000973","SITE_00936","Room_00002647","Bathroom_1","Bathroom","Bathroom Faucet",2.0000,,1.5000,,"N/A","N/A","N/A"
"Water_00000974","SITE_00936","Room_00002647","Bathroom_1","Bathroom","Shower",,"Unknown",2.0000,,"Primary","Daily / Almost Daily","MOEN A112.18.1M"
"Water_00000975","SITE_00936","Room_00002647","Bathroom_1","Bathroom","Bathtub",,"N/A",,"N/A","N/A","N/A","N/A"
"Water_00000976","SITE_00936","Room_00002653","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,1.4000,,"N/A","N/A","N/A"
"Water_00000977","SITE_00936","Room_00002648","Bathroom_2","Bathroom","Bathroom Faucet",2.0000,,1.6000,,"N/A","N/A","N/A"
"Water_00000978","SITE_00936","Room_00002648","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.0000,,"Secondary","A few times per year","No label"
"Water_00000979","SITE_00937","Room_00002658","Bathroom_1","Bathroom","Bathroom Faucet",1.5000,,1.5000,,"N/A","N/A","N/A"
"Water_00000980","SITE_00937","Room_00002658","Bathroom_1","Bathroom","Shower",2.0000,,2.2500,,"Secondary","A few times per year","N/A"
"Water_00000981","SITE_00937","Room_00002663","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,2.2000,,"N/A","N/A","N/A"
"Water_00000982","SITE_00937","Room_00002659","Bathroom_2","Bathroom","Bathroom Faucet",1.5000,,1.4000,,"N/A","N/A","N/A"
"Water_00000983","SITE_00937","Room_00002659","Bathroom_2","Bathroom","Shower",2.0000,,2.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00000984","SITE_00938","Room_00002668","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,3.0000,,"N/A","N/A","N/A"
"Water_00000985","SITE_00938","Room_00002676","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00000986","SITE_00938","Room_00002669","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",3.5000,,"N/A","N/A","N/A"
"Water_00000987","SITE_00938","Room_00002669","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,3.0000,,"Primary","A few times per week","N/A"
"Water_00000988","SITE_00939","Room_00002686","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.0000,,"N/A","N/A","N/A"
"Water_00000989","SITE_00939","Room_00002682","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.5000,,"N/A","N/A","N/A"
"Water_00000990","SITE_00939","Room_00002682","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00000991","SITE_00939","Room_00002682","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",1.5000,,"Primary","Daily / Almost Daily","N/A"
"Water_00000992","SITE_00940","Room_00002694","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00000993","SITE_00940","Room_00002690","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",4.0000,,"N/A","N/A","N/A"
"Water_00000994","SITE_00940","Room_00002690","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",,"Unknown","Primary","Daily / Almost Daily","Homeowner was drying clothes in the tub."
"Water_00000995","SITE_00941","Room_00002697","Bathroom_1","Bathroom","Bathroom Faucet",2.0000,,3.0000,,"N/A","N/A","N/A"
"Water_00000996","SITE_00941","Room_00002697","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",3.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00000997","SITE_00941","Room_00002703","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",3.0000,,"N/A","N/A","N/A"
"Water_00000998","SITE_00941","Room_00002698","Bathroom_6","Bathroom","Bathroom Faucet",,"Unknown",3.0000,,"N/A","N/A","N/A"
"Water_00000999","SITE_00942","Room_00002712","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.0000,,"N/A","N/A","N/A"
"Water_00001000","SITE_00942","Room_00002707","Bathroom_6","Bathroom","Bathroom Faucet",2.0000,,3.0000,,"N/A","N/A","N/A"
"Water_00001001","SITE_00942","Room_00002707","Bathroom_6","Bathroom","Shower",,"Unknown",3.5000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001002","SITE_00947","Room_00002719","Living Room_1","Living Room","Kitchen Faucet",2.2000,,4.0000,,"N/A","N/A","N/A"
"Water_00001003","SITE_00947","Room_00002716","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,3.0000,,"N/A","N/A","N/A"
"Water_00001004","SITE_00947","Room_00002716","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001005","SITE_00948","Room_00002728","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00001006","SITE_00948","Room_00002726","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",3.3000,,"N/A","N/A","N/A"
"Water_00001007","SITE_00948","Room_00002726","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001008","SITE_00950","Room_00002736","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",3.0000,,"N/A","N/A","N/A"
"Water_00001009","SITE_00950","Room_00002733","Bathroom_1","Bathroom","Bathroom Faucet",1.5000,,1.5000,,"N/A","N/A","N/A"
"Water_00001010","SITE_00950","Room_00002733","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,2.5000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001011","SITE_00951","Room_00002744","Kitchen_1","Kitchen","Kitchen Faucet",1.5000,,1.1000,,"N/A","N/A","N/A"
"Water_00001012","SITE_00951","Room_00002741","Bathroom_1","Bathroom","Bathroom Faucet",2.0000,,2.6000,,"N/A","N/A","N/A"
"Water_00001013","SITE_00951","Room_00002741","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,1.3000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001014","SITE_00952","Room_00002751","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",4.0000,,"N/A","N/A","N/A"
"Water_00001015","SITE_00952","Room_00002751","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",1.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001016","SITE_00952","Room_00002758","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",3.5000,,"N/A","N/A","N/A"
"Water_00001017","SITE_00957","Room_00002778","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",1.5000,,"N/A","N/A","N/A"
"Water_00001018","SITE_00957","Room_00002765","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",3.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001019","SITE_00957","Room_00002765","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",2.5000,,"N/A","N/A","Calcified"
"Water_00001020","SITE_00957","Room_00002766","Bathroom_2","Bathroom","Bathroom Faucet",2.2000,,2.0000,,"N/A","N/A","N/A"
"Water_00001021","SITE_00957","Room_00002766","Bathroom_2","Bathroom","Shower",,"Unknown",3.0000,,"Secondary","A few times per year","N/A"
"Water_00001022","SITE_00958","Room_00002791","Kitchen_1","Kitchen","Kitchen Faucet",2.5000,,2.2000,,"N/A","N/A","N/A"
"Water_00001023","SITE_00958","Room_00002784","Bathroom_1","Bathroom","Bathroom Faucet",1.0000,,1.5000,,"N/A","N/A","N/A"
"Water_00001024","SITE_00958","Room_00002784","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.5000,,"Primary","A few times per week","N/A"
"Water_00001025","SITE_00958","Room_00002785","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",2.0000,,2.2000,,"All used about the same","A few times per week","N/A"
"Water_00001026","SITE_00958","Room_00002785","Bathroom_2","Bathroom","Bathroom Faucet",1.0000,,1.5000,,"N/A","N/A","N/A"
"Water_00001027","SITE_00959","Room_00002810","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00001028","SITE_00959","Room_00002795","Bathroom_1","Bathroom","Bathroom Faucet",2.0000,,1.6000,,"N/A","N/A","N/A"
"Water_00001029","SITE_00959","Room_00002795","Bathroom_1","Bathroom","Shower",,"Unknown",2.6000,,"Secondary","Daily / Almost Daily","N/A"
"Water_00001030","SITE_00959","Room_00002796","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","Stuff in sink"
"Water_00001031","SITE_00959","Room_00002796","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.3000,,"Unknown","Unknown","N/A"
"Water_00001032","SITE_00959","Room_00002799","Bedroom_2","Bedroom","Bathroom Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00001033","SITE_00959","Room_00002797","Bathroom_3","Bathroom","Bathroom Faucet",1.5000,,2.0000,,"N/A","N/A","N/A"
"Water_00001034","SITE_00959","Room_00002797","Bathroom_3","Bathroom","Shower",,"Unknown",4.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001035","SITE_00960","Room_00002817","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",3.5000,,"All used about the same","Daily / Almost Daily","N/A"
"Water_00001036","SITE_00960","Room_00002817","Bathroom_1","Bathroom","Bathroom Faucet",2.0000,,3.5000,,"N/A","N/A","N/A"
"Water_00001037","SITE_00960","Room_00002830","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,1.5000,,"N/A","N/A","N/A"
"Water_00001038","SITE_00960","Room_00002818","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",4.5000,,"N/A","N/A","N/A"
"Water_00001039","SITE_00960","Room_00002818","Bathroom_2","Bathroom","Shower",,"Unknown",3.5000,,"All used about the same","Daily / Almost Daily","N/A"
"Water_00001040","SITE_00963","Room_00002850","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.6000,,"N/A","N/A","N/A"
"Water_00001041","SITE_00963","Room_00002837","Bathroom_2","Bathroom","Bathroom Faucet",1.5000,,1.4000,,"N/A","N/A","N/A"
"Water_00001042","SITE_00963","Room_00002837","Bathroom_2","Bathroom","Shower",2.0000,,2.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001043","SITE_00963","Room_00002838","Bathroom_3","Bathroom","Bathroom Faucet",1.5000,,1.2000,,"N/A","N/A","N/A"
"Water_00001044","SITE_00963","Room_00002838","Bathroom_3","Bathroom","Shower / Bathtub combo with diverter valve",2.0000,,1.8000,,"All used about the same","Daily / Almost Daily","N/A"
"Water_00001045","SITE_00963","Room_00002839","Bathroom_4","Bathroom","Bathroom Faucet",1.0000,,1.1000,,"N/A","N/A","N/A"
"Water_00001046","SITE_00963","Room_00002839","Bathroom_4","Bathroom","Bathtub",,"N/A",,"N/A","N/A","N/A","N/A"
"Water_00001047","SITE_00963","Room_00002839","Bathroom_4","Bathroom","Shower",2.0000,,2.0000,,"All used about the same","Daily / Almost Daily","N/A"
"Water_00001048","SITE_00964","Room_00002855","Bathroom_1","Bathroom","Bathroom Faucet",1.5000,,1.5000,,"N/A","N/A","N/A"
"Water_00001049","SITE_00964","Room_00002855","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",,"Unknown","N/A","N/A","Non-functioning"
"Water_00001050","SITE_00964","Room_00002855","Bathroom_1","Bathroom","Shower",2.5000,,,"Unknown","Secondary","Never","N/A"
"Water_00001051","SITE_00964","Room_00002861","Kitchen_1","Kitchen","Kitchen Faucet",1.5000,,1.2500,,"N/A","N/A","N/A"
"Water_00001052","SITE_00964","Room_00002856","Bathroom_6","Bathroom","Bathroom Faucet",1.5000,,2.0000,,"N/A","N/A","N/A"
"Water_00001053","SITE_00964","Room_00002856","Bathroom_6","Bathroom","Shower",2.5000,,2.5000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001054","SITE_00965","Room_00002876","Laundry_1","Laundry","Kitchen Faucet",,"Unknown",5.0000,,"N/A","N/A","N/A"
"Water_00001055","SITE_00965","Room_00002867","Bathroom_5","Bathroom","Bathroom Faucet",,"Unknown",2.0000,,"N/A","N/A","N/A"
"Water_00001056","SITE_00965","Room_00002867","Bathroom_5","Bathroom","Shower",,"Unknown",2.3000,,"Unknown","A few times per year","N/A"
"Water_00001057","SITE_00965","Room_00002866","Bathroom_2","Bathroom","Bathroom Faucet",2.2000,,3.3000,,"N/A","N/A","N/A"
"Water_00001058","SITE_00965","Room_00002866","Bathroom_2","Bathroom","Shower",2.4000,,,"Unknown","Never / rarely used","Never","Shower unused and full of stuff, no test run"
"Water_00001059","SITE_00965","Room_00002869","Bedroom_2","Bedroom","Bathroom Faucet",,"Unknown",2.3000,,"N/A","N/A","N/A"
"Water_00001060","SITE_00965","Room_00002869","Bedroom_2","Bedroom","Shower / Bathtub combo with diverter valve",2.4000,,1.6000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001061","SITE_00965","Room_00002875","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00001062","SITE_00966","Room_00002885","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,1.9000,,"N/A","N/A","N/A"
"Water_00001063","SITE_00966","Room_00002882","Bathroom_1","Bathroom","Bathroom Faucet",1.5000,,1.5000,,"N/A","N/A","N/A"
"Water_00001064","SITE_00966","Room_00002882","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001065","SITE_00967","Room_00002898","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00001066","SITE_00967","Room_00002889","Bathroom_1","Bathroom","Bathroom Faucet",1.5000,,1.5000,,"N/A","N/A","N/A"
"Water_00001067","SITE_00967","Room_00002889","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001068","SITE_00968","Room_00002910","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.1000,,"N/A","N/A","N/A"
"Water_00001069","SITE_00968","Room_00002906","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.3000,,"Primary","Daily / Almost Daily","N/A"
"Water_00001070","SITE_00968","Room_00002906","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",2.0000,,"N/A","N/A","N/A"
"Water_00001071","SITE_00969","Room_00002915","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.5000,,"N/A","N/A","N/A"
"Water_00001072","SITE_00969","Room_00002915","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,2.5000,,"Secondary","Daily / Almost Daily","N/A"
"Water_00001073","SITE_00969","Room_00002927","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",1.7000,,"N/A","N/A","N/A"
"Water_00001074","SITE_00969","Room_00002916","Bathroom_2","Bathroom","Bathroom Faucet",1.5000,,1.5000,,"N/A","N/A","N/A"
"Water_00001075","SITE_00969","Room_00002916","Bathroom_2","Bathroom","Shower",,"Unknown",2.2500,,"Primary","Daily / Almost Daily","N/A"
"Water_00001076","SITE_00970","Room_00002944","Laundry_1","Laundry","Kitchen Faucet",,"Unknown",4.5000,,"N/A","N/A","N/A"
"Water_00001077","SITE_00970","Room_00002943","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",1.6000,,"N/A","N/A","N/A"
"Water_00001078","SITE_00970","Room_00002935","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",2.0000,,"N/A","N/A","N/A"
"Water_00001079","SITE_00970","Room_00002935","Bathroom_2","Bathroom","Shower / Bathtub combo with diverter valve",1.7500,,2.0000,,"Secondary","A few times per year","N/A"
"Water_00001080","SITE_00970","Room_00002934","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,2.2000,,"N/A","N/A","N/A"
"Water_00001081","SITE_00970","Room_00002934","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,2.2000,,"N/A","N/A","N/A"
"Water_00001082","SITE_00970","Room_00002934","Bathroom_1","Bathroom","Shower",1.7500,,2.0000,,"Primary","Daily / Almost Daily","Two identical shower heads of this type with separate control"
"Water_00001083","SITE_00971","Room_00002951","Bathroom_2","Bathroom","Shower",,"Unknown",1.5000,,"Secondary","Daily / Almost Daily","N/A"
"Water_00001084","SITE_00971","Room_00002951","Bathroom_2","Bathroom","Bathroom Faucet",,"Unknown",2.0000,,"N/A","N/A","N/A"
"Water_00001085","SITE_00971","Room_00002950","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.4000,,"N/A","N/A","N/A"
