CK_SiteID,Building Size,Region,County,City,State,Zip,Zip_notes,Heating Zone,Heating Zone_notes,Cooling Zone,Cooling Zone_notes,Electric Utility,Gas Utility,BPA Utility,Strata Territory,Strata Population Estimate,Strata Population Estimate_notes,Site Case Weight,Site Case Weight_Notes,Site Visit Date,Site Visit Date_notes,Vintage,Vintage_notes,N Floors,N Floors_notes,In MF Complex,Qty Buildings in Complex,Qty Buildings in Complex_notes,Qty Studio Units,Qty Studio Units_notes,Qty One-Bedroom Units,Qty One-Bedroom Units_notes,Qty Two-Bedroom Units,Qty Two-Bedroom Units_notes,Qty Three-Bedroom Units,Qty Three-Bedroom Units_notes,Qty Four-Bedroom Units,Qty Four-Bedroom Units_notes,Total Units in Building,Total Units in Building_notes,Limited to 55 or Older,Limited to Low Income,Construction,Framing Type,Foundation Type,Commercial Space in Building,Parking Provided,Parking Lot,Covered Lot,Open Garage,Enclosed Garage,Parking Area Directly Illuminated,Parking Area (sq ft),Parking Area (sq ft)_notes,Parking Stalls,Parking Stalls_notes,Parking Reserved for Commercial,Parking Reserved for Commercial_notes,Parking Notes,Interior Building Common Areas,Elevator Qty,Elevator Qty_notes,Pool Type,Pool Cover,Pool Solar Assist,Pool Location,Pool Heating Fuel,Pool Availability (months),Pool Availability (months)_notes,Qty Residential Floors,Qty Residential Floors_notes,Qty Non-Residential Floors,Qty Non-Residential Floors_notes,Qty Parking Floors,Qty Parking Floors_notes,Qty Storage/Mechanical Floors,Qty Storage/Mechanical Floors_notes,Residential Area (sq ft),Residential Area (sq ft)_notes,Interior Common Area (sq ft),Interior Common Area (sq ft)_notes,Total Enclosed Area (sq ft),Total Enclosed Area (sq ft)_notes,Commercial Area (sq ft),Commercial Area (sq ft)_notes,Grocery Area (sq ft),Grocery Area (sq ft)_notes,Office Area (sq ft),Office Area (sq ft)_notes,Retail Area (sq ft),Retail Area (sq ft)_notes,Other Commercial Area (sq ft),Other Commercial Area (sq ft)_notes,Vacant Area (sq ft),Vacant Area (sq ft)_notes,Total Ceiling Area,Total Ceiling Area_notes,Total Ceiling U-Value,Total Ceiling U-Value_notes,Ceiling UA,Ceiling UA-Notes,Total Wall Area,Total Wall Area_notes,Total Wall U-Value,Total Wall U-Value_notes,Wall UA,Wall UA_notes,Total Floor Area,Total Floor Area_notes,Total Floor U-Value,Total Floor U-Value_notes,Floor UA,Floor UA_notes,Total Window Area,Total Window Area_notes,Window UA,Window UA_notes,Whole House UA,Whole House UA_notes,Area of Conditioned Common Space,Area of Conditioned Common Space_notes,Total Residential Floor Area,Total Residential Floor Area_notes,Total Non-Residential Floor Area,Total Non-Residential Floor Area_notes,Total Conditioned Area,Total Conditioned Area_notes,Primary Heating System,Primary Heating Fuel,Primary Cooling System,Central Building Heat,Common Area Primary Heating System,Common Area Primary Heating Fuel,Common Area Primary Cooling System,Annual Residential Electric Usage (kWh),Annual Residential Electric Usage (kWh)_notes,Annual Non-Residential Electric Usage (kWh),Annual Non-Residential Electric Usage (kWh)_notes,Annual Electric Usage (kWh),Annual Electric Usage (kWh)_notes,Annual Residential Gas Usage (Therms),Annual Residential Gas Usage (Therms)_notes,Annual Non-Residential Gas Usage (Therms),Annual Non-Residential Gas Usage (Therms)_notes,Annual Gas Usage (Therms),Annual Gas Usage (Therms)_notes,Annual Residential Electric Usage (kBtu),Annual Residential Electric Usage (kBtu)_notes,Annual Non-Residential Electric Usage (kBtu),Annual Non-Residential Electric Usage (kBtu)_notes,Annual Electric Usage (kBtu),Annual Electric Usage (kBtu)_notes,Annual Residential Gas Usage (kBtu),Annual Residential Gas Usage (kBtu)_notes,Annual Non-Residential Gas Usage (kBtu),Annual Non-Residential Gas Usage (kBtu)_notes,Annual Gas Usage (kBtu),Annual Gas Usage (kBtu)_notes
BLDG_00437,Apartment Building (4 to 6 floors),Puget Sound,"King, WA",SEATTLE,WA,98102,,1,,1,,Seattle City Light,,Y,SCL,2633,,37.08,,9/22/2016 0:00,,1984,,4,,No,1,,0,,14,,14,,0,,0,,28,,No,Yes,Frame,Wood,> 90% Slab,No,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,NA,Yes,1,,N/A,NA,NA,NA,NA,,NA,4,,0,,0,,0,,22162.25,,3885.75,,26048,,,NA,,NA,,NA,,NA,,NA,,NA,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,4949.8,,78,,,Exclude,3885.8,,22162.3,,0,,26048,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,6463.2,,,N/A,180969.7,,,N/A,,N/A,,N/A,22052.4,,,N/A,617468.5,,,N/A,,N/A,,N/A
BLDG_00439,Apartment Building (4 to 6 floors),Puget Sound,"King, WA",SEATTLE,WA,98122,,1,,1,,Seattle City Light,Puget Sound Energy,Y,SCL,2633,,37.08,,10/24/2016 0:00,,1920,,3.5,,No,1,,7,,15,,5,,0,,0,,27,,No,No,Solid masonry,Masonry,Mixed Conditioned Basement and Slab,No,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,NA,Yes,0,,N/A,NA,NA,NA,NA,,NA,4,,0,,0,,0,,27300,,600,,27900,,,NA,,NA,,NA,,NA,,NA,,NA,7225,,0.0253,,182.7,,11460,,0.3848,,4410.2,,7225,,0.0683,,493.3,,3177.2,,52.8,,6511.2,,600,,27300,,0,,27900,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,2951.5,,,N/A,79691.8,,,N/A,,N/A,,N/A,10070.7,,,N/A,271908.4,,,N/A,,N/A,,N/A
BLDG_00440,Apartment Building (4 to 6 floors),Puget Sound,"Snohomish, WA",EVERETT,WA,98201,,1,,1,,Snohomish PUD,,Y,SnoPUD,2183,,77.97,,9/12/2016 0:00,,2000,,3.5,,Yes,3,,0,,50,,0,,0,,0,,50,,No,No,Frame over concrete slab,Wood,> 90% Slab,No,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,NA,Yes,1,,NA,NA,NA,NA,NA,,NA,4,,0,,0,,0,,26243,,5757,,32000,,,NA,,NA,,NA,,NA,,NA,,NA,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,1852.8,,16.4,,,Exclude,5757,,26243,,0,,32000,,Unknown,Unknown,Unknown,N/A,N/A,N/A,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
BLDG_00441,Apartment Building (3 or fewer floors),Puget Sound,"King, WA",FEDERAL WAY,WA,98003,,1,,1,,Puget Sound Energy,,N,PSE - King County,4651,,89.43,,9/7/2016 0:00,,1990,,3,,Yes,6,,0,,70,,30,,0,,0,,100,,Yes,No,Frame over concrete slab,Wood,> 90% Slab,No,Yes,Yes,No,No,No,NA,16200,,48,,0,,NA,Yes,1,,N/A,NA,NA,NA,NA,,NA,3,,0,,0,,0,,65600,,3400,,69000,,,NA,,NA,,NA,,NA,,NA,,NA,23008,,0.0253,,581.7,,20304,,0.0533,,1082.6,,23008,,0.0268,,617.6,,4116.7,,18.2,,4099.1,,3400,,65600,,0,,69000,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,3532,,69654.6,,422851,,116.2,,,N/A,11621,,12051.1,,237661.4,,1442767.5,,11621,,,N/A,1162098.2,
BLDG_00442,Apartment Building (4 to 6 floors),Puget Sound,"King, WA",SEATTLE,WA,98121,,1,,1,,Seattle City Light,,Y,SCL,2633,,37.08,,9/21/2016 0:00,,1975,,5,,No,1,,9,,74,,32,,0,,0,,115,,No,No,Frame,Unknown,Other,Yes,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,NA,Yes,2,,Pool - unheated,Yes,No,Outdoor,NA,6,,4,,1,,2.5,,0,,90941,,25355,,118744,,2448,,0,,0,,0,,0,,0,,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,6971.9,,26.8,,,Exclude,25355,,90941,,2448,,118744,,Electric Baseboard,Electric,Packaged AC,N/A,N/A,N/A,N/A,6024.4,,,N/A,692808.6,,167.3,,,N/A,19236.8,,20555.3,,,N/A,2363862.9,,16727.7,,,N/A,1923680.5,
BLDG_00443,Apartment Building (3 or fewer floors),Puget Sound,"Skagit, WA",MOUNT VERNON,WA,98273,,1,,1,,Puget Sound Energy,,N,PSE - Non-King County,3653,,117.83,,9/13/2016 0:00,,1983,,2,,Yes,5,,0,,28,,4,,0,,0,,32,,Yes,Yes,Frame,Wood,> 90% Crawlspace,No,Yes,Yes,No,No,No,NA,13110,,44,,50,,NA,Yes,1,,N/A,NA,NA,NA,NA,,NA,2,,0,,0,,0,,20504,,2515,,23019,,,NA,,NA,,NA,,NA,,NA,,NA,11509,,,Exclude,,Exclude,25800,,0.0838,,2161.7,,11509.5,,0.29,,3337.6,,2313.3,,31.9,,,Exclude,2515,,20504,,0,,23019,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,5244.3,,45153,,212971.6,,,N/A,,N/A,,N/A,17893.7,,154062,,726659.1,,,N/A,,N/A,,N/A
BLDG_00445,Apartment Building (4 to 6 floors),Puget Sound,"Pierce, WA",PUYALLUP,WA,98371,,1,,1,,Puget Sound Energy,Puget Sound Energy,N,PSE - Non-King County,3653,,117.83,,9/20/2016 0:00,,2006,,4,,No,1,,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,16,,Unknown,Unknown,Frame,Wood,Other,Yes,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,NA,Yes,1,,N/A,NA,NA,NA,NA,,NA,3,,0.5,,0.5,,0,,18399,,3560,,25079,,,NA,,NA,,NA,1015,,2105,,,NA,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,4030.2,,111.2,,,Exclude,3560,,18399,,3120,,25079,,Furnace,Natural Gas,N/A,N/A,N/A,N/A,N/A,8528.4,,17812.5,,154267,,257.2,,429.2,,4544.7,,29098.9,,60776.3,,526359,,25722,,42922.4,,454474.6,
BLDG_00446,Apartment Building (4 to 6 floors),Puget Sound,"King, WA",SEATTLE,WA,98112,,1,,1,,Seattle City Light,,Y,SCL,2633,,37.08,,9/7/2016 0:00,,1920,,4.5,,No,1,,16,,38,,0,,0,,0,,54,,No,No,Solid masonry,Concrete,> 90% Conditioned Basement,No,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,NA,Yes,1,,N/A,NA,NA,NA,NA,,NA,4,,1,,0.5,,0.5,,37520,,15200,,52720,,,NA,,NA,,NA,,NA,,NA,,NA,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,3150,,25.8,,,Exclude,15200,,37520,,0,,52720,,Boiler,Unknown,N/A,Yes,Boiler,Unknown,N/A,1970.3,,,N/A,106396.1,,,N/A,,N/A,,N/A,6722.7,,,N/A,363023.5,,,N/A,,N/A,,N/A
BLDG_00447,Apartment Building (4 to 6 floors),Puget Sound,"King, WA",SEATTLE,WA,98122,,1,,1,,Seattle City Light,,Y,SCL,2633,,37.08,,9/8/2016 0:00,,2014,,6,,Yes,4,,0,,84,,12,,10,,0,,106,,No,Yes,Rigid frame (concrete or steel),Concrete,Other,No,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,NA,Yes,2,,N/A,NA,NA,NA,NA,,NA,6,,0,,1,,0,,107338,,8690,,116028,,,NA,,NA,,NA,,NA,,NA,,NA,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,5871.2,,24.5,,,Exclude,8690,,107338,,0,,116028,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,5547.2,,,N/A,588001,,,N/A,,N/A,,N/A,18927,,,N/A,2006259.5,,,N/A,,N/A,,N/A
BLDG_00448,Apartment Building (3 or fewer floors),Puget Sound,"King, WA",BELLEVUE,WA,98008,,1,,1,,Puget Sound Energy,,N,PSE - King County,4651,,89.43,,9/19/2016 0:00,,1973,,3,,Yes,20,,0,,0,,6,,0,,0,,6,,No,No,Frame,Wood,> 90% Crawlspace,No,Yes,Yes,No,No,Yes,NA,2552,,10,,10,,NA,Yes,0,,N/A,NA,NA,NA,NA,,NA,3,,0,,0,,0,,7610,,460,,8070,,,NA,,NA,,NA,,NA,,NA,,NA,2678,,0.0906,,242.5,,6723,,0.0838,,563.3,,2678,,0.0392,,104.9,,1146.6,,119.6,,1628.5,,460,,7610,,0,,8070,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,12086.7,,21649.5,,94169.6,,,N/A,,N/A,,N/A,41239.8,,73868,,321306.8,,,N/A,,N/A,,N/A
BLDG_00449,Apartment Building (3 or fewer floors),Puget Sound,"Snohomish, WA",MUKILTEO,WA,98275,,1,,1,,Snohomish PUD,,Y,SnoPUD,2183,,77.97,,11/14/2016 0:00,,1998,,3,,Yes,17,,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,17,,No,No,Frame over concrete slab,Wood,> 90% Slab,No,Yes,Yes,Yes,No,Yes,NA,4800,,27,,0,,NA,No,0,,Unknown,NA,NA,NA,NA,,NA,3,,0,,0,,0,,19120,,,NA,19120,,,NA,,NA,,NA,,NA,,NA,,NA,6960,,0.0253,,176,,13806,,0.0838,,1156.8,,6960,,0.0636,,442.4,,2092.4,,80.6,,3145.7,,0,,19120,,0,,19120,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
BLDG_00450,Apartment Building (3 or fewer floors),Puget Sound,"King, WA",KENT,WA,98032,,1,,1,,Puget Sound Energy,,N,PSE - King County,4651,,89.43,,9/27/2016 0:00,,,Unknown,3,,Yes,9,,0,,0,,2,,2,,0,,18,,No,No,Frame over concrete slab,Wood,> 90% Slab,No,Yes,Yes,No,No,No,NA,3240,,20,,0,,Large complex with shared parking throughout. These are the stalls in front of the study unit,No,0,,N/A,NA,NA,NA,NA,,NA,3,,0,,0,,0,,20520,,,NA,20520,,,NA,,NA,,NA,,NA,,NA,,NA,6840,,0.0253,,172.9,,10078,,0.0533,,537.4,,6840,,0.0472,,322.7,,1361.1,,49.5,,1924.5,,0,,20520,,0,,20520,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
BLDG_00451,Apartment Building (3 or fewer floors),Puget Sound,"Pierce, WA",TACOMA,WA,98403,,1,,1,,City of Tacoma,Puget Sound Energy,Y,BPA,2434,,162.27,,10/27/2016 0:00,,1952,,2,,No,1,,0,,0,,6,,0,,0,,6,,No,No,Frame,Wood,> 90% Crawlspace,No,Yes,Yes,No,No,No,NA,1073,,6,,0,,NA,Yes,0,,N/A,NA,NA,NA,NA,,NA,2,,0,,0,,1,,6935,,839.5,,7774.5,,,NA,,NA,,NA,,NA,,NA,,NA,3467.5,,0.0253,,87.7,,4602.5,,0.7709,,3548.3,,3467.5,,0.23,,797.5,,510.8,,37.6,,4658.9,,839.5,,6935,,0,,7774.5,,Furnace,Natural Gas,N/A,N/A,N/A,N/A,N/A,,N/A,,N/A,,N/A,116,,,N/A,695.7,,,N/A,,N/A,,N/A,11595.3,,,N/A,69572,
BLDG_00452,Apartment Building (4 to 6 floors),Puget Sound,"Pierce, WA",TACOMA,WA,98403,,1,,1,,City of Tacoma,,Y,BPA,2434,,162.27,,11/16/2016 0:00,,1929,,5,,No,1,,0,,40,,0,,0,,0,,40,,No,No,Solid masonry,Masonry,> 90% Conditioned Basement,No,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,NA,Yes,1,,N/A,NA,NA,NA,NA,,NA,5,,0,,0,,0,,20525,,2526,,23051,,,NA,,NA,,NA,,NA,,NA,,NA,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,3816.1,,49.8,,,Exclude,2526,,20525,,0,,23051,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
BLDG_00453,Apartment Building (3 or fewer floors),Puget Sound,"Pierce, WA",TACOMA,WA,98409,,1,,1,,City of Tacoma,,Y,BPA,2434,,162.27,,10/25/2016 0:00,,1968,,3,,Yes,8,,0,,1,,14,,0,,0,,15,,No,No,Frame over concrete slab,Wood,> 90% Slab,No,Yes,Yes,Yes,No,No,NA,7500,,30,,0,,NA,No,0,,N/A,NA,NA,NA,NA,,NA,3,,0,,0,,0,,17600,,,NA,17600,,,NA,,NA,,NA,,NA,,NA,,NA,7040,,0.0446,,314.3,,14940,,0.0533,,796.6,,7040,,0.0689,,484.7,,1985.2,,58.4,,2471.9,,0,,17600,,0,,17600,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
BLDG_00454,Apartment Building (3 or fewer floors),Puget Sound,"Snohomish, WA",EVERETT,WA,98203,,1,,1,,Snohomish PUD,,Y,SnoPUD,2183,,77.97,,9/12/2016 0:00,,1970,,3,,No,1,,0,,43,,0,,0,,0,,43,,No,No,Frame,Wood,> 90% Slab,No,Yes,Yes,No,No,No,NA,2550,,,NA,0,,NA,No,0,,N/A,NA,NA,NA,NA,,NA,3,,0,,0,,0,,27351,,,NA,27351,,,NA,,NA,,NA,,NA,,NA,,NA,9117,,0.0446,,407,,23506,,0.1074,,2524.3,,9117,,0.0697,,635.5,,4044.1,,41.5,,5352,,0,,27351,,0,,27351,,Stove/Fireplace,Electric,N/A,N/A,N/A,N/A,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
BLDG_00455,Apartment Building (More than 6 floors),Puget Sound,"King, WA",SEATTLE,WA,98107,,1,,1,,Seattle City Light,,Y,SCL,2633,,37.08,,9/15/2016 0:00,,2008,,8,,No,1,,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,72,,No,No,Rigid frame (concrete or steel),Steel,Other,Yes,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,NA,Yes,1,,N/A,NA,NA,NA,NA,,NA,7,,1,,2,,0,,78000,,6700,,110700,,13000,,0,,1000,,12000,,0,,0,,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,14721.8,,90.3,,,Exclude,6700,,78000,,26000,,110700,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,3979.8,,,N/A,286544.3,,,N/A,,N/A,,N/A,13579,,,N/A,977689.3,,,N/A,,N/A,,N/A
BLDG_00456,Apartment Building (3 or fewer floors),Puget Sound,"Thurston, WA",YELM,WA,98597,,1,,1,,Puget Sound Energy,,N,PSE - Non-King County,3653,,117.83,,11/14/2016 0:00,,2015,,2,,Yes,2,,0,,0,,8,,0,,0,,8,,No,No,Frame,Wood,> 90% Slab,No,Yes,Yes,No,No,No,NA,8556,,22,,0,,NA,No,0,,N/A,NA,NA,NA,NA,,NA,2,,0,,0,,0,,6850,,,NA,6850,,,NA,,NA,,NA,,NA,,NA,,NA,3425,,0.0253,,86.6,,5824,,0.0838,,488,,3425,,0.0776,,265.7,,899.1,,49.6,,1237.2,,0,,6850,,0,,6850,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,7407.2,,4557.7,,63815,,,N/A,,N/A,,N/A,25273.2,,15551,,217736.9,,,N/A,,N/A,,N/A
BLDG_00457,Apartment Building (More than 6 floors),Puget Sound,"King, WA",SEATTLE,WA,98121,,1,,1,,Seattle City Light,,Y,SCL,2633,,37.08,,9/16/2016 0:00,,1992,,7,,No,1,,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,72,,No,No,Frame over concrete slab,Wood,> 90% Slab,No,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,NA,Yes,3,,N/A,NA,NA,NA,NA,,NA,5,,0,,2,,0,,49532,,6055,,55587,,,NA,,NA,,NA,,NA,,NA,,NA,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,6689,,41,,,Exclude,6055,,49532,,0,,55587,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,5185.7,,,N/A,373369.6,,115.5,,,N/A,8316.7,,17693.6,,,N/A,1273937.1,,11551,,,N/A,831674.6,
BLDG_00458,Apartment Building (3 or fewer floors),Puget Sound,"Whatcom, WA",BELLINGHAM,WA,98229,,1,,1,,Puget Sound Energy,,N,PSE - Non-King County,3653,,117.83,,9/8/2016 0:00,,1991,,3,,Yes,4,,0,,5,,5,,2,,0,,12,,No,No,Frame,Wood,> 90% Slab,No,Yes,Yes,Yes,No,No,NA,0,,22,,0,,NA,No,0,,N/A,NA,NA,NA,NA,,NA,3,,0,,1,,0,,8309,,,NA,8309,,,NA,,NA,,NA,,NA,,NA,,NA,8309,,0.0253,,210.1,,13176,,,Exclude,,Exclude,8309,,0.0482,,400.8,,1683.3,,91.9,,,Exclude,0,,8309,,0,,8309,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,8619,,23886.5,,127314,,,N/A,,N/A,,N/A,29407.9,,81500.7,,434395.4,,,N/A,,N/A,,N/A
BLDG_00459,Apartment Building (3 or fewer floors),Puget Sound,"King, WA",SEATTLE,WA,98168,,1,,1,,Seattle City Light,,Y,SCL,2633,,37.08,,9/13/2016 0:00,,1970,,3,,No,1,,0,,3,,15,,0,,0,,18,,No,No,Frame,Wood,> 90% Crawlspace,No,Yes,Yes,No,No,No,NA,13222,,43,,0,,NA,No,0,,N/A,NA,NA,NA,NA,,NA,3,,0,,0,,0,,12570,,,NA,12570,,,NA,,NA,,NA,,NA,,NA,,NA,4190,,0.0253,,105.9,,10305,,0.0533,,549.5,,4190,,0.1264,,529.6,,1878.2,,46.1,,2014.1,,0,,12570,,0,,12570,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,9075.2,,,N/A,163353.4,,,N/A,,N/A,,N/A,30964.5,,,N/A,557361.6,,,N/A,,N/A,,N/A
BLDG_00460,Apartment Building (3 or fewer floors),Puget Sound,"King, WA",TUKWILA,WA,98188,,1,,1,,Puget Sound Energy,,N,PSE - King County,4651,,89.43,,9/7/2016 0:00,,,Unknown,2,,Yes,12,,0,,0,,12,,0,,0,,12,,No,No,Frame,Wood,> 90% Crawlspace,Yes,Yes,Yes,No,Yes,No,NA,2702,,12,,100,,Open garages and uncovered parking,No,0,,N/A,NA,NA,NA,NA,,NA,2,,0,,0,,0,,6001,,,NA,6685,,342,,0,,342,,0,,0,,0,,3881,,0.0446,,173.3,,5715,,0.0838,,478.8,,3862,,0.0687,,265.4,,871.7,,32.1,,1302.3,,0,,6001,,684,,6685,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,7513.3,,10760,,100919.9,,,N/A,,N/A,,N/A,25635.5,,36713,,344338.8,,,N/A,,N/A,,N/A
BLDG_00462,Apartment Building (3 or fewer floors),Puget Sound,"King, WA",BURIEN,WA,98166,,1,,1,,Seattle City Light,,Y,SCL,2633,,37.08,,9/14/2016 0:00,,1983,,3,,No,1,,0,,38,,0,,0,,0,,38,,Yes,Yes,Solid masonry,Concrete,> 90% Slab,No,Yes,Yes,No,No,No,NA,15540,,20,,0,,NA,Yes,1,,N/A,NA,NA,NA,NA,,NA,3,,0,,0,,0,,24817,,6153,,30970,,,NA,,NA,,NA,,NA,,NA,,NA,10560,,0.0446,,471.5,,12960,,0.4,,5184,,10560,,0.0398,,420.5,,4768.3,,55.4,,8180.8,,6153,,24817,,0,,30970,,Mini-split HP,Electric,Mini-split HP,N/A,Mini-split HP,N/A,Mini-split HP,3995.8,,,N/A,151839.1,,,N/A,,N/A,,N/A,13633.6,,,N/A,518075.1,,,N/A,,N/A,,N/A
BLDG_00465,Apartment Building (4 to 6 floors),Puget Sound,"King, WA",SEATTLE,WA,98199,,1,,1,,Seattle City Light,,Y,SCL,2633,,37.08,,9/27/2016 0:00,,2008,,4,,No,1,,13,,7,,10,,2,,0,,32,,No,No,Unknown,Unknown,> 90% Slab,Yes,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,NA,Yes,1,,N/A,NA,NA,NA,NA,,NA,4,,1,,1,,0,,19380,,2925,,25805,,3500,,0,,1750,,1750,,0,,0,,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,0,,,Exclude,,Exclude,2132.4,,29.4,,,Exclude,2925,,19380,,3500,,25805,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,6796.4,,,N/A,217486.1,,,N/A,,N/A,,N/A,23189.5,,,N/A,742062.6,,,N/A,,N/A,,N/A
BLDG_00466,Apartment Building (3 or fewer floors),Puget Sound,"Snohomish, WA",BOTHELL,WA,98012,,1,,1,,Snohomish PUD,,Y,SnoPUD,2183,,77.97,,9/21/2016 0:00,,1995,,2,,Yes,20,,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,16,,No,No,Frame,Wood,> 90% Slab,No,Yes,Yes,Yes,No,No,NA,3168,,22,,0,,NA,No,0,,N/A,NA,NA,NA,NA,,NA,2,,0,,0,,0,,8608,,,NA,8608,,,NA,,NA,,NA,,NA,,NA,,NA,4304,,0.0253,,108.8,,7200,,0.1466,,1055.7,,4304,,0.0763,,328.5,,1167.9,,32.2,,2008.6,,0,,8608,,0,,8608,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A
BLDG_00467,Apartment Building (3 or fewer floors),Puget Sound,"King, WA",KIRKLAND,WA,98034,,1,,1,,Puget Sound Energy,,N,PSE - King County,4651,,89.43,,10/8/2016 0:00,,1978,,2.5,,Yes,12,,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,40,,No,No,Frame over concrete slab,Wood,> 90% Slab,No,Yes,Yes,No,No,No,NA,4425,,32,,0,,NA,No,0,,Unknown,NA,NA,NA,NA,,NA,3,,0,,0,,0,,28605,,,NA,28605,,,NA,,NA,,NA,,NA,,NA,,NA,9536,,0.0446,,425.7,,15268,,0.0908,,1386.5,,9536,,0.0539,,513.9,,3927.5,,120.4,,7143.9,,0,,28605,,0,,28605,,Furnace,Electric,N/A,N/A,N/A,N/A,N/A,8564.9,,,N/A,342596.8,,,N/A,,N/A,,N/A,29223.5,,,N/A,1168940.3,,,N/A,,N/A,,N/A
BLDG_00468,Apartment Building (3 or fewer floors),Puget Sound,"Thurston, WA",OLYMPIA,WA,98502,,1,,1,,Puget Sound Energy,,N,PSE - Non-King County,3653,,117.83,,9/13/2016 0:00,,1972,,2,,Yes,40,,0,,0,,4,,0,,0,,4,,No,No,Frame over concrete slab,Wood,> 90% Slab,No,Yes,Yes,No,No,No,NA,2414.5,,8,,0,,NA,No,0,,NA,NA,NA,NA,NA,,NA,2,,0,,0,,0,,3733.5,,,NA,3733.5,,,NA,,NA,,NA,,NA,,NA,,NA,1866.5,,0.0253,,47.2,,4467.8,,0.0838,,374.3,,1866.5,,0.0945,,176.3,,172.8,,19.1,,674.1,,0,,3733.5,,0,,3733.5,,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,9073.5,,10939.9,,47233.9,,,N/A,,N/A,,N/A,30958.8,,37327.1,,161162.2,,,N/A,,N/A,,N/A
